"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A New Alzheimer's Disease Classification Technique from Brain MRI images","S. Awasthi; E. Kapoor; A. P. Srivastava; G. Sanyal","G L Bajaj Institute of Technology and Management, Greater Noida, India; G L Bajaj Institute of Tech &Mgmt, Greater Noida, India; G L Bajaj Institute of Tech &Mgmt, Greater Noida, India; National Institute of Technology, Durgapur, WB, India","2020 International Conference on Computation, Automation and Knowledge Management (ICCAKM)","2 Apr 2020","2020","","","515","520","Alzheimer's Disease (AD) is one of the most common forms of dementia that leads to memory loss mostly in elderly people. Treatment at the early stage of the disease will lessen the progression rate of the disease and its pathogenesis. Computer Aided Diagnosis (CAD) is gaining popularity in recent years for the detection of AD. In this study, we report a novel strategy for AD classification using brain Magnetic Resonance (MR) Images. Ensemble Empirical Mode Decomposition (EEMD) was used to decompose the image. From each decomposed image, the statistical features and fractal based features were extracted. Feature reduction has been performed using Principal Component Analysis (PCA). The proposed method was examined on publicly available data sets (OASIS). Three different classifiers namely Logistic regression, NaiveBayes, and support vector machine was used in this work. The classification accuracy of each classifier was reported and compared with the existing methods. The average accuracy achieved was 92.34%. The developed approach seems to be promising to develop reliable and accurate devices for AD detection, and classification.","","978-1-7281-0666-3","10.1109/ICCAKM46823.2020.9051485","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9051485","Alzheimer's Disease;Fractals;PCA;EEMD;Classifiers","Support vector machines;Accuracy;Magnetic resonance imaging;Pathogenesis;Feature extraction;Fractals;Reliability;Alzheimer's disease;Older adults;Principal component analysis","","7","","29","IEEE","2 Apr 2020","","","IEEE","IEEE Conferences"
"Diagnosis of Alzheimer Disease from Multi-Modal Data: Role of Artificial Intelligence","A. N. Julaiha; B. Vasudevan; S. R. Kannan","Department of Computer Science & Engineering, Rajalakshmi Institute of Technology, Anna University, Chennai, India; Department of Electronics and Communication Engineering, SRM Institute of Science and Technology, Kattankulathur, India; Department of Electronics and Communication Engineering, St. Joseph's College of Engineering, Chennai, India","2024 International Conference on Innovative Computing, Intelligent Communication and Smart Electrical Systems (ICSES)","12 Mar 2025","2024","","","1","5","Alzheimer's disease (AD) is another area of medical research concern mainly due to the current prognosis of the disease that is further impacting the patient and health care organizations. This paper aims at investigating the performance of the predictive model that employs artificial intelligence (AI) to forecast Alzheimer's disease based on clinical histories, neuro-images, and genomics. The CNN integrated with LSTM can allow for the analysis of such multifaceted data sources since it has outstanding performance in processing and interpreting the data. To understand Alzheimer's disease, we used a combination of CNNs and LSTMs. CNNs helped us identify patterns in brain scans, while LSTMs analyzed how clinical and genetic factors changed over time. The following model defines an enhanced decision-making approach that could prove useful in early diagnosis and treatment regimen planning compared to standard approaches. Based on the findings, multi-modal data contributes significantly to the identification of Alzheimer's disease prediction with high accuracy and less variability so that fruitful intervention trials and research would be well pioneered strategies.","","979-8-3315-4362-4","10.1109/ICSES63760.2024.10910359","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10910359","Artificial Intelligence;Alzheimer's;AI;multi-source data;CNN;LSTM;neuroimaging;Electronic Health Records;Genome;early targeted Treatment","Proteins;Neuroimaging;Soft sensors;Standards organizations;Genomics;Alzheimer's disease;Artificial intelligence;Bioinformatics;Long short term memory;Blood flow","","","","17","IEEE","12 Mar 2025","","","IEEE","IEEE Conferences"
"A Survey on Classification Algorithms of Brain Images in Alzheimer’s Disease Based on Feature Extraction Techniques","R. A. Hazarika; A. K. Maji; S. N. Sur; B. S. Paul; D. Kandar","Department of Information Technology, North Eastern Hill University, Shillong, India; Department of Information Technology, North Eastern Hill University, Shillong, India; Department of Electronics and Communication Engineering, Sikkim Manipal Institute of Technology, Sikkim Manipal University, Gangtok, India; Institute for Intelligent Systems, University of Johannesburg, Johannesburg, South Africa; Department of Information Technology, North Eastern Hill University, Shillong, India",IEEE Access,"20 Apr 2021","2021","9","","58503","58536","Alzheimer's disease (AD) is one of the most serious neurological disorders for elderly people. AD affected patient experiences severe memory loss. One of the main reasons for memory loss in AD patients is atrophy in the hippocampus, amygdala, etc. Due to the enormous growth of AD patients and the paucity of proper diagnostic tools, detection and classification of AD are considered as a challenging research area. Before a Cognitively normal (CN) person develops symptoms of AD, he may pass through an intermediate stage, commonly known as Mild Cognitive Impairment (MCI). MCI is having two stages, namely StableMCI (SMCI) and Progressive MCI (PMCI). In SMCI, a patient remains stable, whereas, in the case of PMCI, a person gradually develops few symptoms of AD. Several research works are in progress on the detection and classification of AD based on changes in the brain. In this paper, we have analyzed few existing state-of-art works for AD detection and classification, based on different feature extraction approaches. We have summarized the existing research articles with detailed observations. We have also compared the performance and research issues in each of the feature extraction mechanisms and observed that the AD classification using the wavelet transform-based feature extraction approaches might achieve convincing results.","2169-3536","","10.1109/ACCESS.2021.3072559","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9400359","Alzheimer’s disease (AD);hippocampus;magnetic resonance imaging (MRI);mild cognitive impairment (MCI);progressive MCI (PMCI);stable MCI (SMCI)","Feature extraction;Brain;Alzheimer's disease;Magnetic resonance imaging;Neurons;Image segmentation;Tools","","32","","213","CCBY","12 Apr 2021","","","IEEE","IEEE Journals"
"Alzheimer’s Disease Prediction Using Deep Learning Techniques","V. Lavanya; R. Deepalakshmi; A. K. S; N. S. M","Department of Computer Science and Engineering, Velammal College of Enginnering and Technology, Madurai, India; Department of Computer Science and Engineering, Velammal College of Enginnering and Technology, Madurai, India; Department of Computer Science and Engineering, Velammal College of Enginnering and Technology, Madurai, India; Department of Computer Science and Engineering, Velammal College of Enginnering and Technology, Madurai, India",2024 3rd International Conference for Innovation in Technology (INOCON),"6 May 2024","2024","","","1","5","The brain anatomy is studied by Magnetic resonance imaging (MRI). In order to take preventive measures that are necessary, early diagnosis of patients affected by Alzheimer’s disease(AD) is more essential. The most prevalent illness affecting the old people is AD. For the diagnosis of AD, numerous, intricate segmentation methods have been presented. Deep Learning (DL) techniques have attracted interest for the technique of segmenting the anatomy of the brain and categorizing AD because they can produce efficient results over a vast data collection. How the knowledge of brain anatomy can be used to identify AD using concepts from convolutional neural networks are explained. New methods, their outcomes on public datasets, and the advantages of MRI segmentation of brain for classification of AD is described. This work investigates the potential use of DL techniques to enhance and strengthen early diagnosis, predict AD phases as mild, moderate, low, or medium, and investigate strategies for strengthening overall performance analysis.","","979-8-3503-8193-1","10.1109/INOCON60754.2024.10511818","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10511818","Alzheimer’s disease(AD);research of Brain;classification techniques;methods of deep learning;methods of image processing","Deep learning;Knowledge engineering;Brain;Technological innovation;Image segmentation;Magnetic resonance imaging;Data collection","","","","10","IEEE","6 May 2024","","","IEEE","IEEE Conferences"
"Accelerating Alzheimer's Research with Machine Learning Models for Improved Detection","K. G; K. Sudha; D. Jayasutha; V. Sivaraman; M. Nalini; R. S. Subramanian","Dept of CSE, Rajalakshmi Institute of Technology; Dept of CSBS, R.M.D Engineering College; Dept of CSE, Hindusthan Institute of Technology; Dept of CSE, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology; Dept of CSE, S A Engineering College; Dept of CSE, R.M.K. College of Engg and Tech","2023 7th International Conference on Electronics, Communication and Aerospace Technology (ICECA)","9 Feb 2024","2023","","","855","862","The tenacious and fatal neurological disorder Alzheimer's disease poses a growing challenge to modern healthcare. This condition that worsens with time and is characterized by memory loss, cognitive decline, and a loss of independence has a significant effect on both people and society. The relevance of Alzheimer's disease is becoming more and more clear in both the medical and social settings as the world's population continues to age. Alzheimer's disease, which is characterized by the buildup of aberrant protein aggregates in the brain, causes a series of deteriorating alterations that impair cognitive performance. This study investigates the crucial area of Alzheimer's disease prediction, highlighting the value of early detection, better patient treatment, and the revolutionary use of machine learning algorithms. Our goal in this research project is to investigate the use of several machine learning models for the early identification of Alzheimer's disease. An Alzheimer's disease dataset obtained from the Kaggle repository is used, along with four different ML models: Random Forest, Decision Tree, K-NN, and XG Boost. For the purpose of building and assessing these models, this dataset is divided into training and testing subsets. The results obtained from the ML models are then evaluated using a variety of validity scores, such as accuracy, recall, precision, and F1-Score, each of which has a specific function in computing model performance. From the results it is clear, the models from Random Forest and XG Boost stand out for consistently good performance across measures, giving them excellent options for Alzheimer's disease prediction.","","979-8-3503-4060-0","10.1109/ICECA58529.2023.10395855","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10395855","Alzheimer's disease;Neurological Disorder;Machine Learning;Prediction","Training;Proteins;Computational modeling;Sociology;Predictive models;Alzheimer's disease;Statistics","","7","","15","IEEE","9 Feb 2024","","","IEEE","IEEE Conferences"
"Examing and Evaluating Dimension Reduction Algorithms for Classifying Alzheimer’s Diseases using Gene Expression Data","S. Li; P. Yang; V. Lanfranchi","Department of Computer Science, University of Sheffield, Sheffield, UK; Department of Computer Science, University of Sheffield, Sheffield, UK; Department of Computer Science, University of Sheffield, Sheffield, UK","2021 17th International Conference on Mobility, Sensing and Networking (MSN)","13 Apr 2022","2021","","","687","693","Alzheimer’s disease (AD) is a neurodegenerative disease. Its condition is irreversible and ultimately fatal. Researchers have been studying approaches to support early diagnosis of Alzheimer disease and further delay the patient’s condition and improve AD patient’s quality of life. Gene expression data is a mature technology. It has many advantages such as high throughput, less-invasiveness, and affordability. It has great potential to help people diagnose Alzheimer’s disease in early stage. However, because the amount of information is too large compared to the number of samples in the Alzheimer’s database, researchers are facing “curse of dimensionality” when using gene expression data. In this work we are interested in the task of dimensionality reduction of gene expression data in Alzheimer’s Disease Neuroimaging Initiative (ADNI) database. We investigated six dimensionality reduction algorithms: Principal component analysis, Kernel principal component analysis, Isometric feature mapping, Local linear embedding, Stacked denoising autoencoder, and Stacked sparse autoencoder. An SVM classifier is used to classify the samples in the ADNI dataset using the features obtained by dimensionality reduction. We first optimized the appropriate number of hidden layers for the two stacked autoencoders. Then we performed different degrees of dimensionality reduction with the other four algorithms and compared the classification performance of the features obtained by different algorithms with the SVM classifier. Our experimental results show that the features obtained by kernel principal component analysis and local linear embedding, Stacked denoising autoencoder, and Stacked sparse autoencoder dimensionality reduction have good AD classification performance.","","978-1-6654-0668-0","10.1109/MSN53354.2021.00106","National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; AbbVie; BioClinica; Biogen; Eisai; Elan; Genentech; IXICO; Merck; Meso Scale Diagnostics; Nova; Servier; National Institutes of Health; Northern California Institute for Research and Education; University of Southern California; University of Southern California; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9751471","Gene Expression;Dimensionality Reduction;Alzheimer’s Disease","Dimensionality reduction;Support vector machines;Noise reduction;Classification algorithms;Gene expression;Alzheimer's disease;Task analysis","","2","","22","IEEE","13 Apr 2022","","","IEEE","IEEE Conferences"
"An Investigation into the Correlation Between MRI Preprocessing and Performance of Alzheimer's Disease Classification CNN Model","H. S. Cho; J. -C. Jeong; H. B. Hong","Field Robotics Research Section, ETRI, Daejeon, South Korea; Field Robotics Research Section, ETRI, Daejeon, South Korea; Field Robotics Research Section, ETRI, Daejeon, South Korea",2023 14th International Conference on Information and Communication Technology Convergence (ICTC),"23 Jan 2024","2023","","","1468","1470","An irreversible degenerative neurological disease, Alzheimer's disease (AD) affects a large proportion of the elderly population. Due to the fact that there is no perfect treatment method yet for Alzheimer's disease, medical imaging such as MRI is currently the best method to diagnose mild cognitive impairment or early AD, as well as to respond early and treat it. Additionally, with the advancement of deep learning technology, research on AD reading automation through MRI data is receiving a great deal of attention. Numerous results have been published as a result of this research. Preprocessing of MRI data is a basic part of the automatic reading technology that uses MRI data. The purpose of this study is to compare the performance of MRI data preprocessing in the automatic AD reading technology using MRI with the results of the study.","2162-1241","979-8-3503-1327-7","10.1109/ICTC58733.2023.10393407","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10393407","Alzheimer's Disease;MRI;CNN;Preprocessing","Deep learning;Training;Neurological diseases;Analytical models;Three-dimensional displays;Magnetic resonance imaging;Sociology","","","","12","IEEE","23 Jan 2024","","","IEEE","IEEE Conferences"
"Alzheimer's Disease Detection by Applying Chebyshev Moments Followed by Genetic Algorithms","P. Bolourchi; M. Gholami","Electrical and Electronic Engineering, Final International University, Kyrenia, Turkey; Electrical and Electronic Engineering, Near East University, Lefkosa, Turkey",2022 International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),"14 Nov 2022","2022","","","461","465","Early detection of Alzheimer's disease (AD) is crucial for hastening the treatment process. Disease detection can drop into AD, healthy controls (HC), and early mild cognitive impairment (MCI). The machine learning (ML) approaches are useful tools in AD detection due to their high-performance rates, including accuracy, sensitivity, and specificity. This paper presents a feature extraction based on Chebyshev moments (CM) followed by dimensionality reduction based on the genetic algorithm (GA). In the first step, CM is applied to extract the most relevant features from structural magnetic resonance imaging (sMRI). A further selection is performed in the second stage, in which GA is applied to reduce the number of features coming from CM. The selected features are fed support vector machine (SVM), using 10-fold cross-validation techniques. The obtained results validate the efficiency of the proposed method in distinguishing AD/HC and MCI/HC subjects.","2770-7962","978-1-6654-7013-1","10.1109/ISMSIT56059.2022.9932688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9932688","Alzheimer's disease;Chebyshev moments;Classification;Genetic algorithm;Machine learning","Support vector machines;Dimensionality reduction;Magnetic resonance imaging;Process control;Chebyshev approximation;Sensitivity and specificity;Feature extraction","","","","25","IEEE","14 Nov 2022","","","IEEE","IEEE Conferences"
"Early Detection of Alzheimer's Disease Using Machine Learning Techniques","Y. Kumar; Megha; A. Ladha; V. Chaudhary; A. Arman; Y. Kalbhile","Computer Science Engineering, Chandigarh University, Kharar, Punjab; Computer Science Engineering, Chandigarh University, Kharar, Punjab; Computer Science Engineering, Chandigarh University, Kharar, Punjab; Computer Science Engineering, Chandigarh University, Kharar, Punjab; Computer Science Engineering, Chandigarh University, Kharar, Punjab; Computer Science Engineering, Chandigarh University, Kharar, Punjab",2025 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),"9 May 2025","2025","3","","1","6","Alzheimer's disease (AD) is a disease of the central nervous system that manifests as dementia and other mental disorders. It's critical to correctly diagnose Alzheimer's disease as well as in organising the treatment of the illness and early intervention. Current inventive advancements in Machine learning (ML) has the potential to improve diagnosis in the early stages of AD. In this work, we make use of clinical, genetic, and neuroimaging data to contrast several machine learning algorithms, such as CNNs, gradient boosted classifiers, and SVMs. We also review some of the issues arising when applying these models such as previous knowledge, choice of features, and quality of the models. Our findings also reveal that CNNs are effective in learning features from neuroimaging datasets, wherein SVM and gradient boosting classifiers also give a significant account on the clinical and the genetic data. New possibilities in the development of machine learning (ML) are appearing and can assist in increasing the detection rate of Alzheimer's disease with the help of utilizing large neuroimaging, genetics, and medical data. Traditional methods of analysis often cannot identify these signals but through machine learning techniques, the signals can easily be identified from this data. Last of all, we deliberate on the drawbacks of the current approach to machine learning and the potential lines of investigation.","","979-8-3315-2169-1","10.1109/IATMSI64286.2025.10984439","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10984439","Alzheimer's disease (AD);Machine learning (ML);Early detection;Support vector machines (SVMs);Convolutional neural networks (CNNs)","Neuroimaging;Support vector machines;Technological innovation;Machine learning algorithms;Reviews;Mental disorders;Machine learning;Genetics;Alzheimer's disease;Medical diagnostic imaging","","","","12","IEEE","9 May 2025","","","IEEE","IEEE Conferences"
"Enhancing Alzheimer’s Disease Prediction: Integrated VGG19 Model Ensemble With SVM Classifier","A. Sharma; S. Mittal","Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India; Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India",2024 Asian Conference on Intelligent Technologies (ACOIT),"2 Apr 2025","2024","","","1","5","Alzheimer’s disease is the most prevalent disease around the world, it is a very common type of dementia. It happens mostly in old people whose age is above 60 years. After doing research, researchers found that by using the Deep Learning (DL) models it becomes easier for doctors to diagnose the disease at the early stages, and the death rate could be decreased by using such models of DL. The paper worked on DL models for the early classification of Alzheimer’s disease. VGG19 and Support Vector Machine (SVM) models are used to classify Alzheimer’s. VGG19 model is used for the feature extraction and SVM will classify the dementia. For the classification of the results, $\mathbf{3}$-fold Cross-Validation is applied to the model for the enhancement of the model’s accuracy after applying cross-validation accuracy increases from 60% to 78%, SVM classifier works better on the data set Alzheimer’s disease.","","979-8-3503-7495-7","10.1109/ACOIT62457.2024.10939685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10939685","Deep Learning;Alzheimer’s;VGG19;Support Vector Machine;Dementia;Mild Cognitive Impairment (MCI);Soft Cognitive Impairment (SCI)","Support vector machines;Deep learning;Accuracy;Mortality;Medical services;Predictive models;Feature extraction;Brain modeling;Data models;Alzheimer's disease","","","","15","IEEE","2 Apr 2025","","","IEEE","IEEE Conferences"
"Dynamic Changes in Brain Networks of Alzheimer's Disease Based on Co-Activation Patterns","M. Wang; Y. Ma; J. Wu; S. Funahashi; T. Liu; T. Yan","School of Life Science, Beijing Institute of Technology, Beijing, China; School of Life Science, Beijing Institute of Technology, Beijing, China; School of Medical Technology, Beijing Institute of Technology, Beijing, China; Kokoro Research Center, Kyoto University, Sakyo-ku, Kyoto, Japan; School of Medical Technology, Beijing Institute of Technology, Beijing, China; School of Medical Technology, Beijing Institute of Technology, Beijing, China","2024 17th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)","7 Mar 2025","2024","","","1","6","The dynamic changes in brain networks during the progression from normal controls (NC) to mild cognitive impairment (MCI) and Alzheimer's Disease (AD) remain unclear. This study investigates the dynamic alterations in brain networks as the disease progresses from NC to MCI and ultimately to AD. Using the Alzheimer's Disease Neuroimaging Initiative (ADNI) data, we performed the co-activation pattern (CAP) analysis on resting-state functional magnetic resonance imaging (rs-fMRI), focusing on the attentional network (AN), the default mode network (DMN), the frontoparietal network (FPN), the limbic network (LN), the motor-sensory network (MN), the salience network (SN), and the visual network (VN). The clustering analysis identified eight distinct CAPs, which are classified into three categories: primary sensory network (PSN) dominant, high-order cognitive network (HOCN) dominant, and PSN-HOCN co-dominant. We further analyzed CAP transition matrices and CAP occurrence rates across different disease groups. Results revealed that during the transition from NC to MCI, CAP transitions were primarily unidirectional and confined to the same CAP category, with increased dynamic activity of HOCN-dominant CAPs. In contrast, the transition from MCI to AD involved bidirectional CAP transitions with frequent inter-network transitions, while the AD stage exhibited complex interactions across multiple networks. These findings provide novel insights into the dynamic brain network changes during AD progression, potentially paving the way for future non-invasive brain stimulation therapies based on brain functional dynamics.","","979-8-3315-0739-8","10.1109/CISP-BMEI64163.2024.10906206","Alzheimer's Disease Neuroimaging Initiative; National Natural Science Foundation of China(grant numbers:U20A20191,62336002,82071912,62406025); China Postdoctoral Science Foundation(grant numbers:2023TQ0027,2024M754099); Beijing Natural Science Foundation(grant numbers:IS23114); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10906206","co-activation pattern;individual brain network parcellation;mild cognitive impairment;resting-state functional magnetic resonance imaging;transitions","Neuroimaging;Visualization;Magnetic resonance;Focusing;Signal processing;Functional magnetic resonance imaging;Brain stimulation;Alzheimer's disease;Informatics;Biomedical engineering","","","","37","IEEE","7 Mar 2025","","","IEEE","IEEE Conferences"
"Ranking the Importance of Spatiotemporal Windows of EEG Signals Results in a Better Alzheimer’s Disease Prediction","R. Taub; Y. Savir","Department of Physiology, Biophysics and Systems Biology, Faculty of Medicine, Technion - IIT, Haifa, Israel; Department of Physiology, Biophysics and Systems Biology, Faculty of Medicine, Technion - IIT, Haifa, Israel",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","6","The integration of Electroencephalogram (EEG) measurements with machine learning holds the promise of enhancing diagnostic accuracy and providing personalized insights into the progression of neurodegenerative diseases (NDs) and Alzheimer’s disease (AD) in particular. The complex nature of EEG signals, influenced by individual variability and noise, poses difficulties in interpreting the rich and dynamic embedded information, thus requiring algorithms capable of discerning meaningful patterns. In this work, we develop a novel approach for ranking the importance of spatiotemporal EEG information based on the Smart Aggregation Framework (SAF) framework in which each spatiotemporal window is weighted non-linearly using the Boltzmann distribution with a hyperparameter, analogous to temperature. We validate our model on a dataset that includes EEG recordings of 65 healthy and AD subjects. We rank the significant spatiotemporal windows for each subject and show that the features of the top-ranked windows provide significant separability between the AD and healthy subjects. We determine the most significant electrode and show that taking only the top two electrodes provides a better classification of the AD patients compared with taking all the electrodes or a random pair. Besides providing cutting-edge accuracy in classifying AD, our work provides an interpretability framework for ranking spatiotemporal information in EEG signals that can be harnessed to enhance the diagnostics of other neurodegenerative conditions.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10781589","Ministry of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10781589","Neurodegenerative diseases;Alzheimer’s disease;EEG Signals;Deep Learning;Interpretability","Electrodes;Temperature distribution;Accuracy;Heuristic algorithms;Noise;Particle measurements;Electroencephalography;Spatiotemporal phenomena;Recording;Alzheimer's disease","Alzheimer Disease;Humans;Electroencephalography;Algorithms;Signal Processing, Computer-Assisted;Male;Female;Machine Learning;Aged","","","23","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"Two-Stage Dual Boosting for Alzheimer's Disease Prediction Optimizing Accuracy with Feature Selection","M. Nagabansa; M. Padmapriya; V. T. R. P. Kumar M; D. Ganji; K. K. R. Penubaka; L. R. Battarusetty","Department of CSA, Gandhi Institute of Engineering and Technology University, Gunupur, Odisha, India; Department of CSE, SRM Institute of Science and Technology, Tamil Nadu, India; Department of Computer Science, Kakaraparti Bhavanarayana College, Vijayawada, India; Department of CSE, Sir C R Reddy College of Engineering, Eluru, India; Department of CSE-AIML MLR, Institute of Technology, Hyderabad, India; Department of CSE, NBKR Institute of Science and Technology, Tirupathi, India",2025 International Conference on Machine Learning and Autonomous Systems (ICMLAS),"25 Apr 2025","2025","","","983","988","Alzheimer's disease (AD) is a difficult task to manage since it is chronic and difficult to diagnose in the initial stages. Forecasting of this diseases progress is very important in terms of treatment and management at the right time. This work presents the 2DB model, a stacked ensemble of AdaBoost and XGBoost classifiers, to improve the accuracy of the AD diagnosis. The dataset adopted includes extensive health, lifestyle, and cognitive factors collected from Kaggle. The work includes an extensive data pre-processing step where issues such as missing values, and normalization, were also tackled alongside SMOTE to deal with the class imbalances. Feature selection is done through Analysis of Variance (ANOVA) to select the relevant predictors. Two-Stage Dual Boosting (2DB) combines the weight distribution of AdaBoost that reassigns weights to all the misclassified instances with XGBoost's gradient boosting method for classification, where logistic regression is the base classifier for meta-classification. The proposed model was assessed with quantitative measurements such as accuracy, precision, recall, and F1-score to its maximum accuracy of 94.6%. The performance shows that the proposed Two-Stage Dual Boosting (2DB) model's generalization significantly outperforms traditional classifiers while providing accurate predictions of Alzheimer's disease with better robustness and interpretability. The results of this work show the possibility of increasing the diagnostic accuracy of the junction hybrid machine learning models and have important potential for clinical usage in early diagnosis.","","979-8-3315-0574-5","10.1109/ICMLAS64557.2025.10968417","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968417","Alzheimer's disease (AD);2DB model;AdaBoost;XGBoost;Feature selection","Accuracy;Stacking;Redundancy;Predictive models;Feature extraction;Boosting;Prediction algorithms;Robustness;Alzheimer's disease;Analysis of variance","","","","18","IEEE","25 Apr 2025","","","IEEE","IEEE Conferences"
"Fuzziness-Based Semi-Supervised Learning for Early Detection of Alzheimer’s Disease using MRI data","U. H. Bushra; F. C. Priya; M. J. A. Patwary","Department of Computer Science and Engineering, International Islamic University Chittagong, Chattogram, Bangladesh; Department of Computer Science and Engineering, International Islamic University Chittagong, Chattogram, Bangladesh; Department of Computer Science and Engineering, International Islamic University Chittagong, Chattogram, Bangladesh",2023 26th International Conference on Computer and Information Technology (ICCIT),"27 Feb 2024","2023","","","1","6","Alzheimer’s disease (AD) is a progressive neurodegenerative condition that erodes memory and cognitive abilities. It manifests as a gradual decline in cognitive functions, including memory loss, impaired decision-making and challenges in communication. As the disease advances, individuals may also experience changes in behavior and struggle with daily tasks. Detecting Alzheimer’s in its early stages is crucial, as intervention can slow brain damage. However, diagnosing it can be complex, especially when symptoms are subtle and resemble normal aging. This study’s focus is early AD detection, particularly identifying Mild Cognitive Impairment (MCI), a challenging clinical diagnosis from MRI data. A novel approach is proposed where deep features extracted from two different CNN architectures and ORBbased features are combined through feature-level fusion. After performing feature-level fusion, a semi-supervised methodology are incorporated in the concept of fuzziness. The classification task is executed using a SVM classifier, yielding an accuracy of 94.39% for MCI vs CN (Cognitively Normal) and 97.90% for AD vs CN. The proposed approach exhibits significant improvements in the classifier’s performance compared to existing methods on the ADNI dataset.","","979-8-3503-5901-5","10.1109/ICCIT60459.2023.10441633","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10441633","Alzheimer’s Disease;Feature Level Fusion;Machine Learning;Deep Learning;Fuzziness;Semi-Supervised Learning","Support vector machines;Magnetic resonance imaging;Semisupervised learning;Feature extraction;Alzheimer's disease;Task analysis;Information technology","","5","","23","IEEE","27 Feb 2024","","","IEEE","IEEE Conferences"
"A Multimodal Approach for Early Identification of Mild Cognitive Impairment and Alzheimer’s Disease With Fusion Network Using Eye Movements and Speech","H. A. Shah; S. Andberg; A. M. Koivisto; R. Bednarik","School of Computing, University of Eastern Finland, Joensuu, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland; Department of Neurosciences, University of Helsinki, Helsinki, Finland; School of Computing, University of Eastern Finland, Joensuu, Finland",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"22 Apr 2025","2025","33","","1449","1459","Detecting Alzheimer’s disease (AD) in its earliest stages, particularly during an onset of Mild Cognitive Impairment (MCI), remains challenging due to the overlap of initial symptoms with normal aging processes. Given that no cure exists and current medications only slow the disease’s progression, early identification of at-risk individuals is crucial. The combination of eye-tracking and speech analysis offers a promising diagnostic solution by providing a non-invasive method to examine differences between healthy controls and individuals with MCI, who may progress to develop AD. In this study, we analyzed a multimodal clinical eye-tracking and speech dataset collected from 78 participants (37 controls, 20 MCI, and 21 AD) during the King-Devick test and a reading task to classify and diagnose MCI/AD versus healthy controls. To that end, we developed a Fusion Neural Network, a deep learning-based classification model that integrates gaze and speech-derived features, including pupil size variations, fixation duration, saccadic movements, and speech delay, to improve MCI diagnosis performance. We achieved an average classification accuracy of 79.2% for MCI diagnosis and 82% for AD. Our findings indicate that features related to pupil size and eye-speech temporal dynamics are strong indicators for detection tasks. Moreover, the results indicate that using multimodal data (gaze + speech) significantly improves classification accuracy compared to unimodal data from speech or gaze alone.","1558-0210","","10.1109/TNSRE.2025.3561043","European Union’s Horizon Europe Research and Innovation Program(grant numbers:101072410); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10965865","Alzheimer’s disease;deep learning;dementia;eye movements;eye-tracking;mild cognitive impairment;speech","Gaze tracking;Diseases;Alzheimer's disease;Feature extraction;Pupils;Accuracy;Visualization;Standards;Speech analysis;Software","Humans;Alzheimer Disease;Cognitive Dysfunction;Male;Aged;Female;Early Diagnosis;Eye Movements;Deep Learning;Speech;Aged, 80 and over;Eye-Tracking Technology;Algorithms;Neural Networks, Computer;Middle Aged;Reading;Fixation, Ocular;Neuropsychological Tests;Pupil","","","44","CCBY","15 Apr 2025","","","IEEE","IEEE Journals"
