"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Software application: Diffusion weighted imaging parameters to explore new insights into Parkinson's Disease","G. Cruz","Department of Biomedical Engineering, Universidad Manuela Beltrán, UMB, Bogotá, Colombia",2021 IEEE 2nd International Congress of Biomedical Engineering and Bioengineering (CI-IB&BI),"1 Dec 2021","2021","","","1","3","Parkinson's disease is a progressive, degenerative neurological condition, which origin remains unclear. Assuming the hypothesis that microcirculatory disturbances suggest possible impairments that affect the neural activity causing the progressive death of neurons in the substance nigra; based on findings that demonstrated relative hypoactivity located to basal ganglia, and particular diffusivity and anisotropy measures in regions that are characterized by the degeneration of the dopaminergic neurons. Incoherent motion intravoxel and diffusional kurtosis imaging are valuables methods in studding that have still to explore, in order to approach to understand the alterations that could be significant in Parkinson's disease. This paper proposes an image-J tool, useful to investigate the changes in microvascular level in substance nigra, and vascularization evidenced by reticulin staining in the zona compacta which could be reflected by quantification of tissue structure provided by non-Gaussian diffusion. Also, some preliminary parameters obtained from a normal volunteer show high correlation between perfusion and kurtosis in the midbrain. These parameters provide possibility Parkinson's disease biomarkers in future studies.","","978-1-6654-0855-4","10.1109/CI-IBBI54220.2021.9626104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9626104","Parkinson’s disease;substantia nigra;diffusion weighted imaging;intravoxel incoherent motion;diffusional kurtosis imaging","Weight measurement;Correlation;Parkinson's disease;Neurons;Neural activity;Imaging;Tools","","","","14","IEEE","1 Dec 2021","","","IEEE","IEEE Conferences"
"Improving Parkinson's Disease Prediction Accuracy: A Comparative Analysis of Logistic Regression and Decision Tree Models","M. E. J. Jebaselvi; K. Somasundaram; G. N. Alwakid","Department of Information Technology, Saveetha University, Chennai, Tamil Nadu, India; Department of Information Technology, Saveetha University, Chennai, Tamil Nadu, India; Department of Computer Science, College of Computer and Information Sciences, Jouf University, Al-Jouf, Saudi Arabia",2024 IEEE 9th International Conference on Engineering Technologies and Applied Sciences (ICETAS),"25 Aug 2025","2024","","","1","6","This study aims to determine the effectiveness of predicting Parkinson's Disease and to evaluate the accuracy of different predictive models. Specifically, it compares the performance of Logistic Regression against Decision Tree algorithms in identifying whether an individual has Parkinson's Disease. The research involves analyzing each model's predictive accuracy with sample groups of 10 individuals, utilizing parameters such as an alpha value of 0.05, a beta value of 0.2, and a power value of 0.8. Our findings indicate that Logistic Regression achieves a higher accuracy rate of 93.95% compared to the Decision Tree's 89.03%. This substantial difference demonstrates that Logistic Regression is notably more effective at predicting Parkinson's Disease. The Logistic Regression model shows a clear advantage over the Decision Tree model, making it a more reliable choice for predicting the disease. This result highlights Logistic Regression as a superior method for accurate Parkinson's Disease prediction, offering a promising approach for future diagnostic practices and research in this area.","2769-4518","979-8-3503-6314-2","10.1109/ICETAS62372.2024.11119972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11119972","Decision Tree;Parkinson's Disease;Regression;Machine Learning;Logistic Regression","Logistic regression;Analytical models;Accuracy;Parkinson's disease;Refining;Predictive models;Prediction algorithms;Reliability engineering;Robustness;Regression tree analysis","","","","14","IEEE","25 Aug 2025","","","IEEE","IEEE Conferences"
"Angular Velocity Analysis Boosted by Machine Learning for Helping in the Differential Diagnosis of Parkinson’s Disease and Essential Tremor","J. D. L. Duque; A. J. S. Egea; T. Reeb; H. A. G. Rojas; A. M. González-Vargas","Department of Automation and Electronics, Universidad Autónoma de Occidente (UAO), Cali, Colombia; Department of Mechanical Engineering, Universitat Politècnica de Catalunya (UPC), Barcelona, Spain; Department of Mechanical Engineering, Ostbayerische Technische Hochschule Amberg–Weiden, Amberg, Germany; Department of Mechanical Engineering, Universitat Politècnica de Catalunya (UPC), Barcelona, Spain; Department of Automation and Electronics, Universidad Autónoma de Occidente (UAO), Cali, Colombia",IEEE Access,"21 May 2020","2020","8","","88866","88875","Recent research has shown that smartphones/smartwatches have a high potential to help physicians to identify and differentiate between different movement disorders. This work aims to develop Machine Learning models to improve the differential diagnosis between patients with Parkinson’s Disease and Essential Tremor. For this purpose, we use a mobile phone’s built-in gyroscope to record the angular velocity signals of two different arm positions during the patient’s follow-up, more precisely, in rest and posture positions. To develop and to find the best classification models, diverse factors were considered, such as the frequency range, the training and testing divisions, the kinematic features, and the classification method. We performed a two-stage kinematic analysis, first to differentiate between healthy and trembling subjects and then between patients with Parkinson’s Disease and Essential Tremor. The models developed reached an average accuracy of 97.2 ± 3.7% (98.5% Sensitivity, 93.3% Specificity) to differentiate between Healthy and Trembling subjects and an average accuracy of 77.8 ± 9.9% (75.7% Sensitivity, 80.0% Specificity) to discriminate between Parkinson’s Disease and Essential Tremor patients. Therefore, we conclude, that the angular velocity signal can be used to develop Machine Learning models for the differential diagnosis of Parkinson’s disease and Essential Tremor.","2169-3536","","10.1109/ACCESS.2020.2993647","Dirección de Investigaciones y Desarrollo Tecnológico (DIDT) of Universidad Autónoma de Occidente, through Herramienta no invasiva de bajo costo para el diagnóstico diferencial temprano en pacientes con Parkinson y Temblor Esencial(grant numbers:19INTER-308); Serra Húnter Programme, Generalitat de Catalunya, in 2018(grant numbers:UPC-LE-304); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9091038","Differential diagnosis;Parkinson's disease;essential tremor;gyroscope;kinematic analysis;machine learning","Feature extraction;Parkinson's disease;Kinematics;Angular velocity;Harmonic analysis;Machine learning","","27","","32","CCBY","11 May 2020","","","IEEE","IEEE Journals"
"Towards fully automated closed-loop Deep Brain Stimulation in Parkinson's disease patients: A LAMSTAR-based tremor predictor","N. Khobragade; D. Graupe; D. Tuninetti","Electrical and Computer Engineering Department, University of Illinois at Chicago, IL, USA; Electrical and Computer Engineering Department, University of Illinois at Chicago, IL, USA; Electrical and Computer Engineering Department, University of Illinois at Chicago, IL, USA",2015 37th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"5 Nov 2015","2015","","","2616","2619","This paper describes the application of the LAMSTAR (LArge Memory STorage and Retrieval) neural network for prediction of onset of tremor in Parkinson's disease (PD) patients to allow for on-off adaptive control of Deep Brain Stimulation (DBS). Currently, the therapeutic treatment of PD by DBS is an open-loop system where continuous stimulation is applied to a target area in the brain. This work demonstrates a fully automated closed-loop DBS system so that stimulation can be applied on-demand only when needed to treat PD symptoms. The proposed LAMSTAR network uses spectral, entropy and recurrence rate parameters for prediction of the advent of tremor after the DBS stimulation is switched off. These parameters are extracted from non-invasively collected surface electromyography and accelerometry signals. The LAMSTAR network has useful characteristics, such as fast retrieval of patterns and ability to handle large amount of data of different types, which make it attractive for medical applications. Out of 21 trials blue from one subject, the average ratio of delay in prediction of tremor to the actual delay in observed tremor from the time stimulation was switched off achieved by the proposed LAMSTAR network is 0.77. Moreover, sensitivity of 100% and overall performance better than previously proposed Back Propagation neural networks is obtained.","1558-4615","978-1-4244-9271-8","10.1109/EMBC.2015.7318928","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7318928","Parkinson's Disease;Tremor Onset Prediction;Closed-loop Deep Brain Stimulation;LAMSTAR Neural Network;Accelerometer;Surface EMG","Neurons;Satellite broadcasting;Entropy;Training;Sensitivity;Switches;Brain stimulation","Accelerometry;Deep Brain Stimulation;Electromyography;Entropy;Female;Humans;Neural Networks (Computer);Parkinson Disease;Tremor","16","","8","IEEE","5 Nov 2015","","","IEEE","IEEE Conferences"
"Development of a closed-loop system for tremor suppression in patients with Parkinson's disease","F. L. Xu; M. Z. Hao; S. Q. Xu; Z. X. Hu; Q. Xiao; N. Lan","Institute of Rehabilitation Engineering, Shanghai Jiao Tong University; Institute of Rehabilitation Engineering, Shanghai Jiao Tong University; Department of Neurology and Institute of Neurology, School of Medicine, Shanghai, China; Institute of Rehabilitation Engineering, Shanghai Jiao Tong University; Department of Neurology and Institute of Neurology, School of Medicine, Shanghai, China; Institute of Rehabilitation Engineering, Shanghai Jiao Tong University",2016 38th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"18 Oct 2016","2016","","","1782","1785","More than 70% of patients suffering Parkinson's disease (PD) exhibit resting tremor in their extremities, hampering their ability to perform daily activities. Based on our earlier studies on corticospinal transmission of tremor signals [10,11], we hypothesize that cutaneous afferents evoked by surface stimulation can produce an inhibitory effect on propriospinal neurons (PN), which in turn will suppress tremor signals passing through the PN. This paper presents the development of a closed-loop system for tremor suppression by transcutaneous electrical nerve stimulation (TENS) of sensory fibers beneath the skin. The closed-loop system senses EMGs of forearm muscles, and detects rhythmic bursting in the EMG signal. When a tremor is detected by the system, a command signal triggers a stimulator to output a train of bi-phasic, current regulated pulses to a pair of surface electrodes. The stimulation electrode is placed on the dorsal hand skin near the metacarpophalangeal joint of index finger, which is innervated by the superficial radial nerve that projects an inhibitory afferent to PNs of forearm muscles. We tested the closed-loop system in 3 normal subjects to verify the algorithm and in 2 tremor dominated PD subjects for feasibility of tremor detecting and suppression. Preliminary results indicate that the closed-loop system can detect tremor in all subjects, and tremor in PD patients was suppressed significantly by electrical stimulation of cutaneous afferents.","1558-4615","978-1-4577-0220-4","10.1109/EMBC.2016.7591063","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7591063","Parkinson's disease;resting tremor;cutaneous afferent;transcutaneous electrical nerve stimulation;closed-loop system!","Electromyography;Closed loop systems;Digital signal processing;Muscles;Band-pass filters;Flexible printed circuits;Electrical stimulation","Electric Stimulation;Electromyography;Forearm;Humans;Muscle, Skeletal;Parkinson Disease;Tremor","11","","13","IEEE","18 Oct 2016","","","IEEE","IEEE Conferences"
"Wearable Sensor Configurations for Effective Tremor Assessment in Parkinson’s Disease","S. Reardon; M. Shuqair; J. Jimenez-Shahed; B. Ghoraani","Department of Electrical Engineering & Computer Science, Florida Atlantic University, Boca Raton, FL, USA; Department of Electrical Engineering & Computer Science, Florida Atlantic University, Boca Raton, FL, USA; Icahn School of Medicine at Mount Sinai, New York, NY, USA; Department of Electrical Engineering & Computer Science, Florida Atlantic University, Boca Raton, FL, USA",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","4","Smartwatches play an increasingly vital role in health monitoring, offering practical solutions for patients to manage their conditions in daily life. This is particularly significant for Parkinson’s Disease (PD) patients, as tremors, a notable symptom, significantly impact their quality of life. Our research addresses unanswered questions about the optimal configurations for these devices, considering factors such as the placement of the smartwatch, the type of sensor used (accelerometer vs. gyroscope), and the sampling frequency. Employing a gradient tree-boosting approach, we analyze data from the wrist and ankle sensors of 24 PD subjects engaged in daily living activities. The findings highlight a cost-effective, practical, and resource-friendly configuration: utilizing accelerometer wrist data sampled at 32 Hz demonstrates a robust correlation between the estimations of total tremors (0.82) and rest tremors (0.84) compared to their clinical ground-truth values. This underlines the significant potential of employing smartwatches in a natural environment for clinicians to monitor their patients efficiently, minimizing the necessity for costly, inconvenient in-clinic assessments.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10782867","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782867","Parkinson’s Disease Tremor Monitoring;Wearable Sensor Configurations;Gradient Tree-Boosting Analysis;Machine Learning in Healthcare","Wrist;Accelerometers;Estimation;Reliability engineering;Feature extraction;Gyroscopes;Wearable devices;Biomedical monitoring;Monitoring;Diseases","Humans;Parkinson Disease;Tremor;Wearable Electronic Devices;Accelerometry;Male;Female;Aged;Wrist;Middle Aged","1","","15","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"Effects of non-linear correlation measures on brain functional connectivity in Parkinson’s disease","S. Akbari; E. Fatemizadeh","Dept of Medical Physics and Biomedical Engineering, Shahid Beheshti, University of Medical Scicnces, Tehran, Iran; Sharif University of Technology, Tehran, Tehran, IR",2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"28 Oct 2018","2018","","","762","765","Parkinson's disease (PD) is one of the most prevalent and growing disorders. The most reason for this disease is the abnormalities in brain functional organization of PD patients. Functional magnetic resonance imaging in the resting state (rs-fMRI) is a useful technique to assess brain dysfunctions in patients. The objective of our research is to generate the closest model of complex brain network by different approaches. Hence we constructed the brain graphs employing one linear and three non-linear correlation metrics in order to investigate complicated relations among signals. The local and global metrics of the produced correlation matrices were extracted utilizing graph theory. Evaluating centralization, a global metric, exhibited a decrease in PD patients compared with healthy controls. In addition, we investigated significant changes of nodal degree in patients. The achieved results on graph measures implied alterations of brain functional connectivity. To conclude, we disclosed new findings in brain functional networks of PD patients by non-linear correlation measures.","1558-4615","978-1-5386-3646-6","10.1109/EMBC.2018.8512401","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8512401","Parkinson;rs-JMRI;correlation metrics;graph theory","Correlation;Measurement;Correlation coefficient;Diseases;Functional magnetic resonance imaging;Brain;Time series analysis","Brain;Brain Mapping;Humans;Magnetic Resonance Imaging;Parkinson Disease","","","16","IEEE","28 Oct 2018","","","IEEE","IEEE Conferences"
"IMU-Based Classification of Parkinson's Disease From Gait: A Sensitivity Analysis on Sensor Location and Feature Selection","C. Caramia; D. Torricelli; M. Schmid; A. Muñoz-Gonzalez; J. Gonzalez-Vargas; F. Grandas; J. L. Pons","Department of Engineering, Roma Tre University, Rome, Italy; Cajal Institute, Spanish National Research Council, Madrid, Spain; Department of Engineering, Roma Tre University, Rome, Italy; Movement Disorders Unit, Universidad Complutense Madrid, Madrid, Spain; Cajal Institute, Spanish National Research Council, Madrid, Spain; Movement Disorders Unit, Universidad Complutense Madrid, Madrid, Spain; Cajal Institute, Spanish National Research Council, Madrid, Spain",IEEE Journal of Biomedical and Health Informatics,"17 Oct 2018","2018","22","6","1765","1774","Inertial measurement units (IMUs) have a long-lasting popularity in a variety of industrial applications from navigation systems to guidance and robotics. Their use in clinical practice is now becoming more common, thanks to miniaturization and the ability to integrate on-board computational and decision-support features. IMU-based gait analysis is a paradigm of this evolving process, and in this study its use for the assessment of Parkinson's disease (PD) is comprehensively analyzed. Data coming from 25 individuals with different levels of PD symptoms severity and an equal number of age-matched healthy individuals were included into a set of 6 different machine learning (ML) techniques, processing 18 different configurations of gait parameters taken from 8 IMU sensors. Classification accuracy was calculated for each configuration and ML technique, adding two meta-classifiers based on the results obtained from all individual techniques through majority of voting, with two different weighting schemes. Average classification accuracy ranged between 63% and 80% among classifiers and increased up to 96% for one meta-classifier configuration. Configurations based on a statistical preselection process showed the highest average classification accuracy. When reducing the number of sensors, features based on the joint range of motion were more accurate than those based on spatio-temporal parameters. In particular, best results were obtained with the knee range of motion, calculated with four IMUs, placed bilaterally. The obtained findings provide data-driven evidence on which combination of sensor configurations and classification methods to be used during IMU-based gait analysis to grade the severity level of PD.","2168-2208","","10.1109/JBHI.2018.2865218","Spanish Ministry of Economy, industry and Competitiveness(grant numbers:PI 17/02007); European Robotic framework for bipedal locomotion benchmarking(grant numbers:779963); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8434292","Machine learning;wearable sensors;gait analysis;body sensor networks;feature extraction;Parkinson's disease","Machine learning;Wearable sensors;Feature extraction;Body sensor networks;Parkinson's disease;Legged locomotion;Sensitivity analysis","Accelerometry;Adult;Aged;Aged, 80 and over;Female;Gait;Humans;Machine Learning;Male;Middle Aged;Parkinson Disease;Signal Processing, Computer-Assisted;Wearable Electronic Devices","180","","43","IEEE","13 Aug 2018","","","IEEE","IEEE Journals"
"Accelerometry-Based Gait Analysis and Its Application to Parkinson's Disease Assessment— Part 1: Detection of Stride Event","M. Yoneyama; Y. Kurihara; K. Watanabe; H. Mitoma","Mitsubishi Chemical Group Science and Technology Research Center, Inc, Aoba-ku, Yokohama, Japan; Dept. of Industrial and Systems Engineering, Aoyama Gakuin University, Kanagawa, Japan; Dept. of Advanced Sciences, Hosei University, Tokyo, Japan; Dept. of Medical Education, Tokyo Medical University, Tokyo, Japan",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"28 Apr 2014","2014","22","3","613","622","Gait analysis is widely recognized as a promising tool for obtaining objective information on the walking behavior of Parkinson's disease (PD) patients. It is especially useful in clinical practices if gait properties can be captured with minimal instrumentation that does not interfere with the subject's usual behavioral pattern under ambulatory conditions. In this study, we propose a new gait analysis system based on a trunk-mounted acceleration sensor and automatic gait detection algorithm. The algorithm identifies the acceleration signal with high intensity, periodicity, and biphasicity as a possible gait sequence, from which gait peaks due to stride events are extracted by utilizing the cross-correlation and anisotropy properties of the signal. A total of 11 healthy subjects and 12 PD patients were tested to evaluate the performance of the algorithm. The result indicates that gait peaks can be detected with an accuracy of more than 94%. The proposed method may serve as a practical component in the accelerometry-based assessment of daily gait characteristics.","1558-0210","","10.1109/TNSRE.2013.2260561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6512597","Accelerometers;biomedical signal processing;gait analysis;Parkinson's disease (PD)","Legged locomotion;Anisotropic magnetoresistance;Parkinson's disease;Instruments;Signal processing algorithms;Tools;Detection algorithms","Accelerometry;Adult;Algorithms;Anisotropy;Biomechanical Phenomena;Female;Gait;Humans;Male;Middle Aged;Parkinson Disease","68","1","19","IEEE","2 May 2013","","","IEEE","IEEE Journals"
"Building a Machine-Learning Framework to Remotely Assess Parkinson's Disease Using Smartphones","O. Y. Chén; F. Lipsmeier; H. Phan; J. Prince; K. I. Taylor; C. Gossens; M. Lindemann; M. d. Vos","Institute of Biomedical Engineering, University of Oxford, Oxford, U.K.; Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd; School of Electronic Engineering and Computer Science, Queen Mary University of London; IBME, University of Oxford; Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd; Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd; Roche Pharma Research and Early Development, Roche Innovation Center Basel, F. Hoffmann-La Roche Ltd; IBME, University of Oxford",IEEE Transactions on Biomedical Engineering,"19 Nov 2020","2020","67","12","3491","3500","Objective: Parkinson's disease (PD) is a neurodegenerative disorder that affects multiple neurological systems. Traditional PD assessment is conducted by a physician during infrequent clinic visits. Using smartphones, remote patient monitoring has the potential to obtain objective behavioral data semi-continuously, track disease fluctuations, and avoid rater dependency. Methods: Smartphones collect sensor data during various active tests and passive monitoring, including balance (postural instability), dexterity (skill in performing tasks using hands), gait (the pattern of walking), tremor (involuntary muscle contraction and relaxation), and voice. Some of the features extracted from smartphone data are potentially associated with specific PD symptoms identified by physicians. To leverage large-scale cross-modality smartphone features, we propose a machine-learning framework for performing automated disease assessment. The framework consists of a two-step feature selection procedure and a generic model based on the elastic-net regularization. Results: Using this framework, we map the PD-specific architecture of behaviors using data obtained from both PD participants and healthy controls (HCs). Utilizing these atlases of features, the framework shows promises to (a) discriminate PD participants from HCs, and (b) estimate the disease severity of individuals with PD. Significance: Data analysis results from 437 behavioral features obtained from 72 subjects (37 PD and 35 HC) sampled from 17 separate days during a period of up to six months suggest that this framework is potentially useful for the analysis of remotely collected smartphone sensor data in individuals with PD.","1558-2531","","10.1109/TBME.2020.2988942","F. Hoffmann-La Roche; NIHR Oxford Biomedical Research Centre; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9072527","Parkinson's disease;remote disease assessment;feature-selection;machine-learning;predictive modeling; $P \gg N$  problem","Smart phones;Feature extraction;Parkinson's disease;Machine learning","Humans;Machine Learning;Parkinson Disease;Smartphone;Tremor;Walking","46","","40","IEEE","20 Apr 2020","","","IEEE","IEEE Journals"
"Models of Parkinson's Disease Patient Gait","J. A. Hughes; S. Houghten; J. A. Brown","Department of Computer Science, St. Francis Xavier University, Antigonish, NS, Canada; Department of Computer Science, Brock University, St. Catharines, ON, Canada; AI in Games Development Lab, Innopolis University, Innopolis, Russia",IEEE Journal of Biomedical and Health Informatics,"6 Nov 2020","2020","24","11","3103","3110","Parkinson's Disease is a disorder with diagnostic symptoms that include a change to a walking gait. The disease is problematic to diagnose. An objective method of monitoring the gait of a patient is required to ensure the effectiveness of diagnosis and treatments. We examine the suitability of Extreme Gradient Boosting (XGBoost) and Artificial Neural Network (ANN) Models compared to Symbolic Regression (SR) using genetic programming that was demonstrated to be successful in previous works on gait. The XGBoost and ANN models are found to out-perform SR, but the SR model is more human explainable.","2168-2208","","10.1109/JBHI.2019.2961808","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8939380","Artificial neural networks (ANN);gait;genetic programming;linear regression;Parkinson's disease;symbolic regression;time series;Extreme Gradient Boosting (XGBoost)","Data models;Testing;Training data;Linear regression;Parkinson's disease;Predictive models;PD control","Gait;Gait Disorders, Neurologic;Humans;Neural Networks, Computer;Parkinson Disease;Walking","12","","23","IEEE","23 Dec 2019","","","IEEE","IEEE Journals"
"A Wireless Sensor Interface for the Quantification of Tremor Using Off the Shelf Components","H. A. Siddiqui; J. Jimenez-Shahed; A. Viswanathan; N. F. Ince","Department of Biomedical Engineering, Houston, TX, USA; Baylor College of Medicine Medical Center, Houston, TX, USA; Baylor College of Medicine Medical Center, Houston, TX, USA; Department of Biomedical Engineering, Houston, TX, USA",2016 32nd Southern Biomedical Engineering Conference (SBEC),"28 Apr 2016","2016","","","177","178","Deep brain stimulation (DBS) surgery involves placing an electrode in the subthalamic nucleus to suppress the motor symptoms, such as tremor, of patients with Parkinson's disease (PD). Currently physicians use the standard Unified Parkinson's Disease Rating Scale (UPDRS) to describe the tremor intraoperatively and post operatively. This scale involves subjective anchor-based observations by the clinical expert. In this study, a wireless accelerometer system is presented that was built from off the shelf components to objectively quantify tremor scores. The system consists of a Teensy 3.1 microcontroller and two 3-axis accelerometers. It wirelessly transmits the readings through a Bluetooth module. The data is received by a custom C++ program that parses and transmits the data. The system is used to record data from patients with PD during and after DBS surgery. We show example data recorded from several PD patients and study the correlation of sensor readings with the DBS ON and OFF states. We provide initial data showing that such a system can be effectively used in the clinic for the objective quantification of motor symptoms of PD patients.","","978-1-5090-2133-8","10.1109/SBEC.2016.63","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7459058","Wearable sensor;Parkinson's Disease;Biosensors;Diagnostic system","Accelerometers;Parkinson's disease;Satellite broadcasting;Wireless sensor networks;Wireless communication;Electrodes","","2","","6","IEEE","28 Apr 2016","","","IEEE","IEEE Conferences"
"Comprehensive Study: Advancements in Parkinson's Disease Diagnosis with Data-Driven Insights and Machine Learning","S. S M; S. Sriram; N. V","Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Chennai, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Chennai, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Chennai, India","2024 International Conference on Communication, Computer Sciences and Engineering (IC3SE)","23 Jul 2024","2024","","","697","701","The authors have a unique strategy that has never been used before, suggesting that a wearable device that records data is a combination of data from patients with Parkinson's disease and healthy individuals. Thus, it can accurately record motor features that are especially prevalent in Parkinson's disease, allowing for the actual identification of motor patterns peculiar and symptom intensity assessments. To further innovate in the field of self-assessment and individual evaluation of a patient's Parkinson's disease progression, the study points a significant relationship between clinical tests and quantitative symptom scores. Finally, a planned second opinion system using sensors and machine learning would help reduce the number of people misdiagnosed by comparing individuals with Parkinson's disease and those with similar phenotypic diseases. The differential diagnosis of tremor utilizing machine learning algorithms has been validated in various patient cohorts, significantly enhancing diagnostic specificity. In addition, the current study underscores the game-changing aspect of wearable technology and machine learning for medical care, eliminating resource constraints and allowing for the early identification and treatment of diseases. The experiment aims to improve remedy results and PD sufferers lives by recognizing barriers and encouraging ongoing research and innovation. It features the importance of patient-oriented monitoring methods, which are among the most valuable for PD patients with advanced disease. These techniques integrate quantitative sensor data analysis with handwritten comments and remote video monitoring. Finally, the investigation promotes tailored approaches to diverse patient demands, achieving better PD intervention and care capabilities.","","979-8-3503-6684-6","10.1109/IC3SE62002.2024.10593380","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10593380","Parkinson's disease;Wearable devices;Motor characteristics;Machine learning;Misdiagnosis","Technological innovation;Data analysis;Parkinson's disease;Medical services;Machine learning;Streaming media;Motors","","10","","22","IEEE","23 Jul 2024","","","IEEE","IEEE Conferences"
"Parkinson's Disease Prediction Using Machine Learning Techniques","M. Harry; V. Vijula; J. P. Princess","Dept of Computer Science and Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India; Dept of Computer Science and Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India; Dept of Computer Science and Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India","2024 IEEE International Conference on Information Technology, Electronics and Intelligent Communication Systems (ICITEICS)","22 Aug 2024","2024","","","1","7","Parkinson's disease, a progressive neurological disorder, presents a spectrum of symptoms primarily affecting motor functions such as tremors and coordination challenges. Beyond the physical symptoms, it encroaches upon cognitive and emotional domains, often leading to depression and cognitive decline. A recent breakthrough in diagnosis involves a voice-based model that detects subtle speech irregularities linked to Parkinson's. This innovative approach relies on a dataset comprising 24 columns capturing diverse symptoms, from motor impairments to non-motor indicators. This dataset serves as a crucial foundation for training and validating the model's accuracy. By analyzing individual symptom profiles, this multidimensional approach facilitates early detection and tailored intervention, essential for effectively managing the disease's progression. Integrating advanced technology with comprehensive clinical data represents a significant step forward in Parkinson's disease management, promising personalized care and improved outcomes for patients by addressing their unique needs and challenges. Furthermore, the integration of voice analysis adds a non-invasive dimension to Parkinson's diagnosis, potentially improving accessibility to screening methods. This approach holds promise for reaching underserved populations who may face barriers to traditional diagnostic procedures. By enhancing early detection and intervention, it offers the possibility of mitigating the disease's impact and improving overall patient outcomes.","","979-8-3503-8269-3","10.1109/ICITEICS61368.2024.10625564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10625564","Parkinson's Disease Detection;Convolutional Neural Network;Feed Forward Neural Network;Tabnet","Training;Accuracy;Parkinson's disease;Predictive models;Feature extraction;Motors;Data models","","2","","20","IEEE","22 Aug 2024","","","IEEE","IEEE Conferences"
