"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Identification of Parkinson's disease by using multichannel Vertical Ground Reaction Force signals","R. Soubra; M. O. Diab; B. Moslem","Electrical and Computer Engineering Department, Rafik Hariri University, Damour, Lebanon; Electrical and Computer Engineering Department, Rafik Hariri University, Damour, Lebanon; Electrical and Computer Engineering Department, Rafik Hariri University, Damour, Lebanon",2016 International Conference on Bio-engineering for Smart Technologies (BioSMART),"30 Jan 2017","2016","","","1","4","In this paper, we analyze Vertical Ground Reaction Force (VGRF) signals recorded from normal subjects as well as from subjects attained with Parkinson's disease (PD). The aim of this study is to identify abnormal gait patterns in order to detect patients who are potentially attained with PD. This is done by extracting various significant features from sensors located at 16 different positions on the right and left foot. Finally, extracted features are used to classify between health control and PD subjects and predict the Parkinson phase. Results have shown that extracting parameters based on the summation of sensors output of each foot may hide the conveyed information of VGRF signals. Moreover, frequency-related features are able to classify between PD subjects with different Hoehn and Yahr stages. Finally, results have revealed the importance of power distribution in VGRF signals that vary with PD stages.","","978-1-5090-4568-6","10.1109/BIOSMART.2016.7835604","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7835604","Vertical Ground Reaction Force (VGRF);Parkinson's disease (PD);Gait analysis;Sensor location","Sensors;Feature extraction;Foot;Parkinson's disease;Force;PD control","","12","","14","IEEE","30 Jan 2017","","","IEEE","IEEE Conferences"
"Development of Methods to Detect Movement Disorders in Parkinson's Disease","N. Ö. MUTLU; M. Cenk AKBOSTANCI; F. ARI; F. T. KARAARSLAN","Department of Electrical and Electronics Engineering, Ankara University, Ankara, Turkey; Department of Internal Medical Sciences, Ankara University, Ankara, Turkey; Department of Electrical and Electronics Engineering, Ankara University, Ankara, Turkey; Department of Internal Medical Sciences, Ankara University, Ankara, Turkey",2019 3rd International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT),"16 Dec 2019","2019","","","1","7","In this study, a method for the detection of rigidity movement disorder, which is one of the common symptoms of Parkinson's Disease, was developed. The developed method is based on an electromechanical measuring device. With this method, parameters related to stiffness of the patient's wrist were obtained by the computerized analysis of the recorded measurement data and comparison was made with the stiffness score of the physician. The data were compared with the motor scores of the Unified Parkinson's Disease Assessment Scale (UPDRS) and the Hoehn-Yahr Staging Scale. The results showed that the motor UPDRS scores and the Hoehn-Yahr Staging scale were consistent. Furthermore, it was seen that the rigidity enhancing effect of the Froment maneuver can be distinguished by the established system. It was noted that the stiffness scores with Froment maneuver measurements made for the same patient were 1 point higher than the stiffness scores without Froment maneuver measurements. Also; As a result of the comparison made with the stiffness scoring performed by the physician, it was found that the stiffness data obtained were generally consistent with the physician scoring. However, according to the data obtained, some physician scoring deviations from normal were determined. As a result of these studies, a lower-upper limit was established for stiffness values evaluated between 0-4 points. Thus, an objective method that can be used to evaluate the sign of stiffness was proposed.","","978-1-7281-3789-6","10.1109/ISMSIT.2019.8932812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8932812","parkinsonism;parkinson’s disease;tremor;rigidity;bradykinesia;movement disorders","Rigidity;Wrist;Parkinson's disease;Elevators;Microcontrollers","","6","","13","IEEE","16 Dec 2019","","","IEEE","IEEE Conferences"
"Dynamic feature selection for detecting Parkinson's disease through voice signal","M. Su; K. -S. Chuang","Department of Electrical and Computer Engineering, Oriental Institute of Technology, New Taipei City, Taiwan, Republic of China; Department of Biomedical Engineering & Environmental Sciences, National Tsing-Hua University, Hsinchu City, Taiwan, Republic of China",2015 IEEE MTT-S 2015 International Microwave Workshop Series on RF and Wireless Technologies for Biomedical and Healthcare Applications (IMWS-BIO),"26 Oct 2015","2015","","","148","149","Parkinson's disease (PD) is a disorder of the central nervous system and about 89% of the people with PD suffering from speech and voice disorders. In this paper, we adopted a dynamic feature selection based on fuzzy entropy measures for speech pattern classification of Parkinson's diseases. To investigate the effect of feature selection, Linear Discriminant Analysis (LDA) was applied to distinguish voice samples between PD patients and health people. The data set of this research is composed of voice signals from 40 people, 20 with Parkinson's disease and 20 health people. The results show that various voice samples need different feature selection. We applied dynamic feature selection can get higher rate of classification accuracy than all features selected.","","978-1-4799-8543-2","10.1109/IMWS-BIO.2015.7303822","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7303822","Parkinson's disease;linear discriminant analysis;similarity measure;fuzzy entropy","Feature extraction;Entropy;Parkinson's disease;Biomedical measurement;Accuracy;Speech;Jitter","","12","","5","IEEE","26 Oct 2015","","","IEEE","IEEE Conferences"
"Prediction of Parkinson's Disorder: A Machine Learning Approach","D. Patnaik; M. Henriques; A. Laurel","Department of Economics, Birla Institute of Technology and Science, K. K Birla Goa Campus, Zuarinagar, Goa, India; Department of Economics, Birla Institute of Technology and Science, K. K Birla Goa Campus, Zuarinagar, Goa, India; Department of Economics, Birla Institute of Technology and Science, K. K Birla Goa Campus, Zuarinagar, Goa, India",2022 Interdisciplinary Research in Technology and Management (IRTM),"16 Jun 2022","2022","","","01","03","Parkinson's Disease (PD) is a neurodegenerative disorder that affects the dopamine neurons. The study aimed at predicting the risk of developing Parkinson's Disease in individuals with REM sleep Behavior Disorder (RBD) and Early untreated Parkinson's Disease. Data was obtained from Charles University in Prague which consisted of 30 individuals with early untreated Parkinson's Disease, 50 individuals with REM sleep behavior disorder (RBD) and 50 healthy controls. Logit model was used to analyze the data. Further a Machine learning model was used to predict the risk of developing Parkinson's Disease. It is concluded that Logit models and Machine learning successfully predict the risk of Parkinson's Disease development.","","978-1-6654-7886-1","10.1109/IRTM54583.2022.9791490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9791490","Parkinson's Disease;Gender;Risk;Speech;Respiration","Analytical models;Data analysis;Parkinson's disease;Neurons;Machine learning;Predictive models;Data models","","1","","15","IEEE","16 Jun 2022","","","IEEE","IEEE Conferences"
"Early detection of Parkinson’s disease and analysis using speech signal","T. Naveen; D. K. Banik; B. K. P; R. C; P. Ramachandran; R. Kumar M","School of Electronics Engineering, Vellore Institute of Technology, Vellore, India; School of Electronics Engineering, Vellore Institute of Technology, Vellore, India; School of Electronics and Communication Engineering, Reva University, Bangalore; Faculty of Computer Science and Engineering, VIT Mauritius, Mauritius; School of Electronics Engineering, Vellore Institute of Technology, Vellore, India; Faculty of Computer Science and Engineering, VIT Mauritius, Mauritius",2025 International Conference on Sensors and Related Networks (SENNET) Special Focus on Digital Healthcare(64220),"11 Sep 2025","2025","","","1","6","Parkinson's Disease (PD) is a progressive neurodegenerative condition that effects motor and non- motor functions, such as speech and movements. Early diagnosis of PD continues to be a clinical challenge because of its subtle early symptoms. In this paper, we present a machine learning-based approach to early diagnosis of Parkinson's Disease from voice recordings, improved with nature-inspired feature selection methods. Audio features from the MDVR-KCL dataset are preprocessed and evaluated using several classifiers, such as Support Vector Machine (SVM), K-Nearest Neighbors (KNN), XGBoost, and Naïve Bayes. For enhanced classification accuracy and model simplicity, we use Firefly Algorithm (FFA) and Particle Swarm Optimization (PSO) for feature selection. From experimental findings, we have the best accuracy of 86.67% with the combination of XGBoost and PSO, proving the efficiency of bio-inspired optimization in improving PD detection. The suggested method offers a affordable and scalable solution for early Parkinson's Disease diagnosis, which can also be used in real-world telehealth and mobile-based screening systems.","","979-8-3315-9746-7","10.1109/SENNET64220.2025.11136071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11136071","Parkinson’s Disease;speech signal processing;early diagnosis;machine learning;feature selection;firefly algorithm;particle swarm optimization;XGBoost;SVM;KNN;Navie Bayes;voice analysis;bioinspired optimization","Support vector machines;Parkinson's disease;Signal processing algorithms;Nearest neighbor methods;Feature extraction;Motors;Bayes methods;Speech processing;Particle swarm optimization;Optimization","","","","15","IEEE","11 Sep 2025","","","IEEE","IEEE Conferences"
"Human Activity Recognition from Sensor-Based Large-Scale Continuous Monitoring of Parkinson’s Disease Patients","W. -Y. Cheng; A. Scotland; F. Lipsmeier; T. Kilchenmann; L. Jin; J. Schjodt-Eriksen; D. Wolf; Y. -P. Zhang-Schaerer; I. F. Garcia; J. Siebourg-Polster; J. Soto; L. Verselis; M. Martin-Facklam; F. Boess; M. Koller; M. Grundman; A. Monsch; R. Postuma; A. Ghosh; T. Kremer; K. Taylor; C. Czech; C. Gossens; M. Lindemann","Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Pharma Research and Early Development, F. Hoffmann-La Roche Ltd., Basel, Switzerland; Prothena Biosciences Inc., South San Francisco, USA; Prothena Biosciences Inc., South San Francisco, USA; Global R&D Partners LLC, Prothena Biosciences Inc., San Diego, USA; Felix Platter Hospital, University Center for Medicine of Aging, Basel, Switzerland; Montreal General Hospital, McGill University, Montreal, Canada; Pharma Research and Early Development, Baden-Wuerttemberg Cooperative State University, Loerrach, Germany","2017 IEEE/ACM International Conference on Connected Health: Applications, Systems and Engineering Technologies (CHASE)","17 Aug 2017","2017","","","249","250","Smartphone-based assessments have been considered a potential solution to passively monitor gait and mobility in early-stage Parkinson's disease (PD) patients. In the Multiple Ascending Dose clinical trial of PRX002/RG7935, 44 PD patients and 35 age-and gender-matched healthy individuals performed smartphone-based assessments for up to 24 weeks and up to 6 weeks respectively. For ""passive monitoring"", subjects carried the smartphone with them as part of their daily routine, while sensors in the smartphone recording movement data continuously. In total, over 30,000 hours of passive monitoring data were collected. To classify the sensor signal into activity profiles, we built a Human Activity Recognition (HAR) model using Deep Neural Networks (DNN) trained on previously published data. The activity profiles of the participants determined by the HAR model showed significant differences between PD patients and healthy controls in the percentage of time walking and frequency in which subjects changed positions (sitting and standing). This combination of sensor data and machine learning-based activity profiling was shown to hold great promise for use in future clinical practice and drug development.","","978-1-5090-4722-2","10.1109/CHASE.2017.87","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8010642","sensors;activity recognition;wearable;cell phone;accelerometer;deep learning;Parkinson's disease;clinical trial","Monitoring;Smart phones;Activity recognition;Data models;Parkinson's disease;Biomedical monitoring","","42","1","6","IEEE","17 Aug 2017","","","IEEE","IEEE Conferences"
"Application of Computer Vision in the Diagnosis Parkinson's Disease","R. Shreya; P. M. Durga Venkat; G. Rohith; H. Kuresan","SRM Institute of Science and Technology, Kattankulathur, India; SRM Institute of Science and Technology, Kattankulathur, India; SRM Institute of Science and Technology, Kattankulathur, India; SRM Institute of Science and Technology, Kattankulathur, India","2024 International Conference on Recent Advances in Electrical, Electronics, Ubiquitous Communication, and Computational Intelligence (RAEEUCCI)","12 Jun 2024","2024","","","1","5","In the field of neurology and medical diagnostics, Parkinson's disease (PD) must be identified as soon as possible. In its early stages, modest handwriting abnormalities and anomalies in repetitive tasks, such spiral drawing, are common detectable indicators of Parkinson's disease (PD). This study confirms spiral drawings' importance as a useful tool for tracking Parkinson's disease development over time. Advanced statistical software analysis and machine learning (ML) approaches have been used to evaluate and understand pertinent datasets in the context of diagnosing Parkinson's disease. The study concentrates on the implementation of Boosting algorithms, a popular machine learning approach that makes use of an ensemble of decision trees, in order to get accurate and efficient results. This methodology facilitates the retrieval of significant insights from intricate datasets and aids in the prompt identification and observation of Parkinson's disease. When combined with thorough data analysis, the use of Boosting algorithms improves the precision of Parkinson's disease diagnosis and serves as a basis for the creation of prediction models and therapeutic approaches. Through early intervention and better management, this initiative offers a viable option for improving the lives of those affected by Parkinson's disease. It also highlights the potential of data-driven techniques in this sector.","","979-8-3503-5453-9","10.1109/RAEEUCCI61380.2024.10547938","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10547938","Parkinson Disease (PD);Random Forest (RF);XGBoost;Adaboost;Logistic Regression","Neurology;Spirals;Parkinson's disease;Software algorithms;Predictive models;Boosting;Prediction algorithms","","2","","9","IEEE","12 Jun 2024","","","IEEE","IEEE Conferences"
"A Hybrid CNN-BiLSTM Neural Network Architecture for Early Prediction of Parkinson's Disease","M. K. Chauhan; P. Ghosal","Indian Institute of Engineering Science and Technology, Shibpur, India; Indian Institute of Engineering Science and Technology, Shibpur, India",2024 IEEE International Symposium on Smart Electronic Systems (iSES),"21 Feb 2025","2024","","","303","308","Parkinson's Disease (PD) is a gradually worsening neurological condition in which several neurons become impaired with aging. This impairment of neurons leads to a decrease in dopamine production, which is the primary cause of Parkinson's disease. PD impairs motor functions and hinders cognitive and emotional stability, noticeably degrading the patient's quality of life. While PD remains incurable, proper diagnosis, early detection, and timely medication can assist PD patients in their healthier aging. Electroencephalogram (EEG) signals represent the brain's electrical activity and provide critical insights into neural activities. Existing methods in deep learning necessitate manual feature extraction, which requires domain expertise. Hence, this work represents an automated hybrid CNN-BiLSTM neural network architecture that predicts Parkinson's disease using rest-EEG signals. First, we design three 1–D CNN layers to extract the spatiotemporal relationship across the EEG channels. Subsequently, we utilize BiLSTM to identify temporal characteristics relevant to classifying these spatiotemporal features. The study utilizes EEG recordings from two open-access datasets: the University of Mexico (UNM) EEGs and the University of California San Diego (UCSD) resting state EEGs. Our methods achieved values of 97.24%, 97.83%, 96.68%, and 96.56% of accuracy, sensitivity, specificity, and precision, respectively, for the UNM dataset, whereas 98.3%,97.89%,98.70%,98.66% of accuracy, sensitivity, specificity, precision respectively for the UCSD dataset. The proposed model's performance is compared with the state-of-the-art techniques to showcase its superiority. We further show that the model responds to dopaminergic medication, capturing EEG changes induced by it.","2832-3602","979-8-3315-3322-9","10.1109/iSES63344.2024.00071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10884342","CNN;BiLSTM;Parkinson's Disease;Deep learning;Electroencephalogram signals","Sensitivity;Accuracy;Parkinson's disease;Neurons;Neural activity;Brain modeling;Feature extraction;Electroencephalography;Spatiotemporal phenomena;Medical diagnostic imaging","","","","18","IEEE","21 Feb 2025","","","IEEE","IEEE Conferences"
"Unique Learning Model (ULM) for Detection of Parkinson Disease Using Hand Drawings Dataset","M. V. D. N. S. Madhavi; P. V. S. Sairam; S. P. Vallabaneni","VR Siddhartha Engineering College, Kanuru, Vijayawada, Andhra Pradesh, India; Faculty of Physics, Andhra Loyola College, Krishna University, AP; Department of IT, PVP Siddhartha Institute of Technology, Vijayawada, INDIA",2023 International Conference on Self Sustainable Artificial Intelligence Systems (ICSSAS),"6 Dec 2023","2023","","","927","932","Parkinson's disease (PD) is a brain disorder that affects a person's daily life, causing tremors, stiffness, and difficulty with balance and coordination. Machine learning (ML) can be used to detect Parkinson's disease by analyzing patterns in data, such as hand drawings. In this paper, the unique learning model (ULM) used for hand drawings to detect PD; a dataset would need to be collected containing drawings from both people with Parkinson's disease and healthy individuals. The dataset should be large enough to ensure that the machine learning algorithm can accurately distinguish between the two groups. Once the dataset is collected, a machine learning algorithm can be trained to classify the drawings as either Parkinson's or healthy. The machine learning algorithm would need to be trained on the dataset using features extracted from the hand drawings, such as the size and shape of certain parts of the drawing, the angle of the lines, and the smoothness of the lines. These features would be used to create a model that can accurately distinguish between Parkinson's and healthy hand drawings. The performance of the model analyzed by a separate testing dataset would be used, containing hand drawings from both groups. The model would be evaluated on this dataset to determine its accuracy, precision, recall, and F1 score. These metrics can be used to assess how well the model is able to distinguish between Parkinson's and healthy hand drawings. Overall, using ULM to detect PD from dataset has the potential to be a non-invasive, low-cost, and accessible method for early detection of the disease.","","979-8-3503-0085-7","10.1109/ICSSAS57918.2023.10331854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10331854","Parkinson's disease;unique learning model (ULM);support vector machines (SVMs);random forests;neural networks (NN)","Support vector machines;Measurement;Machine learning algorithms;Parkinson's disease;Shape;Medical services;Predictive models","","1","","18","IEEE","6 Dec 2023","","","IEEE","IEEE Conferences"
"A Study on the Effects of Repetitive Transcranial Magnetic Stimulation on EEG Microstate in Patients With Parkinson’s Disease","S. Liu; S. Yang; K. Feng; C. Wang; L. Wang","School of Health Sciences and Biomedical Engineering, Hebei University of Technology, Tianjin, China; School of Health Sciences and Biomedical Engineering, Hebei University of Technology, Tianjin, China; Tianjin Huanhu Hospital, Tianjin, China; School of Health Sciences and Biomedical Engineering, Hebei University of Technology, Tianjin, China; School of Health Sciences and Biomedical Engineering, Hebei University of Technology, Tianjin, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"17 Sep 2024","2024","32","","3369","3377","Repetitive transcranial magnetic stimulation (rTMS) is a non-invasive neuromodulation technology that can modulate cerebral cortical excitability. Electroencephalography (EEG) microstate analysis is an important tool for studying dynamic changes in brain functional activity. This study explores the pathophysiological changes in Parkinson’s disease (PD) patients by analyzing the EEG microstate of PD patients, and analyzes the impact of rTMS on the clinical symptoms of PD patients. In a trial, 25 patients with PD and 18 healthy subjects of the same age were included. The clinical scale (the third part of Movement Disorder Society-Sponsored Revision of the Unified Parkinson’s Disease Rating Scale (UPDRS-III) and Montreal Cognitive Assessment (MoCA)) scores of each patient were evaluated and the microstate characteristic parameters of all subjects were calculated. 10 Hz rTMS was used to stimulate the bilateral primary motor cortex (M1) of PD patients. After two weeks of treatment (10 times), the clinical scale score of each patient was re-evaluated and the microstate characteristic parameters were calculated. At the baseline, the occurrence, duration and coverage of microstate C in PD patients were significantly higher than those in healthy controls (P <0.05),and were significantly negatively correlated with the MoCA score (P <0.05). The duration and coverage of microstate D in PD patients were significantly lower than those in healthy controls (P <0.05), and were significantly negatively correlated with UPDRS-III score (P <0.05). After rTMS treatment in the PD group, the scale score of UPDRS-III was significantly reduced (P <0.05) and the scale score of MoCA was significantly increased. Moreover, the occurrence and coverage of microstate B were significantly increased (p <0.05). The occurrence, duration and coverage of microstate C were significantly reduced (P <0.05). The occurrence, duration and coverage of microstate D were significantly increased (P <0.05). This study shows that abnormal brain functional activity of PD patients can change microstate characteristic parameters, and these changes are significantly related to the decline of motor and cognitive functions. Furthermore, rTMS can improve the motor and cognitive functions and adjust the microstate characteristic parameters of PD patients. EEG microstate analysis can reflect the therapeutic effect of rTMS on PD patients.","1558-0210","","10.1109/TNSRE.2024.3418846","National Natural Science Foundation of China(grant numbers:52320105008,51877067); Key Research and Development Project of Hebei Province(grant numbers:21372002D); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10570451","Repetitive transcranial magnetic stimulation;Parkinson’s disease;EEG;microstate analysis","Electroencephalography;Electrodes;Diseases;Surfaces;Voltage;Motors;Parkinson's disease","Humans;Parkinson Disease;Male;Transcranial Magnetic Stimulation;Female;Electroencephalography;Middle Aged;Aged;Motor Cortex","6","","50","CCBY","25 Jun 2024","","","IEEE","IEEE Journals"
"Voice-Driven Diagnostics: Leveraging Machine Learning for Early Detection of Parkinson's Disease from Acoustic Biomarkers","F. Solaiman; M. Solaiman; K. Neary","Mission College, Santa Clara, CA, USA; Mission College, Santa Clara, CA, USA; Mission College, Santa Clara, CA, USA","2025 6th International Conference on Artificial Intelligence, Robotics and Control (AIRC)","15 Jul 2025","2025","","","374","378","Parkinson's disease (PD) is globally the fastestgrowing neurodegenerative disease in the elderly with unclear causes that impairs individuals' motor usage and may induce dementia. Using machine learning technology has the potential to allow for faster and more accurate diagnoses of Parkinson's, which can allow Parkinson's treatment to reach low-income communities with access to fewer health resources. Our study explores a machine learning and deep learning classification algorithm that uses voice recordings to diagnose whether or not a person is likely to have Parkinson's disease. By using various characteristics of the voice recording, such as pitch, frequency, and amplitude, our model is able to accurately predict the presence of Parkinson's with an accuracy of 94%. Unlike other contemporary methods of diagnosing Parkinson's, our research is more accessible as recording voices can be done universally and is not dependent on access to healthcare technology.","","979-8-3315-4348-8","10.1109/AIRC64931.2025.11077530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11077530","Machine learning;Parkinson's;Classification;Computer Vision;Voice Recordings","Deep learning;Accuracy;Parkinson's disease;Hospitals;Predictive models;Motors;Data models;Recording;Older adults;Dementia","","","","10","IEEE","15 Jul 2025","","","IEEE","IEEE Conferences"
"A Machine Learning Framework for Accurate Prediction of Parkinson's Disease from Speech Data","S. R. Burri; D. K. Agarwal; N. Vyas; R. Duggar","Sr. Software Engineering Manager Western union Denver CO, USA; Innovation, Incubation and Entrepreneurship Krishna Vishwa Vidyapeeth, Karad, Maharashtra, India; Department of CSE Chandigarh, University Mohali, Punjab, India; Department of Research & Development, AVN Innovations, Ajmer, Rajasthan, India",2023 3rd International Conference on Innovative Sustainable Computational Technologies (CISCT),"21 Dec 2023","2023","","","1","6","Speech data can help Machine Learning (ML) systems diagnose Parkinson's disease (PD). This study predicted PD progression using the Parkinson's Progression Markers Initiative (PPMI) dataset and Deep Belief Networks (DBN). PD and healthy control voice inputs formed a Convolutional Neural Network (CNN) model. This DBN model was compared to others using numerous performance metrics. DBN outperformed other algorithms. It accurately and early detected PD. DBN-based models may enhance PD diagnosis. Complex neurodegeneration Parkinson's affects millions. Early diagnosis enhances medical therapy. Clinical evaluations and subjective judgments delay and misdiagnose traditional diagnostic methods. This study scientifically and data-driven diagnosed PD using the DBN model. Speech data can suggest physical and cognitive problems, which these algorithms can detect. This improves accuracy and permits early diagnosis before physical symptoms develop. This study suggests ML can transform PD diagnosis. PPMI-sized datasets help researchers increase model accuracy and reliability. Speech data lets doctors assess more. This research extends diagnosis. PD diagnosis and treatment improve disease management. Predicting PD progression using ML allows patient-specific treatment. This study indicates the DBN model can reliably and early diagnose Parkinson's disease using voice data. The DBN model shows ML can outperform other PD diagnosis approaches. These developments may enhance patient outcomes, illness management, and early interventions.","","979-8-3503-0336-0","10.1109/CISCT57197.2023.10351422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10351422","Machine Learning (ML);Parkinson's Disease;Speech Data;Deep Learning;Deep Belief Networks (DBN);Parkinson's Progression Markers Initiative (PPMI)","Support vector machines;Sensitivity;Parkinson's disease;Merging;Transforms;Predictive models;Prediction algorithms","","22","","26","IEEE","21 Dec 2023","","","IEEE","IEEE Conferences"
"An Enhanced Hybrid Machine Learning Model for Diagnosis of Parkinson's Disease","C. Amali; R. Rajesh; J. S. Abrameyan; G. Rajasekar; N. M. Muhaseen","Electronics and Communication Engineering, SRM Valliammai Engineering College, Chennai, India; Electronics and Communication Engineering, SRM Valliammai Engineering College, Chennai, India; Electronics and Communication Engineering, SRM Valliammai Engineering College, Chennai, India; Electronics and Communication Engineering, SRM Valliammai Engineering College, Chennai, India; Electronics and Communication Engineering, SRM Valliammai Engineering College, Chennai, India",2023 International Conference on Innovative Data Communication Technologies and Application (ICIDCA),"20 Apr 2023","2023","","","198","202","Parkinson's Disease (PD) is a progressive disease caused due to degeneration of nerve cells in brain which is associated with movement control. These nerve cells die or become damaged, resulting in a loss of ability to produce an important chemical called dopamine. Currently, there is no any cure for this disorder and also no way to reverse the condition. Therefore, it is very essential to identify the presence of disease at its initial stage rather than allowing it to develop into a more lethal threat. In order to predict the Parkinson's in its earlier stage, we have developed an efficient machine learning model using Random Forest and XGBoost classifier algorithms. The model is trained with the help of data collected from various hospitals with the help of neurologists. To predict whether the individual is affected by PD or healthy, we use a videocam to monitor the individual and SensorTile - sensor node, which contains accelerometer, Gyroscope and Magnetometer incorporated on a board with built-in transmitter. All the data are transmitted in real-time and stored in a PC for data analysis. With the data collected from the individual, the trained ML model is evaluated and the disease can be detected on comparison with threshold value. If PD is detected, the patient is provided with a wearable glove which aids in performing their day-to-day tasks.","","979-8-3503-9720-8","10.1109/ICIDCA56705.2023.10099917","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10099917","Bluetooth;Disease Prediction;Healthcare;Machine Learning;Parkinson;Sensors;Videocam","Parkinson's disease;Transmitters;Neurons;Predictive models;Prediction algorithms;Data models;Real-time systems","","4","","22","IEEE","20 Apr 2023","","","IEEE","IEEE Conferences"
"Feature Driven Machine Learning Models for Early Parkinson's Disease Detection in Healthcare Datasets","S. Sharma; K. Guleria; S. Tiwari; S. Kumar","Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India; Chitkara University Institute of Engineering & Technology, Chitkara University, Punjab, India; Department of CSE, G B Pant, DSEU Okhla I Campus, Delhi, India; Department of CSE, G B Pant, DSEU Okhla I Campus, Delhi, India",2024 5th International Conference for Emerging Technology (INCET),"26 Jul 2024","2024","","","1","5","The nervous system of a person serves as the control centre for all physical activities. It causes thoughts to arise in the mind, produces responses, and makes it possible for body parts to move. It further controls additional functions, including digestion and breathing. This nervous system is made up of billions of cells that can translate the information received by sensory organs into actions carried out by body parts. However, as we get older, these cells begin to die, which causes the amount of the dopamine compound to decrease. This causes unexpected progression in the movement of the body parts, which is known as Parkinson's disease (PD). Although the disease is very challenging to cure but its production can be decelerated with early prediction. In this work, five machine learning models namely, random forest, decision tree, linear regression, naive bayes, and logistic regression have been used for the early PD diagnosis. For the implementation of the model, the dataset has been collected from Kaggle containing the normal cases and PD patients. The results have depicted that random forest models outperform with an accuracy rate of 86.24%, however, the naive shows the least accuracy value of 73.94%. Furthermore, the work can be helpful in diagnosing the active cases of PD in real-time medical treatment if enabled by the healthcare departments. In future, the work can be extended with the enhanced dataset and deep learning models can be implemented for better prediction outcomes.","","979-8-3503-6115-5","10.1109/INCET61516.2024.10593459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10593459","random forest;machine learning;Parkinson's disease;decision tree;deep learning","Deep learning;Accuracy;Parkinson's disease;Linear regression;Predictive models;Brain modeling;Bayes methods","","1","","19","IEEE","26 Jul 2024","","","IEEE","IEEE Conferences"
