"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Hybrid Deep Learning Methods for Enhancing Parkinson's Disease Early Detection","S. V. A. Devi; K. Vijayalakshmi; R. S. Krishnan; J. R. F. Raj; R. Umesh; N. Soundiraraj","Department of Computer Science and Engineering, Ramco Institute of Technology, Rajapalayam, India; Department of Computer Science and Engineering, Ramco Institute of Technology, Rajapalayam, India; Department of Electronics and Communication Engineering, SCAD College of Engineering and Technology, Cheranmhadevi, India; Department of Electronics and Communication Engineering, Saveetha School of Engineering, Saveetha Institute of Medical and Technical Sciences, Chennai, India; Department of Information Technology, Velammal College of Engineering and Technology, Madurai, India; Department of Electrical and Electronics Engineering, PSNA College of Engineering and Technology, Dindigul, India",2025 4th International Conference on Sentiment Analysis and Deep Learning (ICSADL),"27 Mar 2025","2025","","","1462","1469","Parkinson's Disease (PD) is a progressive neurodegenerative disorder that significantly impacts motor function. Early detection is critical for effective intervention, yet traditional diagnostic methods often face limitations in accuracy and timeliness. This paper proposes a hybrid deep learning model combining EfficientNet, BiLSTM, and GANs to improve PD detection accuracy using medical images and sequential data. EfficientNet is employed for extracting features from MRI scans, while BiLSTM is used to analyze temporal data, such as gait and speech patterns, to capture the progressive changes associated with PD. Additionally, GANs are utilized to augment the dataset, addressing the challenges of data scarcity and imbalance. The fusion of spatial and temporal features enables a more comprehensive understanding of PD, improving diagnostic performance. Bayesian optimization is applied for hyperparameter tuning, and K-fold cross-validation ensures robust model evaluation. The results demonstrate that the hybrid model outperforms single-modal approaches in both classification and regression tasks, offering enhanced accuracy in detecting PD and predicting disease severity. Furthermore, interpretability techniques like Grad-CAM and attention mechanisms are incorporated to provide insights into the model's decision-making process. This work presents a promising approach for automating PD diagnosis and lays the groundwork for further research in multi-modal deep learning for disease detection.","","979-8-3315-2392-3","10.1109/ICSADL65848.2025.10933259","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10933259","Deep Learning;Medical Imaging;EfficientNet;BiLSTM;Bayesian Optimization;Data Augmentation;Neurodegenerative Disorders","Deep learning;Accuracy;Parkinson's disease;Bidirectional long short term memory;Predictive models;Feature extraction;Data augmentation;Data models;Optimization;Medical diagnostic imaging","","","","20","IEEE","27 Mar 2025","","","IEEE","IEEE Conferences"
"Advanced And Effective Classification of Parkinson’s Disease Using Enhanced Neural Networks","K. K. Kumar; P. Vijay Babu; S. C. Gopi; Z. Arfa","CSE Department, Vignan’s Foundation For Science Technology and Research University, Vadlamudi, Andhra Pradesh, India; CSE Department, Vignan’s Foundation For Science Technology and Research University, Vadlamudi, Andhra Pradesh, India; CSE Department, Vignan’s Foundation For Science Technology and Research University, Vadlamudi, Andhra Pradesh, India; CSE Department, MLRIT, Hyderabad, Telangana, India",2020 4th International Conference on Intelligent Computing and Control Systems (ICICCS),"19 Jun 2020","2020","","","801","807","A disease that causes due to degeneration in the nerve cells in brain parts with which movements are controlled is a Parkinson's disease. Parkinson’s disease increased its occurrence with age and it's becoming the second most common neurodegenerative disorder. Due to this disease, people begin to experience difficulty in speaking, writing, walking. We can diagnose this disease by using voice recordings dataset, handwritten images, and by using several techniques. In this paper, we are using a voice dataset to identify Parkinson's disease which is collected from different people with and without Parkinson's disease. There are several medical tools to identify this disease but it may take time and laborious to identify this disease. In this patients has to take any number of tests as a single test cannot give an effective diagnosis of a disease. So to mitigate this, our work establishes a computer-based analysis technique. We can identify and diagnose this disease using several classification algorithms in machine learning like decision trees, naive bayes algorithm, SVM algorithm are few neural networks. In this paper, we use neural networks to classify the disease.","","978-1-7281-4876-2","10.1109/ICICCS48265.2020.9120970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9120970","Decision trees;Naive Bayes Algorithm;SVM algorithm;Parkinson's disease (PD);Multilayer Perceptron(MLP)","Machine learning algorithms;Parkinson's disease;Training data;Machine learning;Writing;Classification algorithms;Decision trees","","5","","16","IEEE","19 Jun 2020","","","IEEE","IEEE Conferences"
"Usability of a Mobile Application for Patients with Parkinson’s Disease","G. Ymeri; B. Maus; M. Wassenburg; C. M. Olsson; P. Svenningsson; D. Salvi","Department of Computer Science and Media Technology, IoTaP Research Center, Malmö University, Malmö, Sweden; Department of Computer Science and Media Technology, IoTaP Research Center, Malmö University, Malmö, Sweden; Department of Clinical Neuroscience, Karolinska Institute, Stockholm, Sweden; Department of Computer Science and Media Technology, IoTaP Research Center, Malmö University, Malmö, Sweden; Department of Clinical Neuroscience, Karolinska Institute, Stockholm, Sweden; Department of Computer Science and Media Technology, IoTaP Research Center, Malmö University, Malmö, Sweden",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","6","This paper investigates usability aspects of a mobile application aimed at monitoring symptoms of Parkinson’s disease (PD) patients. Thirty PD patients collected data through mobile-based questionnaires and activity tasks aimed at measuring motor and non-motor symptoms for a duration of two months. We report the results about usability conducted within this study. A combination of methods consisting of the uMARS questionnaire and interviews with PD patients inform the usability aspects of the mobile application. Results indicate that the app is overall received well and is usable (median uMARS score=4). Interviews reveal usability issues related to the size of textual instructions and buttons, and to the context of use of the app, particularly when the phone is used as a sensor. These findings highlight the need of co-design and preliminary testing when developing apps for PD.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10782276","Knowledge Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782276","Parkinson’s disease;mobile app;usability;uMARS","Motors;Mobile applications;Usability;Interviews;Engineering in medicine and biology;Monitoring;Diseases;Testing","Humans;Parkinson Disease;Mobile Applications;Male;Female;Aged;Surveys and Questionnaires;Middle Aged","","","19","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
"The use of non-linear acoustic analysis to objectively evaluate the voice of people with Parkinson's disease","E. Majda-Zdancewicz; A. Dobrowolski; A. Potulska-Chromik; J. Jakubowski; J. Chmielińska; K. Białek; M. Nojszewska; A. Kostera-Pruszczyk","Faculty of Electronics, Military University of Technology, Warsaw, Poland; Faculty of Electronics, Military University of Technology, Warsaw, Poland; Department of Neurology, Medical University of Warsaw, Warsaw, Poland; Faculty of Electronics, Military University of Technology, Warsaw, Poland; Faculty of Electronics, Military University of Technology, Warsaw, Poland; Faculty of Electronics, Military University of Technology, Warsaw, Poland; Department of Neurology, Medical University of Warsaw, Warsaw, Poland; Department of Neurology, Medical University of Warsaw, Warsaw, Poland",2020 IEEE 21st International Conference on Computational Problems of Electrical Engineering (CPEE),"26 Oct 2020","2020","","","1","4","Voice acoustic analysis in people with Parkinson's disease can be a valuable and objective tool supporting the diagnosis of neurodegenerative diseases. The article analyses the application of non-linear coefficients for the parametrization of the speech signal representing the vowel “a” with prolonged phonation in patients with Parkinson's disease. The study was conducted using three different non-linear techniques for the generation of speech signal features. The research utilized recordings conducted at the Department of Neurology at the Medical University of Warsaw. The discriminatory ability of individual coefficients was evaluated using the LDA technique and k-nn method. The recognition accuracy is about 85 %.","","978-1-7281-9617-6","10.1109/CPEE50798.2020.9238730","Polish Ministry of National Defense(grant numbers:GBMON/B9/13-996/2018); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9238730","acoustic analysis;Parkinson's disease;non-linear analysis;LDA;k-nn","Neurology;Sensitivity;Parkinson's disease;Filter banks;Signal processing algorithms;Pattern classification;Nearest neighbor methods","","1","","12","IEEE","26 Oct 2020","","","IEEE","IEEE Conferences"
"Handwriting Dynamic Assessment using Deep Neural Network Multi Layer Perceptron for Parkinsons Disease Classification*","N. Arasavali; S. Jaffir; B. Lavanya; D. Ashok; P. T. Kumar","Department of Electronics & Communication Engineering, Dadi Institute of Engineering & Technology, Visakhapatnam, India; Department of Electronics & Communication Engineering, Dadi Institute of Engineering & Technology, Visakhapatnam, India; Department of Electronics & Communication Engineering, Dadi Institute of Engineering & Technology, Visakhapatnam, India; Department of Electronics & Communication Engineering, Dadi Institute of Engineering & Technology, Visakhapatnam, India; Department of Electronics & Communication Engineering, Dadi Institute of Engineering & Technology, Visakhapatnam, India","2024 International Conference on Communication, Control, and Intelligent Systems (CCIS)","26 Mar 2025","2024","","","1","5","Parkinson's disease (PD) is a neurodegenerative disorder that significantly affects motor functions, often leading to tremors and abnormal handwriting dynamics. Early diagnosis is crucial for effective treatment, yet accurate detection remains a challenge due to the complex nature of motor impairments. This study explores a novel application of a Deep Neural Network Multi-Layer Perceptron (DNN-MLP) model to assess handwriting dynamics and classify individuals into control or patient groups. The dataset utilized consists of various handwriting metrics such as root mean square, mean relative tremor, and differences in radii between exam templates and handwritten traces. By training the DNN-MLP on these features, an accuracy of 83% was achieved, surpassing other traditional classifiers such as Support Vector Machine (81%), Random Forest (75%), and k-Nearest Neighbours (77%). Our results demonstrate that the DNN-MLP model's ability to capture intricate handwriting patterns makes it a promising tool for the early detection of Parkinson's disease. Further refinement and larger datasets could enable the deployment of this approach in clinical settings, potentially improving diagnostic accuracy and patient outcomes.","","979-8-3315-2820-1","10.1109/CCIS63231.2024.10932041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10932041","Parkinson’s Disease;Handwriting Dynamics;Deep Neural Network;Multi-Layer Perceptron;Classification","Support vector machines;Training;Accuracy;Parkinson's disease;Artificial neural networks;Predictive models;Motors;Data models;Random forests;Testing","","","","26","IEEE","26 Mar 2025","","","IEEE","IEEE Conferences"
"Machine Learning Techniques for Parkinson's Disease Detection","S. V; S. P","School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India; School of Computer Science and Engineering, Vellore Institute of Technology, Vellore, India","2022 Smart Technologies, Communication and Robotics (STCR)","13 Jan 2023","2022","","","1","6","A neurological disease is Parkinson's disease. It causes trembling in the hands, trouble walking, losing balance, and coordination. In the high-level stage, there is no access to medical care. Blood test reports, CT scan results, and X-ray reports are not accessible early enough. Early Parkinson’s disease detection is crucial to implement effective treatment. The purpose of the proposed effort was to identify Parkinson’s disease in early prediction using clinical imaging and machine learning technologies. Despite the fact that there are numerous methods for detecting Parkinson’s disease, using MRI scan images still it is a big challenge. In this study, an Adaboost classifier is used with a hybrid PSO algorithm to propose a novel technique for detecting Parkinson’s disease. Adaboost acted as the best classifier among other classifiers. Initially, MRI image best features are extracted and identified by the curvelet transform and principal component analysis. This Ad boost classifier receives optimal features as input. Finally, Adaboost classifieds the MRI images and gave excellent classification accuracy. To evaluate the proposed method three methods metrics namely accuracy, specificity, and sensitivity are used. Based on the results the proposed methods yield greater accuracy than the existing systems.","","978-1-6654-6047-7","10.1109/STCR55312.2022.10009074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10009074","Parkinson disease;Support Vector Machine;Random forest;Convolutional neural network models","Sensitivity;Parkinson's disease;Magnetic resonance imaging;Support vector machine classification;Machine learning;Transforms;Feature extraction","","3","","24","IEEE","13 Jan 2023","","","IEEE","IEEE Conferences"
"Laser-induced Graphene Sensor Interfaced with Machine Learning Classifiers for Hand Tremor Identification","V. K. Tiwari; N. I. Hossain; S. Tabassum","Department of Electrical Engineering, The University of Texas at Tyler, Tyler, Texas; Department of Electrical Engineering, The University of Texas at Tyler, Tyler, Texas; Department of Electrical Engineering, The University of Texas at Tyler, Tyler, Texas",2023 IEEE 16th Dallas Circuits and Systems Conference (DCAS),"25 May 2023","2023","","","1","5","Parkinson's disease is often diagnosed based on clinical signs, such as the description of a range of movement symptoms, and medical observations. Traditional diagnostic methods could be prone to subjectivity issues because they depend on the evaluation of subtle motions that might be difficult to define with the human eye. Hence, simple and reliable engineering methods are required for the early diagnosis of Parkinson's disease and for providing timely treatment to the tens of millions of patients who are affected by this disease. In this work, we developed a flexible sensor using laser-induced graphene to differentiate between natural finger bending and hand tremor. Measurements were recorded when the sensor was bent at various angles (30 degrees, 60 degrees, 90 degrees, 120 degrees, and 150 degrees) to mimic the natural finger-bending movements. Moreover, hand tremor was simulated by shaking the sensor vigorously. Our findings demonstrated a nearly linear relationship between the peak voltage measured across the laser-induced graphene sensor and the amount of bending. The degree of natural bending and hand tremors were multi-classified using a neural network machine learning classifier, showing an accuracy of 78.5% and an area under the curve of 0.97. The results of this study are promising in making an informed decision about differentiating Parkinson's-induced hand tremors from natural body movements and reducing misdiagnosis of Parkinson's.","","979-8-3503-9918-9","10.1109/DCAS57389.2023.10130272","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10130272","Parkinson's disease;Laser-induced graphene;Machine learning;Multiclassification;Area under the curve;Wide neural network","Voltage measurement;Parkinson's disease;Circuits and systems;Graphene;Neural networks;Machine learning;Bending","","1","","20","IEEE","25 May 2023","","","IEEE","IEEE Conferences"
"A Contrastive Graph Convolutional Network for Toe-Tapping Assessment in Parkinson’s Disease","R. Guo; J. Sun; C. Zhang; X. Qian","School of Biomedical Engineering, Shanghai Jiao Tong University, Shanghai, China; College of Engineering, Carnegie Mellon University, Pittsburgh, PA, USA; Department of Functional Neurosurgery, Ruijin Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China; School of Biomedical Engineering, Shanghai Jiao Tong University, Shanghai, China",IEEE Transactions on Circuits and Systems for Video Technology,"7 Dec 2022","2022","32","12","8864","8874","One of the common motor symptoms of Parkinson’s disease (PD) is bradykinesia. Automated bradykinesia assessment is critically needed for helping neurologists achieve objective clinical diagnosis and hence provide timely and appropriate medical services. This need has become especially urgent after the outbreak of the coronavirus pandemic in late 2019. Currently, the main factor limiting the accurate assessment is the difficulty of mining the fine-grained discriminative motion features. Therefore, we propose a novel contrastive graph convolutional network for automated and objective toe-tapping assessment, which is one of the most important tests of lower-extremity bradykinesia. Specifically, based on joint sequences extracted from videos, a supervised contrastive learning strategy was followed to cluster together the features of each class, thereby enhancing the specificity of the learnt class-specific features. Subsequently, a multi-stream joint sparse learning mechanism was designed to eliminate potentially similar redundant features of joint position and motion, hence strengthening the discriminability of features extracted from different streams. Finally, a spatial-temporal interaction graph convolutional module was developed to explicitly model remote dependencies across time and space, and hence boost the mining of fine-grained motion features. Comprehensive experimental results demonstrate that this method achieved remarkable classification performance on a clinical video dataset, with an accuracy of 70.04% and an acceptable accuracy of 98.70%. These results obviously outperformed other existing sensor- and video-based methods. The proposed video-based scheme provides a reliable and objective tool for automated quantitative toe-tapping assessment, and is expected to be a viable method for remote medical assessment and diagnosis.","1558-2205","","10.1109/TCSVT.2022.3195854","National Natural Science Foundation of China(grant numbers:62171273); Natural Science Foundation of Shanghai(grant numbers:22ZR1432100); Med-Engineering Crossing Foundation from Shanghai Jiao Tong University(grant numbers:AH0820009,YG2022QN007); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9847262","Parkinson’s disease;toe tapping;video-based assessment;contrastive learning;graph convolutional network","Feature extraction;Videos;Task analysis;Deep learning;Parkinson’s disease;Convolutional neural networks;Support vector machines","","10","","50","IEEE","1 Aug 2022","","","IEEE","IEEE Journals"
"Ensemble Method in Parkinson's Disease Classification via EEG signals","T. -N. -Q. Nguyen; H. -T. -T. Vo; T. Van Huynh","Faculty of Physics and Engineering Physics, University of Science, Ho Chi Minh City, Vietnam; Faculty of Physics and Engineering Physics, University of Science, Ho Chi Minh City, Vietnam; Faculty of Physics and Engineering Physics, University of Science, Ho Chi Minh City, Vietnam",2023 RIVF International Conference on Computing and Communication Technologies (RIVF),"22 Mar 2024","2023","","","418","423","One of the most prevalent neurological diseases around the world is Parkinson's disease (PD). It affects a lot to people's lifestyles because of many symptoms. Electroencephalogram (EEG), which is one of the hot topics that attracts researchers, can be used to diagnose PD. In our research, three public datasets are used to classify PD named UNM, Turku, and Iowa. The EEG signals are collected while participants are in the resting state. Diagnosing PD model in our study is designed consisting of three main parts: pre-processing, feature extraction, and classification with machine learning algorithms. The Discrete Wavelet Transform (DWT) was used to extract seven features to five bands (delta, theta, alpha, beta, and gamma). Then, the feature matrix was applied to classifiers using the Ensemble method and Artificial Neural Network (ANN). To evaluate the performance of the model, accuracy, sensitivity, and specificity was used. With the eye-opened condition, the Iowa dataset achieved an accuracy of 88.50% and 88.46% when using ANN and Ensemble methods, respectively. The sensitivity and specificity of the two classifiers are both good, higher than 80% as well as no bias for one label. The UNM and Turku in closed and open eye conditions also had better results than state-of-the-art, with 98.54% and 91.24% accuracy, respectively, when using the Ensemble method.","2473-0130","979-8-3503-1584-4","10.1109/RIVF60135.2023.10471774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10471774","Parkinson's Disease;EEG;Discrete Wavelet Transform;Ensemble method;ANN","Parkinson's disease;Computational modeling;Artificial neural networks;Sensitivity and specificity;Brain modeling;Feature extraction;Electroencephalography","","1","","25","IEEE","22 Mar 2024","","","IEEE","IEEE Conferences"
"A Tool for Home Monitoring in Parkinson's Disease","M. Mercuri; F. P. Cecca; S. Mattioli; S. Raggiunto; L. Palma; A. Belli; M. Paniccia; P. Pierleoni","Department of Information Engineering, Polytechnic University of Marche, Ancona, Italy; Department of Information Engineering, Polytechnic University of Marche, Ancona, Italy; Department of Information Engineering, Polytechnic University of Marche, Ancona, Italy; Department of Information Engineering, Polytechnic University of Marche, Ancona, Italy; Department of Information Engineering, Polytechnic University of Marche, Ancona, Italy; Department of Information Engineering, Polytechnic University of Marche, Ancona, Italy; Rehabilitation Center S. Stefano, Porto Potenza Picena, Italy; Department of Information Engineering, Polytechnic University of Marche, Ancona, Italy",2022 5th International Conference on Advanced Communication Technologies and Networking (CommNet),"30 Dec 2022","2022","","","1","5","Parkinson's Disease (PD) is one of the most common degenerative diseases, characterized by motor problems of that develop as the illness progresses. This study, through the use of a method based on the use of three wearable inertial measurement unit (IMU) sensors, placed respectively on the feet and on the lower back, proposes a objective tool for the disease evaluation. Moreover, this system allows to a continuous monitoring in the home scenario during the daily activity of the subjects. In this study 28 volunteers were involved for the test (21 healthy subjects and 7 PD subjects). An algorithm capable of analyzing the data acquired by the IMUs has been implemented. The developed algorithm discriminate the walking periods and extract useful parameters for gait analysis. The results show an objective evaluation of the gait and turn parameters and a correlation between the drug administration and the ON and OFF states.","2771-7402","978-1-6654-5054-6","10.1109/CommNet56067.2022.9993923","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9993923","Daily Life Monitoring;Inertial Measurement Unit;Parkinson's Disease;Wearable Sensors","Drugs;Legged locomotion;Time-frequency analysis;Measurement units;Parkinson's disease;Medical treatment;Sensor phenomena and characterization","","","","21","IEEE","30 Dec 2022","","","IEEE","IEEE Conferences"
"Design and implementation of a user interface of a smartphone for the Parkinson's disease patients","Y. -W. Bai; Chun-Cheng Chan; Chia-Hao Yu","California Institute of Technology, Pasadena, USA; California Institute of Technology, Pasadena, USA; University of Southern California, Los Angeles, USA",2015 IEEE International Conference on Consumer Electronics (ICCE),"26 Mar 2015","2015","","","257","258","In this paper we present a design of a friendly user interface for the elderly with Parkinson's disease (PD) by using an open source system platform in smartphones. This design provides an interactive interface, a large font, a big button, an intuitive graphical interface, an important feature enhancement and some simplified functions, and it is suitable for the elderly with PD. This design also includes an improved main menu, a selective reply message together with a voice button function, a scrollable full-screen graphical buttons function, a medication calendar with both a list of return appointments and medication reminders of daily living, an easy to operate Web browser and a search engine.","2158-4001","978-1-4799-7543-3","10.1109/ICCE.2015.7066403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7066403","","Calendars;Parkinson's disease;User interfaces;Conferences;Speech recognition;Consumer electronics;Senior citizens","","","","3","IEEE","26 Mar 2015","","","IEEE","IEEE Conferences"
"Neural Correlates of Abnormal Cortical Gait Control in Parkinson's Disease: A Whole-Gait-Cycle EEG Study","X. Guo; S. Zhao; L. Yu; H. Wang; M. E. E. Acquah; W. Chen; D. Gu","Department of Orthopaedics of Shanghai Ninth People's Hospital and Shanghai Key Laboratory of Orthopaedic Implants, Shanghai Jiao Tong University, China; School of Biomedical Engineering, Shanghai Jiao Tong University, Shanghai, China; School of Biomedical Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Orthopaedics of Shanghai Ninth People's Hospital and Shanghai Key Laboratory of Orthopaedic Implants, Shanghai Jiao Tong University, China; Department of Orthopaedics of Shanghai Ninth People's Hospital and Shanghai Key Laboratory of Orthopaedic Implants, Shanghai Jiao Tong University, China; Department of Neurology, Shanghai Ninth People's Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China; Department of Orthopaedics of Shanghai Ninth People's Hospital and Shanghai Key Laboratory of Orthopaedic Implants, Shanghai Jiao Tong University, Shanghai, China",IEEE Transactions on Biomedical Engineering,"19 Jan 2024","2024","71","2","400","409","Objective: Electroencephalography (EEG) with high time-resolution allows for recording dynamic cortical activity during walking and provides new insight into the underlying pathophysiology of gait impairments in PD. However, traditional gait-phase-specific EEG analysis only measures the brain activities in the isolated gait phase, but neglects the between-gait-phase interactions as well as the whole-gait-cycle characteristics, and therefore is unable to effectively reflect the abnormal cortical gait control. Methods: In this study, we introduced three whole-gait-cycle measures of intra-stride EEG activity (i.e., mean desynchronization, amplitude of fluctuations, and coupling to the gait phase), and investigated their abnormalities in PD and relationships with gait impairments, which were further compared with the traditional gait-phase-specific measures. Results: Compared with healthy controls, PD patients showed overwhelming stronger desynchronizations (ERD) across the whole gait cycle in θ, α and low-β bands, implying a cortical compensatory strategy in response to the low efficiency of the motor network. Patients also exhibited weaker intra-stride ERD fluctuations in the central area in α and low-β bands, with reduced amplitude and less coupling to the gait phase, which were correlated with gait impairments in walking speed, gait rhythm and walking stability. However, gait-phase-specific EEG measures did not show any significant correlation with gait impairments in PD. Conclusion: Our results demonstrated the efficiency of whole-gait-cycle EEG measures in characterizing the abnormal cortical gait control, and for the first time, associated gait impairments with weak intra-stride electrocortical fluctuations. Significance: The findings may shed light on the development of cortical-targeted interventions for PD.","1558-2531","","10.1109/TBME.2023.3301528","National Natural Science Foundation of China(grant numbers:11972233); Shanghai Jiao Tong University(grant numbers:20220103); Science and Technology Commission of Shanghai Municipality(grant numbers:20142203000); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10207707","EEG;gait impairments;intra-stride EEG fluctuations;parkinson's disease","Electroencephalography;Legged locomotion;Fluctuations;Biomedical measurement;Couplings;Phase measurement;Diseases","Humans;Parkinson Disease;Gait;Walking;Electroencephalography;Walking Speed","3","","28","IEEE","3 Aug 2023","","","IEEE","IEEE Journals"
"A Comprehensive Study on Parkinson's Disease Detection Through Machine Learning Techniques","R. Burle; S. Gaurkhede; B. Fulkar; S. Gundewar; U. Pacharaney; P. Verma","Artificial Intelligence and Machine Learning, Faculty of Engineering and Technology, Datta Meghe Institute of Higher Education and Research, Wardha, Mahartashtra, India; Computer science And Design, Faculty of Engineering and Technology, Datta Meghe Institute of Higher Education and Research, Wardha, Mahartashtra, India; Artificial Intelligence and Data Science, Faculty of Engineering and Technology, Datta Meghe Institute of Higher Education and Research, Wardha, Mahartashtra, India; Artificial Intelligence and Machine Learning, Faculty of Engineering and Technology, Datta Meghe Institute of Higher Education and Research, Wardha, Mahartashtra, India; Artificial Intelligence and Machine Learning, Faculty of Engineering and Technology, Datta Meghe Institute of Higher Education and Research, Wardha, Mahartashtra, India; Artificial Intelligence and Machine Learning, Faculty of Engineering and Technology, Datta Meghe Institute of Higher Education and Research, Wardha, Mahartashtra, India",2024 International Conference on Intelligent Systems for Cybersecurity (ISCS),"12 Jul 2024","2024","","","1","6","One of the biggest issues with worldwide public health is Parkinson's disease (PD). It is usually known that about are around one million Americans who have Parkinson's disease, whereas there are approximately five million cases of the condition globally. As a result, it's critical to identify Parkinson's disease early on and make the appropriate treatment plans. These days, machine learning is essential for analysing problems in real time and offering answers thanks to its widely used algorithms. These days, machine learning algorithms are used in the healthcare industry to identify patients' health problems. This research went into great detail about the methods used using algorithms that use machine learning to classify Parkinson's disease. A fault in the brain cells that generate dopamine, a necessary chemical for synapses to connect with one another, is the cause of Parkinson's disease. The brain's dopamine-producing neurons are in charge of control, flexibility, and event familiarity. When 60–80% of these cells disappear, inadequate dopamine is produced, which causes Parkinson's disease symptoms to manifest. In this case, the Random Forest, Decision Tree, K-Nearest Neighbours, and Support Vector Machine techniques were used to identify the illness. Compared to Decision Tree and Support Vector Machine, Random Forest and K-Nearest Neighbours offer the best performance.","","979-8-3503-7523-7","10.1109/ISCS61804.2024.10581230","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10581230","Parkinson's disease;Random forest;K-Nearest Neighbors;Machine learning;support vector machine;Decision tree Introduction","Support vector machines;Machine learning algorithms;Parkinson's disease;Vectors;Real-time systems;Classification algorithms;Decision trees","","1","","20","IEEE","12 Jul 2024","","","IEEE","IEEE Conferences"
"Fate of Jeratinine E as a potential compound to target NNMT protein in countering Parkinson’s disease","K. Kaul; P. Kumar","Dept. of Biotechnology, Molecular Neuroscience and Functional Genomics Laboratory, Delhi Technological University, Delhi, India; Dept. of Biotechnology, Molecular Neuroscience and Functional Genomics Laboratory, Delhi Technological University, Delhi, India",2023 2nd International Conference on Smart Technologies and Systems for Next Generation Computing (ICSTSN),"19 Jun 2023","2023","","","1","5","Parkinson’s disease (PD), the second-most common neurological condition, is expected to increase in prevalence during the following 30 years. Parkinson’s disease diagnosis is still challenging, and research is ongoing to define the condition’s early stages. Parkinson’s disease might be an autointoxication-related illness. A requirement for neurotoxicity in the human brain is the enzyme nicotinamide Nmethyltransferase (NNMT), as charged compounds cannot cross the blood-brain barrier. Additionally, the parkinsonian brain exhibits it in elevated concentration. A significant shift in perspective on primary and secondary prevention. The GEO dataset makes medical records and gene expression data on persons with PD accessible in order to anticipate patient mortality and, ultimately, establish PD biomarkers. We performed analysis through functional enrichment and proteinprotein interaction (PPI). The GDC information gateway was utilized in this research to evaluate connected genes with clinical information to identify the most important PD genes. We found differential expression genes to separate the genes with varying levels of expression between the mutant and normal groups (DEGs). Additionally, we evaluated their importance in PD using the GDC Data site. Jeratinine E, an alkaloid, might be considered as a treatment option. Molecular docking study was carried out to have a better knowledge of the chemical reactions between the compounds that are bioactive and the NNMT protein. The molecular docking research indicates that Jeratinine E has a greater selectivity for NNMT. The ADMET analysis also highlighted the ability for additional study of jeratinine E.","","979-8-3503-4800-2","10.1109/ICSTSN57873.2023.10151586","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10151586","Parkinson’s;Datasets;Differential expression genes;Biomarkers;NNMT protein;Jeratinine E","Enzymes;Artificial neural networks;Logic gates;Compounds;Medical diagnosis;Gene expression;Clinical diagnosis","","","","15","IEEE","19 Jun 2023","","","IEEE","IEEE Conferences"
