"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Classification of Alzheimer's Disease in Elderly Indian Population using Artificial Intelligence","P. S; S. T; V. R; J. K. B","Electronics and Communication Engineering, K.S.Rangasamy College of Technology (Autonomous), Tiruchengode, India; Electronics and Communication Engineering, K.S.Rangasamy College of Technology (Autonomous), Tiruchengode, India; Electronics and Communication Engineering, K.S.Rangasamy College of Technology (Autonomous), Tiruchengode, India; Electronics and Communication Engineering, K.S.Rangasamy College of Technology (Autonomous), Tiruchengode, India",2024 IEEE 9th International Conference for Convergence in Technology (I2CT),"10 Jun 2024","2024","","","1","5","A major global health concern is Alzheimer's disease, a progressive neurological condition. It mainly affects the elderly people and it affects the memory, thinking skills, and other mental ability skills. The concept presented in this work is the classification of Alzheimer's disease harnessing transfer learning and the feature extraction capabilities of the pre-trained model.4098 Magnetic Resonance Images used for training. Meanwhile, 1023 MRI scan images are used for validation with 4 classes that are Moderate dementated, Mild dementated, Very Mild dementated, and non-dementated. VGG19, EfficientNet, and DenseNet121 pretrained models are used. Among these DenseNet121 performs well in all knowledge transfer, domain adaption, and generalization of the model. The Training accuracy achieved by DenseNet121 was 99.04% with a Validation Accuracy of 75.71% and a Testing Accuracy of 71.04%. This thorough methodology contributes significantly to the continuing attempts to advance diagnostic techniques for neurodegenerative conditions by highlighting the potential of transfer learning in Alzheimer's classification and using DenseNet121's superior performance. The work offers a strong basis for further investigations into improving and fine-tuning models for the classification of Alzheimer's disease","","979-8-3503-9447-4","10.1109/I2CT61223.2024.10544020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10544020","Alzheimer;Deep Learning;MRI;Brain;Image Classification;Transfer Learning","Training;Adaptation models;Magnetic resonance imaging;Transfer learning;Sociology;Magnetic resonance;Alzheimer's disease","","1","","14","IEEE","10 Jun 2024","","","IEEE","IEEE Conferences"
"Alzheimer's Disease Prediction using an Artificial Butterfly Optimizer with a Two-Layer CNN Approach","J. A. Jevin; A. Umamageswari","Department of Computer Science & Engineering, SRM Institute of Science & Technology, Chennai, India; Department of Computer Science & Engineering, SRM Institute of Science & Technology, Chennai, India",2024 4th International Conference on Mobile Networks and Wireless Communications (ICMNWC),"20 Feb 2025","2024","","","1","6","Alzheimer's disease, the most common dementia, involves brain damage. Alzheimer's starts with mild symptoms and worsens over time, making it difficult to treat. Early detection can prevent disease progression or reduce symptoms before major impairment. This study uses multiple stages to detect Alzheimer's early. Model training, feature selection, and thorough data preprocessing are system essentials. Data scaling, missing value imputation, and outlier treatment prepared the clinical dataset. Information gain, correlation coefficient, and chi-square were used to choose Alzheimer's disease predictors. The model was trained on hundreds of clinical samples. The ABO-2layer CNN architecture achieved a maximum prediction accuracy of 94.56%, indicating that preprocessing and feature selection improve model performance. The high anticipated accuracy showed the significance of Alzheimer's disease early detection methods. This study improves feature selection and uses advanced CNN architectures to create tools that may help diagnose Alzheimer's early, one way to battle neurodegenerative diseases.","","979-8-3315-2834-8","10.1109/ICMNWC63764.2024.10872314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10872314","alzheimer disease (AD);artificial butterfly optimizer (ABO);convolutional neural network (CNN)","Wireless communication;Training;Accuracy;Imaging;Predictive models;Feature extraction;Imputation;Alzheimer's disease;Older adults;Diseases","","2","","19","IEEE","20 Feb 2025","","","IEEE","IEEE Conferences"
"ML-Powered Handwriting Analysis for Early Detection of Alzheimer’s Disease","U. Mitra; S. U. Rehman","Siliguri Institute of Technology, Siliguri, West Bengal, India; College of Information Technology, Kingdom University, Riffa, Bahrain",IEEE Access,"20 May 2024","2024","12","","69031","69050","Alzheimer’s disease (AD) is a progressive, incurable condition leading to decline of nerve cells and cognitive functions over time. Early detection is essential for improving quality of life, as treatment strategies aim to decelerate its progression. AD also impacts fine motor control, including handwriting. Utilizing machine learning (ML) with efficient data analysis methods for early detection of Alzheimer’s disease (AD) through handwriting analysis holds considerable promise for clinical diagnosis, albeit a challenging undertaking. In this study, we address this complexity by employing ensemble machine learning, which amalgamates diverse ML algorithms to enhance predictive performance. Our approach involves developing an ensemble model for analysis of handwriting kinetics, utilizing the stacking technique to integrate multiple base-level classifiers. The study encompasses 174 individuals, including 89 diagnosed with Alzheimer’s disease and 85 healthy participants, drawn from the DARWIN dataset (Diagnosis AlzheimeR WIth haNdwriting). To discern the most effective base classifiers, we employ both Repeated-k-fold and Monte-Carlo Cross Validation techniques. Subsequently, top k features are selected for each best-performing base classifier using analysis of variance (ANOVA) and recursive feature elimination (RFE). The final step involves consolidating predictions from the base classifiers through a stacking ensemble, resulting in an impressive performance. The ensemble model achieves 97.14% accuracy, 95% sensitivity, 100% specificity, 100% precision, 97.44% F1-score, 94.37% Matthews Correlation Coefficient (MCC), 94.21% Cohen Kappa, and 97.5% Area Under the Receiver Operating Characteristic Curve (AUC-ROC). Comparative performance analysis demonstrates that our proposed model surpasses all state-of-the-art models based on the DARWIN dataset for Alzheimer’s disease prediction. These findings underscore the potential of machine learning to offer highly accurate predictions for Alzheimer’s disease in an affordable and non-invasive manner, emphasizing its significant clinical utility, particularly through handwriting analysis.","2169-3536","","10.1109/ACCESS.2024.3401104","Kingdom University, Bahrain,(grant numbers:2024-1-001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10530648","Alzheimer’s disease prediction;diagnosis AlzheimeR WIth handwriting;ensemble machine learning;handwriting analysis for identifying neurodegenerative disease;machine learning for disease prediction;machine learning based Alzheimer’s disease prediction","Alzheimer's disease;Task analysis;Feature extraction;Solid modeling;Classification algorithms;Predictive models;Prediction algorithms","","18","","42","CCBYNCND","15 May 2024","","","IEEE","IEEE Journals"
"Brain Connectivity Analysis in Alzheimer's disease using Graph Convolutional Network","R. Ango; K. K. R. C; S. Fatima; A. Nag","Department of Computer Science and Engineering, Stanley College of Engineering & Technology for Women, Hyderabad, India; Department of Computer Science and Engineering, Stanley College of Engineering & Technology for Women, Hyderabad, India; Department of Computer Science and Engineering, Stanley College of Engineering & Technology for Women, Hyderabad, India; Department of Computer Science and Engineering, Khulna University Bangladesh, Khulna, Bangladesh",2024 4th International Conference on Soft Computing for Security Applications (ICSCSA),"18 Mar 2025","2024","","","133","139","Alzheimer’s disease (AD) can cause a lapse in cognitive capacity along with forgetfulness, and addressing this issue is vital for forthcoming treatment efforts. This study offers another approach to investigating brain links in Alzheimer’s disease with Graph Convolutional Networks (GCN). The GCN technology enables more appropriate utilization of the connections topology that is constructed by brain networks based on fMRI data. The purpose of this paper is to design brain connection networks utilizing modern computational technology. Furthermore, this research interprets the model's predictions using layer-wise relevance propagation, focusing on key brain regions and connections involved in Alzheimer's disease. This paper uses the ADNI dataset for early predictions of AD. The metrics in which the model suggested outperformed the available approaches are, the accuracy is 88.90%, error rate is 11.10% while its precision reached 91, sensitivity of 88 and specificity 89 under NC vs AD; the accuracy of 87.80%, error rate of 12.20% while its precision reached 89, sensitivity of 87 and specificity 88 under NC vs MCI; accuracy is 86.50%, error rate is 13.50% while its precision reached 87, sensitivity of 86 and specificity 87 under AD vs MCI. Hence this work gives a valuable tool for studying brain connections, assisting in the early detection and understanding of AD.","","979-8-3315-1572-0","10.1109/ICSCSA64454.2024.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10917849","Alzheimer’s Disease(AD);Brain Connectivity;Dynamic Connectivity;Graph Convolutional Networks (GCN);Functional MRI;Structural MRI","Accuracy;Sensitivity;Graph convolutional networks;Error analysis;Computational modeling;Predictive models;Brain modeling;Topology;Security;Alzheimer's disease","","","","23","IEEE","18 Mar 2025","","","IEEE","IEEE Conferences"
"A Review of Alzheimer's Disease Classification Using Neuropsychological Data and Machine Learning","G. Lyu","Changshu Institute of Technology Suzhou, China, The University of North Carolina at Chapel Hill, USA","2018 11th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)","3 Feb 2019","2018","","","1","5","Early detection of Alzheimer's disease (AD) is essential. Compared with manual judgment, using machine learning to recognize AD has the advantages of high efficiency and low cost. After reviewing the research progress in using machine learning technology and neuropsychological data to identify AD, we point out that, firstly, the dataset of AD should be expanded by discussing around a specific topic, secondly, more reasonable features should be automatically selected by machine learning, at last, DNN model for predicting AD should be further study.","","978-1-5386-7604-2","10.1109/CISP-BMEI.2018.8633126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8633126","Alzheimer‘s disease;machine learning;feature selection;neuropsychological data","Machine learning;Machine learning algorithms;Classification algorithms;Feature extraction;Syntactics;Semantics;Neural networks","","11","","16","IEEE","3 Feb 2019","","","IEEE","IEEE Conferences"
"Virtual Screening and ADMET Prediction of RanBP9 Inhibitors for Alzheimer’s Disease","H. J. Tey; C. Han Ng; T. L. Lim","Faculty of Information Science and Technology, Multimedia University, Bukit Beruang, Melaka, Malaysia; Faculty of Information Science and Technology, Multimedia University, Bukit Beruang, Melaka, Malaysia; Faculty of Engineering and Technology, Multimedia University, Bukit Beruang, Melaka, Malaysia",2019 7th International Conference on Information and Communication Technology (ICoICT),"16 Sep 2019","2019","","","1","5","As the most common type of dementia, Alzheimer's disease (AD) has affected over 44 million of people worldwide. To date, there is no disease-modifying medication that could help to reduce the key toxic peptide in AD pathogenesis, amyloid beta (Aβ), in brain. This study is aimed to identify potential therapeutic agents that targeted on BACE1-interacting protein, RanBP9, from a natural compounds library. From the virtual drug screening and ADMET prediction result, compound 9 (ZINC8299685) and compound 15 (ZINC5415832) were identified as potential therapeutic agents in this study. Both compound 9 and 15 have low binding energy to the targeted protein, which are -8.3 and -7.6 kcal/mol, respectively. Besides that, both of the compounds possess desirable physiochemical and pharmacokinetics properties, including drug-likeness and bioavailability. The virtual screening and ADMET prediction results indicate that this two compounds are good drug candidates, which can be further validated in laboratory experiments.","","978-1-5386-8052-0","10.1109/ICoICT.2019.8835252","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8835252","Alzheimer’s disease;Natural compounds;Virtual screening;ADMET prediction;RanBP9","Compounds;Proteins;Drugs;Diseases;Inhibitors;Databases","","","","19","IEEE","16 Sep 2019","","","IEEE","IEEE Conferences"
"A Deep Learning Based Classification of Alzheimer's Disease Using 3D CNN","S. R. R S; N. V N; B. M C; V. Thomas","Model Engineering College, Kochi, APJ Abdul Kalam Technological University, Kerala, India; Government Engineering College, Thrissur, AP J Abdul Kalam Technological University, Kerala, India; Model Engineering College, Kochi, APJ Abdul Kalam Technological University, Kerala, India; AP J Abdul Kalam Technological University, Kerala, India",2024 1st International Conference on Trends in Engineering Systems and Technologies (ICTEST),"3 Jul 2024","2024","","","1","5","Alzheimer's disease(AD) is a critical neurological disorder frequently characterized by cognitive decline and physical deterioration. Currently, a combination of clinical evaluations and psychological testing is used to diagnose AD. Though these diagnoses aren't flawless, more sophisticated diagnostic equipment can help us learn more about AD and increase our capacity to identify the condition. Early and accurate diagnosis of AD is crucial for timely intervention and personalized treatment strategies. Functional Magnetic Resonance Imaging (fMRI) offers a window into the dynamic neural activity alterations associated with AD, presenting an opportunity for computational approaches to aid in disease classification. This study provides a deep learning-based approach that uses fMRI data to classify Alzheimer's disease cases. The proposed methodology leverages the power of deep neural networks to automatically extract intricate patterns and features from fMRI scans, capturing subtle functional alterations indicative of AD. This work employs a multi-layered 3-dimensional convolutional neural network (CNN) architecture to efficiently learn hierarchical representations from spatial and temporal characteristics of fMRI data. The model is trained on the Alzheimer's Disease Neuroimaging Initiative(ADNI) dataset, incorporating both healthy control subjects and individuals diagnosed with Alzheimer's disease. The performance of the suggested deep learning-based method is thoroughly evaluated using a comprehensive set of metrics such as sensitivity, specificity, and accuracy. Comparative analyses are conducted against traditional machine learning approaches and state-of-the-art methods to demonstrate the superior classification performance and efficiency of the proposed model.","","979-8-3503-0779-5","10.1109/ICTEST60614.2024.10576122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10576122","Alzheimer's disease;Deep Learning;3D CNN;fMRI;Neuroimaging","Learning systems;Deep learning;Accuracy;Three-dimensional displays;Sensitivity;Functional magnetic resonance imaging;Feature extraction","","1","","12","IEEE","3 Jul 2024","","","IEEE","IEEE Conferences"
"Risk Prediction of Alzheimer’s Disease Conversion in Mild Cognitive Impaired Population Based on Brain Age Estimation","W. Liu; Q. Dong; S. Sun; J. Shen; K. Qian; B. Hu","School of Medical Technology, Beijing Institute of Technology, Beijing, Haidian, China; School of Medical Technology, Beijing Institute of Technology, Beijing, Haidian, China; School of Medical Technology, Beijing Institute of Technology, Beijing, Haidian, China; School of Medical Technology, Beijing Institute of Technology, Beijing, Haidian, China; School of Medical Technology, Beijing Institute of Technology, Beijing, Haidian, China; School of Medical Technology, Beijing Institute of Technology, Beijing, Haidian, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"1 Jun 2023","2023","31","","2468","2476","Alzheimer’s disease (AD) is one of the most common neurodegenerative diseases in the world. To reduce the incidence of AD, it’s essential to quantify the AD conversion risk of mild cognitive impaired (MCI) individuals. Here, we propose an AD conversion risk estimation system (CRES), which contains an automated MRI feature extractor, brain age estimation (BAE) module, and AD conversion risk estimation module. The CRES is trained on 634 normal controls (NC) from the public IXI and OASIS cohorts, then it is evaluated on 462 subjects (106 NC, 102 stable MCI (sMCI), 124 progressive MCI (pMCI) and 130 AD) from the ADNI dataset. Experimental results show that the MRI derived age gap (AG, chronological age subtracted from the estimated brain age) significantly distinguish NC, sMCI, pMCI and AD groups with  ${p}$ -value  $=0.000017$ . Considering AG as the primary factor, incorporating gender and Minimum Mental State Examination (MMSE) for more robust Cox multi-variate hazard analysis, we concluded that each additional year in AG is associated with 4.57% greater AD conversion risk for the MCI group. Furthermore, a nomogram was drawn to describe MCI conversion risk at the individual level in the next 1 year, 3 years, 5 years and even 8 years from baseline. This work demonstrates that CRES can estimate AG based on MRI data, evaluate AD conversion risk of the MCI subjects, and identify the individuals with high AD conversion risk, which is valuable for effective intervention and diagnosis within an early period.","1558-0210","","10.1109/TNSRE.2023.3247590","Beijing Institute of Technology Research Fund Program for Young Scholars; National Key Research and Development Program of China(grant numbers:2019YFA0706200); National Natural Science Foundation of China(grant numbers:62227807,61632014,61627808,12004034); Scientific and Technological Innovation 2030 Project of MOST(grant numbers:2021ZD0202000,2021ZD0200601); China Postdoctoral Science Foundation Funded Project(grant numbers:2022M720434,2021M690386); Alzheimer's Disease Neuroimaging Initiative (ADNI), the Open Access Series of Imaging Studies (OASIS) and Information Extraction from Images (IXI) for data collection and sharing; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10049587","Alzheimer's disease;conversion risk prediction;brain age;cox hazard analysis;nomogram","Estimation;Brain modeling;Magnetic resonance imaging;Hazards;Analytical models;Alzheimer's disease;Neuroimaging","Humans;Alzheimer Disease;Cognitive Dysfunction;Magnetic Resonance Imaging;Brain;Cognition;Disease Progression","10","","49","CCBY","22 Feb 2023","","","IEEE","IEEE Journals"
"Early Screening for Alzheimer's Disease Based on OCT Image Classification","W. Li; S. Wu; Y. Chen; X. Wang","Qilu Institute of Technology, Jinan, Shandong, China; Qilu Institute of Technology, Jinan, Shandong, China; Qilu Institute of Technology, Jinan, Shandong, China; Qilu Institute of Technology, Jinan, Shandong, China",2024 7th International Conference on Advanced Algorithms and Control Engineering (ICAACE),"18 Jun 2024","2024","","","404","407","The retina is an extension of the central nervous system. The degenerative changes of retinal nerve fibers and optic nerve are expected to become important auxiliary criteria for early diagnosis of Alzheimer's disease. OCT optical coherence tomography has a wide range of applications in clinical ophthalmology. This article uses deep convolutional networks to study OCT images. By classifying OCT images, early screening for Alzheimer's disease can be performed and the accuracy of screening can be improved. This method can make retinal OCT image screening a new approach to assist in the early diagnosis and treatment of AD.","","979-8-3503-6144-5","10.1109/ICAACE61206.2024.10548041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10548041","The retina;Alzheimer's disease;OCT;deep convolutional networks","Optical fibers;Nerve fibers;Accuracy;Optical coherence tomography;Retina;Optical imaging;Classification algorithms","","","","11","IEEE","18 Jun 2024","","","IEEE","IEEE Conferences"
"A Systematic Review on Multi-Modal Federated Learning Techniques for Early Alzheimer's Disease Detection","S. V. Pawar; M. A. Hussain; B. P. R; S. MS; M. S","Dept. of CSE, RVCE, Bengaluru, India; Dept. of CSE, RVCE, Bengaluru, India; Dept. of CSE, RVCE, Bengaluru, India; Dept. of CSE, RVCE, Bengaluru, India; Dept. of CSE, RVCE, Bengaluru, India",2024 8th International Conference on Computational System and Information Technology for Sustainable Solutions (CSITSS),"1 Jan 2025","2024","","","1","6","Effective patient therapy for Alzheimer's disease (AD) depends on an accurate diagnosis, especially in the initial stages when early discovery enables preventive actions to be taken before irreversible brain damage develops. Despite using computational methods in recent studies for AD diagnosis, many machine detection techniques are constrained by congenital observations. While AD can be diagnosed early, prediction is only feasible before the disease's symptoms appear. In this brief review, key literature on AD is examined, and the role of DL in addressing diagnostic challenges is discussed, combined with federated and multimodal learning approaches, can aid researchers in diagnosing the disease at its initial stages.","2767-1097","979-8-3315-0546-2","10.1109/CSITSS64042.2024.10816863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10816863","Deep Learning;MRI;Convolutional Neural Networks (CNNs);Recurrent Neural Networks (RNNs);Transfer Learning;Neuroimaging;Medical Imaging;Machine Learning;Predictive Modelling;Federated Learning","Accuracy;Federated learning;Computational modeling;Medical treatment;Alzheimer's disease;Information technology;Biological neural networks;Systematic literature review","","","","34","IEEE","1 Jan 2025","","","IEEE","IEEE Conferences"
"Ultrasound Deep Brain Stimulation Improves Cognitive Functions in Mice with Alzheimer's Disease","N. Pang; W. Meng; L. Meng; L. Niu; L. Xu","The College of Medicine and Biological Information Engineering, Northeastern University, Shenyang, China; Paul C. Lauterbur Research Center for Biomedical Imaging, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Paul C. Lauterbur Research Center for Biomedical Imaging, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Paul C. Lauterbur Research Center for Biomedical Imaging, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; The College of Medicine and Biological Information Engineering, Northeastern University, Shenyang, China",2021 IEEE International Ultrasonics Symposium (IUS),"12 Nov 2021","2021","","","1","3","Alzheimer's disease (AD) is a neurodegenerative disorder and the main clinical characteristics are memory impairments, the decline in cognitive and motor functions. However, there is no specific drug or physical therapy to treat AD or effectively reverse the course of the disease. In this study, we used ultrasound deep brain stimulation (UDBS) to stimulate the hippocampus and cortex of Alzheimer's disease mice. The effect of ultrasound stimulation was evaluated by behavioral tests and 5-ethynyl-2'-deoxyuridine staining. The results showed that UDBS improved the cognitive functions and motor ability, and promoted cells proliferation of Alzheimer”s disease mice.","1948-5727","978-1-6654-0355-9","10.1109/IUS52206.2021.9593588","National Natural Science Foundation of China(grant numbers:T2122023,61773110); Youth Innovation Promotion Association CAS(grant numbers:2020358,2018393); Fundamental Research Funds for the Central Universities(grant numbers:N2119008); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9593588","Alzheimer's disease;Ultrasound deep brain stimulation;Noninvasive neurostimulation","Drugs;Ultrasonic imaging;Deep brain stimulation;Medical treatment;Neurostimulation;Mice;Acoustics","","","","20","IEEE","12 Nov 2021","","","IEEE","IEEE Conferences"
"Learning the local molecular pattern of Alzheimer's disease by non-negative matrix factorization","W. Kong; X. Mou; Q. Li; Y. Song","Information Engineering College, Shanghai Maritime University, Shanghai, China; Department of Radiology, Harvard Medical School, Brigham and Women's Hospital, Boston, MA, USA; Information Engineering College, Shanghai Maritime University, Shanghai, China; Information Engineering College, Shanghai Maritime University, Shanghai, China",The 2010 International Conference on Green Circuits and Systems,"9 Aug 2010","2010","","","621","625","Gene microarray technology is an effective tool to monitor simultaneous activity of multiple cellular pathways from thousands of genes in a single chip. Many clustering methods have been developed to identify groups of genes or experimental conditions that exhibit similar expression patterns from gene expression data, such as hierarchical clustering, k-means, and self-organizing maps (SOM). The limitations of these clustering algorithms are: they group genes (or conditions) based on global similarities in their expression profiles and only assign each gene to a single cluster. In this work we present a biclustering method-nonnegtive matrix factorization (NMF) to avoid the above drawbacks and discover the local molecular pattern from gene expression datasets of Alzheimer's disease (AD). NMF can be applied to reduce the dimensionality of the data and describe the data as a positive linear combination of a reduced number of factors. By applying a sparseness enforcement variable into classical NMF, the more local structures with meaningful biological information inherent in the data are captured by clustering genes and samples simultaneously, and the classification of samples is well improved. The analysis and discussion of the identified local structures demonstrated that they related many pathways which play a prominent role in AD and the activation patterns to AD phenotypes.","","978-1-4244-6878-2","10.1109/ICGCS.2010.5542987","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5542987","microarray gene expression data;Biclustering;Nonnegative matrix factorization (NMF);Alzheimer's disease","Alzheimer's disease;Frequency domain analysis;Independent component analysis;Information filtering;Information filters;Time domain analysis;Speech analysis;Convergence;Knowledge engineering;Information analysis","","1","","30","IEEE","9 Aug 2010","","","IEEE","IEEE Conferences"
"Exploring Alzheimer's Disease Prediction with XAI in various Neural Network Models","H. A. Shad; Q. A. Rahman; N. B. Asad; A. Z. Bakshi; S. M. F. Mursalin; M. T. Reza; M. Z. Parvez","Dept. of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Dept. of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Dept. of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Dept. of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Dept. of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; Dept. of Computer Science and Engineering, BRAC University, Dhaka, Bangladesh; †Electrical Engineering, Engineering Institute of Technology, Melbourne, Australia",TENCON 2021 - 2021 IEEE Region 10 Conference (TENCON),"16 Feb 2022","2021","","","720","725","Using a number of Neural Network Models, we attempt to explore and explain the prediction of Alzheimer's in patients in various stages of the disease, using MRI imaging data. Alzheimer's disease(AD) often described as dementia is one of the major neurological dysfunctionalities among humans and does not yet have a proven detection system; unless the final stage symptoms of AD starts to be seen. It is observed that multimodal biological, imaging and other available neuropsychological data can ensure a high percentage of separation among (AD) patients from cognitively normal elders. However, they cannot surely predict or detect early enough that patients with mild cognitive impairment (MCI) can get converted into Alzheimer's disease dementia in the future. But the research done till date shows a high probable detection rate in which they used the pattern classifier built on various longitudinal data. So in this paper we experimented with the existing Neural Network models to detect Alzheimer's disease in its early stage by classification techniques; and will be using a recent hybrid dataset in the process to have four separate classification in total. And also explored the exact region for which that specific classification occurs for the patients, looking at the T1 weighted MRI scans from a hybrid dataset from Kaggle [1] using the LIME based XAI(Explainable Artificial Intelligence) framework. For the Convolution Neural Network Models we are using Resnet50, VGG16 and Inception v3 and received 82.56%, 86.82%, 82.04% of categorical accuracy respectively.","2159-3450","978-1-6654-9532-5","10.1109/TENCON54134.2021.9707468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9707468","Early Detection of AD;Alzheimer's Disease;CNN model for AD detection;Artificial Intelligience","Convolution;Magnetic resonance imaging;Conferences;Predictive models;Data models;Biology;Alzheimer's disease","","21","","20","IEEE","16 Feb 2022","","","IEEE","IEEE Conferences"
"Ensemble Vision Transformer for Dementia Diagnosis","F. Huang; A. Qiu; the Alzheimer's Disease Neuroimaging Initiative","School of Computer Engineering and Science, Shanghai University, Shanghai, China; Department of Health Technology and Informatics, The Hong Kong Polytechnic University, Hong Kong; NA",IEEE Journal of Biomedical and Health Informatics,"5 Sep 2024","2024","28","9","5551","5561","In recent years, deep learning has gained momentum in computer-aided Alzheimer's Disease (AD) diagnosis. This study introduces a novel approach, Monte Carlo Ensemble Vision Transformer (MC-ViT), which develops an ensemble approach with Vision transformer (ViT). Instead of using traditional ensemble methods that deploy multiple learners, our approach employs a single vision transformer learner. By harnessing Monte Carlo sampling, this method produces a broad spectrum of classification decisions, enhancing the MC-ViT performance. This novel technique adeptly overcomes the limitation of 3D patch convolutional neural networks that only characterize partial of the whole brain anatomy, paving the way for a neural network adept at discerning 3D inter-feature correlations. Evaluations using the Alzheimer's Disease Neuroimaging Initiative (ADNI) dataset with 7199 scans and Open Access Series of Imaging Studies-3 (OASIS-3) with 1992 scans showcased its performance. With minimal preprocessing, our approach achieved an impressive 90% accuracy in AD classification, surpassing both 2D-slice CNNs and 3D CNNs.","2168-2208","","10.1109/JBHI.2024.3412812","STI 2030–Major Projects(grant numbers:2022ZD0209000); National Research Foundation, Singapore; Agency for Science Technology and Research; Prenatal/Early Childhood(grant numbers:H22P0M0007); Hong Kong global STEM scholar scheme; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10561480","Monte Carlo sampling;3D patch;vision transformer;structural magnetic resonance imaging;Alzheimer's disease (AD)","Three-dimensional displays;Feature extraction;Transformers;Accuracy;Monte Carlo methods;Brain modeling;Magnetic resonance imaging","Humans;Alzheimer Disease;Image Interpretation, Computer-Assisted;Brain;Monte Carlo Method;Deep Learning;Algorithms;Dementia;Neuroimaging;Databases, Factual;Magnetic Resonance Imaging","10","","46","IEEE","18 Jun 2024","","","IEEE","IEEE Journals"
"Alzheimer’s Disease Prediction using SVM Kernal’s with PCA Architecture","R. Patel; A. K. Verma; R. V. Kshirsagar; N. K. Sahu","Department of Computer Science & Engineering, Gyan Ganga Institute of Technology and Sciences, Jabalpur, MP, India; Department of Computer Science & Engineering, Gyan Ganga Institute of Technology and Sciences, Jabalpur, MP, India; Department of Electronics & Communication, Gyan Ganga Institute of Technology and Sciences, Jabalpur, MP, India; Department of Artificial Intelligence and Robotics, Gyan Ganga Institute of Technology and Sciences, Jabalpur, MP, India",2023 OITS International Conference on Information Technology (OCIT),"19 Feb 2024","2023","","","755","759","Memory and other mental processes are both severely disrupted by Alzheimer's disease (AD), a neurodegenerative condition. It interferes with almost every cognitive process that the brain is capable of. This ultimately results in a smaller and less volumetric brain as time passes. There is currently no treatment that can reverse the effects of Alzheimer's disease. The only way for early detection and therapy to be possible is for the symptoms to be recognized promptly. Throughout the years, there has been a significant amount of research conducted on the application of machine learning to the diagnosis and classification of Alzheimer's disease. The performance of linear, polynomial, and RBF (Radial Basis Function) classification kernels in the context of AD classification using the Support Vector Machine (SVM) with the Principal Component Architecture (PCA) is investigated in this study. As a result, a framework is provided for the categorization of AD, which is comprised of the following steps: data input, model building, hyperparameter tuning, prediction on test data, performance evaluation, and selection of the most effective SVM kernel model and PCA for dimension reduction. ADNI and the Alzheimer's MRI Preprocessed dataset that is available on Kaggle are used to conduct an evaluation of the proposed framework. The performance of the model is evaluated using accuracy measure for both the datasets. Across both datasets, the SVM linear kernel with PCA achieved the maximum accuracy, which was 99.99 percent.","","979-8-3503-5823-0","10.1109/OCIT59427.2023.10430978","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10430978","Alzheimer;Principal component architecture;Machine Learning;Support Vector Machine;Radial Basis","Support vector machines;Predictive models;Data models;Alzheimer's disease;Kernel;Tuning;Principal component analysis","","","","19","IEEE","19 Feb 2024","","","IEEE","IEEE Conferences"
