"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Alzheimer's disease detection through Deep learning techniques: A Study","M. Thamizharasi; M. Lakshmi","Computer Science and Engineering, SRM Institute of Science and Technology, Chennai, India; Data Science and Business System, SRM Institute of Science and Technology, Chennai, India",2022 1st International Conference on Computational Science and Technology (ICCST),"14 Feb 2023","2022","","","429","434","Alzheimer's disease is one of the commonly occurring disease in which the common cause of dementia called as memory loss will happen resiliently and damage the brain activity. It also produces cognitive abilities and serious impact of interference with the day today life. Disease contains 60% to 80% of dementia cases in the early stages are predicted and further actions are initiated to alert the patient behaviour from abnormal activity. The direct impact of Alzheimer's disease (AD) interfere with the regular activity and make complexity in making decisions, thinking capability, problem solving and speaking. The evaluation of artificial intelligence (AI) created numerous ways of analysing strategies, helpful for making the early prediction. In spite of image processing technology, Machine learning models are created to analyse the disease features, symptoms, Chronic records to perform AD detection. The role of deep learning algorithm incorporated with image processing, deep feature extraction, and deep feature fusion enhances the scope of research in AD analysis. Further the benefit of deep learning algorithm to provide search detection mechanism. The presented study discusses various criteria of AD detection and tabulated the findings.","","978-1-6654-7655-3","10.1109/ICCST55948.2022.10040274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10040274","Alzheimer's disease;Machine learning;Image processing;Deep learning;brain disorders","Deep learning;Analytical models;Machine learning algorithms;Scientific computing;Magnetic resonance imaging;Interference;Feature extraction","","2","","14","IEEE","14 Feb 2023","","","IEEE","IEEE Conferences"
"Transfer Learning approach for Alzheimer’s Disease Stage Classification by integrating 3D CNN with Multi-modal inputs","S. B. Francis; J. P. Verma","Department of Computer Science and Engineering, Institute of Technology, Nirma University, Ahmedabad, Gujarat, India; Department of Computer Science and Engineering Institute of Technology, Nirma University, Ahmedabad, Gujarat, India",2025 3rd International Conference on Advancement in Computation & Computer Technologies (InCACCT),"28 May 2025","2025","","","542","547","This research concentrates on approaches to analysing the Alzheimer’s Disease Neuroimaging Initiative (ADNI) dataset. It utilises transfer learning across multiple 3D convolutional neural networks, drawing on pre-trained weights from ImageNet. The primary focus lies in integrating 3D neuroimaging data alongside subject-specific data such as gender, age, and visit month, all available in the ADNI dataset. The outcomes of these models are compared with single modal models and complex models, such as vision transformer model trained on 2D images generated by selecting the middle slice of the 3D images. Our multimodal 3D models performed remarkably well, with ResNet-18 being the most effective of the four models with an accuracy of 98.75%. SResNeXt-101 showed greater accuracy with multimodal (95%) over single-modal (67.26%). Our suggested multimodal architecture significantly improved the detection results compared to previous research. This study enhances early AD detection by using deep learning and multimodal data for diagnosing complex neurological disorders.","","979-8-3315-4389-1","10.1109/InCACCT65424.2025.11011295","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11011295","ADNI;Convolutional Neural Networks;Transfer learning;Vision Transformer;Multimodal","Neuroimaging;Neurological diseases;Solid modeling;Computer vision;Three-dimensional displays;Accuracy;Transfer learning;Transformers;Convolutional neural networks;Alzheimer's disease","","","","21","IEEE","28 May 2025","","","IEEE","IEEE Conferences"
"Gait Parameter-based Deep Sequential Models for Alzheimer’s Disease Classification","Q. H. N. Nguyen; A. Jamsrandorj; D. Jung; J. Kim; M. S. Baek; K. -R. Mun","Center for Artificial Intelligence, Korea Institute of Science and Technology (KIST), Seoul 02792, Republic of Korea; Center for Artificial Intelligence, Korea Institute of Science and Technology (KIST), Seoul 02792, Republic of Korea; Center for Artificial Intelligence, Korea Institute of Science and Technology (KIST), Seoul 02792, Republic of Korea; Center for Artificial Intelligence, Korea Institute of Science and Technology (KIST), Seoul 02792, Republic of Korea; Department of Neurology, Wonju Severance Christian Hospital, Yonsei University Wonju College of Medicine, Wonju 26426, Republic of Korea; Center for Artificial Intelligence, Korea Institute of Science and Technology (KIST), Seoul 02792, Republic of Korea","2023 IEEE EMBS Special Topic Conference on Data Science and Engineering in Healthcare, Medicine and Biology","29 Jan 2024","2023","","","107","108","Human gait refers to the walking patterns of individuals and abnormal gait may reveal the progression of various diseases. Here, we presented the gait parameter-based deep neural network for detecting the presence of Alzheimer’s disease. Initially, the raw gait data of sixty-nine participants were recorded using pressure sensors during a free walking test on the walkway system mat. The twelve spatiotemporal features and five ratio features of temporal gait parameters were then extracted. These features were used to construct the final sequential samples by concatenating every four consecutive strides, serving as the input for four classification models: Recurrent Neural Network, Long-Short Term Memory, Bidirectional Long-Shot Term Memory, and Gated Recurrent Unit. The best performance indicated the RNN model, which was shown in the F1-score of 0.909. This study demonstrated the feasibility of utilizing gait parameters-based Deep learning models as a wide-scale screening tool for Alzheimer’s disease, complementing the conventional cognitive screening instruments, while also accelerating the integration of Artificial Intelligence in global healthcare.","","979-8-3503-8338-6","10.1109/IEEECONF58974.2023.10404808","Korea Institute of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10404808","","Legged locomotion;Recurrent neural networks;Biological system modeling;Medical services;Feature extraction;Spatiotemporal phenomena;Alzheimer's disease","","","","3","IEEE","29 Jan 2024","","","IEEE","IEEE Conferences"
"Exploring Alzheimer’s Disease Risk Prediction: A Data-Driven Approach with RandomForestClassifier","P. Jampani; V. R. Javvadi; V. S. Nandi; S. V. Tanuku; K. Amarendra; B. S. N. Benarji","Department of Computer science and Information Technology, Koneru Lakshmaiah Education Foundation, Vaddeswaram, Andhra Pradesh, India; Department of Computer science and Information Technology, Koneru Lakshmaiah Education Foundation, Vaddeswaram, Andhra Pradesh, India; Department of Computer science and Information Technology, Koneru Lakshmaiah Education Foundation, Vaddeswaram, Andhra Pradesh, India; Department of Computer science and Information Technology, Koneru Lakshmaiah Education Foundation, Vaddeswaram, Andhra Pradesh, India; Department of Computer science and Engineering, Koneru Lakshmaiah Education Foundation, Vaddeswaram, Andhra Pradesh, India; Department of Computer science and Engineering, Koneru Lakshmaiah Education Foundation, Vaddeswaram, Andhra Pradesh, India",2024 8th International Conference on Inventive Systems and Control (ICISC),"19 Sep 2024","2024","","","441","450","In this work, we employ a sophisticated machine learning technique based on the RandomForestClassifier model to examine Alzheimer’s disease risk prediction. The “oasis_cross-sectional.csv” and “oasis_longitudinal.csv” full datasets, which comprise both cross-sectional and longitudinal data, serve as the basis for our study. Our research project’s major purpose is to create and assess a prediction model that may identify a person’s chance of getting Alzheimer’s disease based on clinical and demographic characteristics. Our method entails substantial data preparation, including feature engineering, imputation of missing values, and normalization. Feature engineering is a discrete stage. Stratified cross-validation approaches are used to train and modify the RandomForestClassifier model, establishing the validity of the performance metrics. Several important results from our work include evaluations of model correctness, a thorough assessment of prediction abilities, and insights into critical components that contribute to the risk assessment of Alzheimer’s disease. In this chapter, we underline how machine learning may increase Alzheimer’s disease research and clinical practice, and we analyze the implications of our results for early detection and therapeutic possibilities. This paper contributes a large quantity of information to the growing corpus in the realm of Alzheimer’s disease prediction. It illustrates the advantages of data-driven methods and the importance of applying powerful machine learning algorithms in order to enhance healthcare results.","","979-8-3503-8657-8","10.1109/ICISC62624.2024.00081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10677711","Alzheimer’s disease;RandomForestClassifier;machine learning;data analysis;predictive modeling;Neurodegenerative diseases;Cognitive impairment;Biomarker analysis;Feature selection;Model evaluation;Hyperparameter tuning;Classification algorithms;Medical informatics;Healthcare analytics;Precision medicine;Clinical decision support;Disease progression;Early detection;Risk assessment;Public health impact","Measurement;Machine learning algorithms;Machine learning;Medical services;Predictive models;Prediction algorithms;Control systems","","","","30","IEEE","19 Sep 2024","","","IEEE","IEEE Conferences"
"Functional Brain Network Measures for Alzheimer’s Disease Classification","L. Wang; J. Sheng; Q. Zhang; R. Zhou; Z. Li; Y. Xin; Q. Zhang","School of Computer Science and Technology, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science and Technology, Hangzhou Dianzi University, Hangzhou, China; Beijing Hospital, Beijing, China; Key Laboratory of Intelligent Image Analysis for Sensory and Cognitive Health, Ministry of Industry and Information Technology of China, Hangzhou, China; School of Computer Science and Technology, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science and Technology, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science and Technology, Hangzhou Dianzi University, Hangzhou, China",IEEE Access,"17 Oct 2023","2023","11","","111832","111845","Background: Alzheimer’s disease (AD) is an incurable neurodegenerative disease primarily affecting the elderly population. The therapy of AD depends heavily on an early diagnosis. In this study, our primary objective is to evaluate the classification framework, which combines graph theory and machine learning techniques for functional magnetic resonance imaging (fMRI), to distinguish AD, early mild cognitive impairment (EMCI), late mild cognitive impairment (LMCI), and healthy control (HC). Methods: A novel multi-feature selection method, incorporating the dual graph theoretical approach, is proposed for classification. This method utilizes three different feature selection methods after brain areas selection through graph-theory analyses in 96 subjects with brain parcellation by using the joint human connectome project multimodal parcellation (J-HCPMMP) of 180 areas per hemisphere. Results: The classification results show that the optimal features selected by the minimal redundancy maximal relevance (MRMR) based on support vector machine linear (SVM-linear) from graph measures for 36 areas of 360 areas. The classification accuracies for identifying HC vs. EMCI, HC vs. LMCI, HC vs. AD, EMCI vs. LMCI, LMCI vs. AD, and EMCI vs. AD, are 85.60%, 92.90%, 96.80%, 83.30%, 84.90% and 89.50%, respectively. Conclusion: The results indicate that the combination of graph measures and machine learning in fMRI connectivity analysis might be helpful for the diagnosis of AD, especially the use of local measures, which may better reflect functional changes in local brain regions because of cognitive impairment.","2169-3536","","10.1109/ACCESS.2023.3323250","National Natural Science Foundations of China(grant numbers:62271177,61871168); Zhejiang Provincial Natural Science Foundation of China(grant numbers:LTGY23F020004); General Scientific Research Projects of Zhejiang Education Department(grant numbers:Y202148102); Alzheimer’s Disease Neuroimaging Initiative (ADNI); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10278113","Alzheimer’s disease;functional brain network measures;feature selection;classification;fMRI","Functional magnetic resonance imaging;Alzheimer's disease;Graph theory;Machine learning;Area measurement;Feature extraction;Brain modeling;Classification algorithms","","8","","69","CCBYNCND","10 Oct 2023","","","IEEE","IEEE Journals"
"Alzheimer’s disease: Early-Stage Prediction and Classification using Multi-Model Technique","M. Sudharsan; G. Thailambal","Department of Computer Science, Vels institute of science and technology and advanced Pallavaram, Chennai, Tamil Nadu, India; Department of Computer Science, Vels institute of science and technology and advanced Studies, Pallavaram, Chennai, Tamil Nadu, India",2022 International Conference on Inventive Computation Technologies (ICICT),"16 Aug 2022","2022","","","497","502","Alzheimer’s Disease(AD) is a neurologic confusion with no cure. The first phases of disease prediction help to prevent and control further growth. The focus of this research is the initial stage of classification and prediction of AD. This work produces quick solutions for the initial stage of prediction and before going to the next stage of prediction. To predict the early stages of AD, various methodologies and criteria, as well as various machine learning algorithms are used. But still, the main research gap is that the level of prediction and accuracy does not reach the mark. So, in this work, multi-model techniques for the early-stage prediction and classification are introduced. This work suggests a novel hybrid method based on biomarkers, static features, dynamic features, and convolution neural networks with hyperparameter tuning (CN-HP) that helps with initial prediction of early stages of AD. The proposed CN-HP method is evaluated using different metrics such as accuracy, specificity, and sensitivity. The work is then compared with traditional prediction models and corresponding metrics for better results, and also the comparison result has produced better accuracy.","2767-7788","978-1-6654-0837-0","10.1109/ICICT54344.2022.9850865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9850865","Early Classification and Prediction;Alzheimer’s disease;Hybrid Method-Convolution neural Network;Convolution neural Network","Sensitivity;Machine learning algorithms;Convolution;Magnetic resonance imaging;Biological system modeling;Biomarkers;Predictive models","","7","","30","IEEE","16 Aug 2022","","","IEEE","IEEE Conferences"
"Machine Learning For Disease Biomarker Detection From Genome Expression Data","P. Surendran","College of Computer Studies, University of Technology, Bahrain",2024 IEEE 9th International Conference on Engineering Technologies and Applied Sciences (ICETAS),"25 Aug 2025","2024","","","1","6","In light of the absence of an effective cure or treatment for Alzheimer's disease (AD), understanding its underlying genetic mechanisms is of utmost importance. This study introduces a novel machine learning (ML) method to identify potential biomarker genes associated with, utilizing gene expression data from the GSE5281 dataset. Employing computational and statistical techniques, this research aims to contribute to this understanding by proposing a ML framework for biomarker discovery. The study utilises a set of 14 genes that show promise in relation to AD, shedding light on their potential biological significance. By providing key insights into this ML-based approach, the study enriches ongoing endeavors to unravel the intricate genetic landscape of Alzheimer's disease. The dataset, comprising 161 samples (87 AD, 74 controls) with gene expression data and corresponding clinical information, demonstrates classification accuracies ranging from 81.59% to 89.78% for testing and 78.52% to 93.74% for training across various algorithms.","2769-4518","979-8-3503-6314-2","10.1109/ICETAS62372.2024.11119891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11119891","Machine Learning (ML);Gene Expression Alzheimer's Disease;Feature Engineering","Training;Radio frequency;Machine learning algorithms;Genomics;Machine learning;Distance measurement;Gene expression;Alzheimer's disease;Principal component analysis;Testing","","","","12","IEEE","25 Aug 2025","","","IEEE","IEEE Conferences"
"Modeling Disease Progression via Multisource Multitask Learners: A Case Study With Alzheimer’s Disease","L. Nie; L. Zhang; L. Meng; X. Song; X. Chang; X. Li","School of Computer Science and Technology, Shandong University, Jinan, China; Department of Electric Engineering and Information System, Hefei University of Technology, Hefei, China; Joint NTU-University of British Columbia Research Center of Excellence in Active Living for the Elderly, Nanyang Technological University, Singapore; School of Computing, National University of Singapore, Singapore; Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Sydney, NSW, Australia; State Key Laboratory of Transient Optics and Photonics, Center for Optical Imagery Analysis and Learning, Xi’an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi’an, China",IEEE Transactions on Neural Networks and Learning Systems,"15 Jun 2017","2017","28","7","1508","1519","Understanding the progression of chronic diseases can empower the sufferers in taking proactive care. To predict the disease status in the future time points, various machine learning approaches have been proposed. However, a few of them jointly consider the dual heterogeneities of chronic disease progression. In particular, the predicting task at each time point has features from multiple sources, and multiple tasks are related to each other in chronological order. To tackle this problem, we propose a novel and unified scheme to coregularize the prior knowledge of source consistency and temporal smoothness. We theoretically prove that our proposed model is a linear model. Before training our model, we adopt the matrix factorization approach to address the data missing problem. Extensive evaluations on real-world Alzheimer’s disease data set have demonstrated the effectiveness and efficiency of our model. It is worth mentioning that our model is generally applicable to a rich range of chronic diseases.","2162-2388","","10.1109/TNNLS.2016.2520964","Qilu Scholar Grant of Shandong University; National Natural Science Foundation of China(grant numbers:61572169); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7419264","Disease progression modeling;future health prediction;multisource analysis;source consistency;temporal regularization","Data models;Predictive models;Learning systems;Alzheimer's disease;Medical diagnostic imaging","Algorithms;Alzheimer Disease;Datasets as Topic;Disease Progression;Humans;Linear Models;Machine Learning;Neural Networks, Computer;Neuroimaging;Time Factors","88","","45","IEEE","24 Feb 2016","","","IEEE","IEEE Journals"
"Improving Alzheimer's Disease Detection Efficiency with Scattering Wavelet Transform","N. S. Nirala; S. Giri","Department of Biomedical Engineering, National Institute of technology, Raipur, India; Department of Biomedical Engineering, National Institute of technology, Raipur, India",2024 First International Conference for Women in Computing (InCoWoCo),"6 Feb 2025","2024","","","1","6","Alzheimer Disease (AD) is a rapidly growing neurological disorder which have no cure. However early and accurate detection can help in better treatment planning to delay this process. EEG is a widely used modality which is completely non-invasive, portable and cost effective. In this study we used scattering wavelet transform (SWT) for decomposing the signal, obtained scattering coefficients as feature to train the machine learning model. Our sample size includes 80 AD subjects and 40 healthy subjects. We used 24 different classifiers to obtain the best classifier with highest accuracy in classification. Overall, we achieved 100% accuracy with 13 out of 19 channels and also with all 19 channels taking together. This shows the efficiency of SWT for feature extraction and obtaining drastic classification between AD and healthy subjects.","","979-8-3315-1894-3","10.1109/InCoWoCo64194.2024.10863389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10863389","Alzheimer Disease;scattering wavelet transform;Machine Learning;Principal Component Analysis","Wavelet transforms;Neurological diseases;Accuracy;Scattering;Machine learning;Feature extraction;Wavelet analysis;Electroencephalography;Planning;Alzheimer's disease","","","","18","IEEE","6 Feb 2025","","","IEEE","IEEE Conferences"
"An inertial sensor based balance and gait analysis system","W. -H. Wang; P. -C. Chung; G. -L. Yang; C. -W. Lin; Y. -L. Hsu; M. -C. Pai","Dept. of Electrical Engineering National Cheng Kung University Tainan, Taiwan, ROC; Dept. of Electrical Engineering National Cheng Kung University Tainan, Taiwan, ROC; Dept. of Electrical Engineering National Cheng Kung University Tainan, Taiwan, ROC; Dept. of Electrical Engineering National Cheng Kung University Tainan, Taiwan, ROC; Dept. of Automatic Control Engineering Feng Chia University Taichung, Taiwan, ROC; Dept. of Neurology and Alzheimer's Disease Research Center National Cheng Kung University Tainan, Taiwan, ROC",2015 IEEE International Symposium on Circuits and Systems (ISCAS),"30 Jul 2015","2015","","","2636","2639","Time-up and Go Test (TUGT) is a common clinical motility test for the elderly. Currently it is measured manually, which is human resource consuming, less accurate, and limited in capability of measuring sophisticated parameters. In this paper, we propose a system consisting of three inertial-sensor-based measuring components, a remote controller, and an analysis software for automatic balance and gait analysis in TUGT. This system is designed to be of easy use with the software automatically measuring the time intervals of stand-up time, sit-down time, and the total time of test. In addition, the system can also obtain the gait information of stride time, swing time, and stance time. To validate the system, we compared the performance with that obtained from stopwatch using videos as the gold standard. The results indicate that the system not only provides a convenient way of measurement but also achieves higher accurate and reliable measurement results than using stopwatch. We use this system to compare the Alzheimer's disease patients (ADs) with health controllers (HCs). The results show that the ADs need longer stand-up time, sit-down time, and total time while taking the TUGT compared to the HCs. The stride time, swing time, and stance time are also longer than the HCs'. Such a friendly system provides high potential in tracking long-time patterns for diagnosis.","2158-1525","978-1-4799-8391-9","10.1109/ISCAS.2015.7169227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7169227","Time-Up and Go Test;inertial sensor;Alzheimer's disease","Software;Load modeling;Gyroscopes;Analytical models;Alzheimer's disease;Accuracy","","7","","11","IEEE","30 Jul 2015","","","IEEE","IEEE Conferences"
"Alzheimer's Disease Detection and Its Classification by Deep Learning","P. Datta; R. Singh; I. Chaturvedi; K. Kumar; A. Naveen Krishna; A. K. Yadav","Dept.of EEE, GL Bajaj Institute of Technology and Management, Gr. Noida, U.P., India; Dept.of EEE, GL Bajaj Institute of Technology and Management, Gr. Noida, U.P., India; Dept.of EEE, GL Bajaj Institute of Technology and Management, Gr. Noida, U.P., India; Dept.of EEE, GL Bajaj Institute of Technology and Management, Gr. Noida, U.P., India; Department of Mechanical Engineering, Institute of Aeronautical Engineering, Hyderabad; Dept. of Electrical Engineering, National Institute of Technology, Warangal","2023 International Conference on Power Energy, Environment & Intelligent Control (PEEIC)","13 Mar 2024","2023","","","516","521","Alzheimer's is the most familiar type of dementia and a critical brain disease. Globally, more than 50 million people are suffering from AD or any other form of dementia. One of the biggest factors is age because it increases rapidly after age 60, while the other factors of AD are high fasting glucose, body mass index, smoking, and high sugar intake. Due to this disease, people lose cognitive functioning like remembering, thinking, and reasoning. The cerebral cortex region of the brain develops neurofibrillary tangles and employed plaques, which are linked to AD. Due to the advancement of medical science, different types of biomarkers came into existence. In this paper, we have chosen Electroencephalography (EEG) signal as a biomarker. And then this EEG signal is pre-processed using the data augmentation technique. After that, the appropriate Deep learning architecture is applied to it. The DL model architecture includes Conv1D, Batch Normalization, LeakyReLu, MaxPool1D, Dropout, Average Pooling1D, Global Average Pooling1D, and Dense, and was able to learn features from the data using a hierarchical approach. The proposed model achieved high accuracy and showed promising results. The average accuracy of this research is 97%. It also indicated that this model can be used for the classification of AD using the EEG signal.","","979-8-3503-5776-9","10.1109/PEEIC59336.2023.10451396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10451396","Alzheimer's Disease (AD);Deep Learning (DL);Electroencephalography (EEG);Healthy Aging (HA);Mild Cognitive Impairment (MCI) Diagnosis;Biomarkers;Artificial intelligence","Neurological diseases;Biomarkers;Aging;Brain modeling;Data augmentation;Electroencephalography;Data models","","2","","13","IEEE","13 Mar 2024","","","IEEE","IEEE Conferences"
"Hybrid Deep Learning Algorithm For MRI Brain Alzheimer’s Disease Prediction","D. Karthikeyan; R. Nivasini; K. T. Raja; D. Madhivadhani; B. Sivakumar; A. T. R. K. Priya","Department of Electrical and Electronics Engineering, SRM Institute of Science and Technology, Kattankulathur, Chennai; Guvi Geek Networks, IITM Research Park, Chennai, Tamilnadu, India; Department of Software and Systems Engineering, School of Computer Science Engineering and Information Systems, VIT University, Vellore, India; Department of Electronics and Communication Engineering, Kings Engineering College, Sriperumbudur, Chennai; Department of Computer Science and Engineering, Rohini College of Engineering and Technology, Kanyakumari, India; Department of Computer Science and Engineering, Rohini College of Engineering and Technology, Kanyakumari, India","2023 International Conference on Energy, Materials and Communication Engineering (ICEMCE)","21 Feb 2024","2023","","","1","6","Magnetic resonance imaging (MRI) has been used to study the structural makeup of the brain and analyse several neurological disorders and diseased areas. For the adoption of preventative measures, early recognition of Alzheimer’s disease (AD) patients is essential. Here, a thorough inspection of the tissue arrangements obtained by MRI images of Outcome and Assessment Information (OASIS) dataset enables an exact characterization of certain brain diseases. There have been a number of division techniques for diagnosing AD that range in complexity. Compassion has been tested by deep learning techniques used to segment the structure of the brain and classify AD because they have the potential to uncover important information from vast amounts of data. In this paper the deep learning technique of Hybrid Dragonfly based GWO convolutional Neural Network (CNN) is achieved promising result for the diagnosis of AD. At image preprocessing wiener filter is used for removing the additive noises and the Gray Level Co-Occurrence Matrix (GLCM) extraction is implemented for texture analyzing. As a result, hybrid deep learning methods of CNN has the accuracy as 90% and the result of the image prediction are presented in this paper.","","979-8-3503-9337-8","10.1109/ICEMCE57940.2023.10433984","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10433984","AD - Alzheimer’s disease;GLCM - Gray-Level Co-Occurrence Matrix;GWO – Grey Wolf Optimization;MRI - Magnetic resonance imaging;CNN – Convolutional Neural Network","Deep learning;Image segmentation;Magnetic resonance imaging;Complexity theory;Convolutional neural networks;Alzheimer's disease;Diseases","","1","","25","IEEE","21 Feb 2024","","","IEEE","IEEE Conferences"
"Immersive Experiences for Cognitive Stimulation of Patients in Early Stages of Alzheimer’s Disease","J. M. C. Gonçalves; J. A. Dias; P. Teubig","IADE, Universidade Europeia, Lisbon, Portugal; UNIDCOM/IADE, IADE, Universidade Europeia, Lisbon, Portugal; LIP (Laboratório de Instrumentação e Física Experimental de Partículas), IADE, Universidade Europeia, Lisbon, Portugal",2025 11th International Conference on Virtual Reality (ICVR),"25 Sep 2025","2025","","","241","246","Therapeutic interventions aimed at cognitive stimulation and delaying the progression of Alzheimer’s disease are possible in the early stages. Virtual reality (VR) has become a promising tool in this field, offering immersive and safe environments that can be adapted to patients’ needs. This article presents a solution consisting of three games that take advantage of VR to stimulate cognitive functions in individuals in the early stages of the disease, such as memory, attention, and visual recognition. The proposed solution eliminates the need for physical controllers by employing hand-tracking capabilities of the headset itself, thus promoting greater accessibility and usability for seniors. Although still in a preliminary phase, this approach demonstrates potential as a cognitive rehabilitation tool, with prospects for evaluation in clinical settings and the development of personalized functionalities.","","979-8-3503-9273-9","10.1109/ICVR66534.2025.11172518","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11172518","Alzheimer’s disease;cognitive stimulation;handtracking;serious games;virtual reality","Headphones;Visualization;Virtual reality;Games;Alzheimer's disease;Usability","","","","22","IEEE","25 Sep 2025","","","IEEE","IEEE Conferences"
"Electrochemical Fingerprinting for Discrimination of $\mathrm{A}\beta_{3-16}, \mathrm{A}\beta_{11-16}$ and their Pyroglutamate Counterparts, Related to Alzheimer's Disease","A. Tobolska; K. Biernat; N. E. Wezynfeld; W. Wróblewski; P. Ciosek-Skibińska","Chair of Medical Biotechnology, Faculty of Chemistry, Warsaw University of Technology, Warsaw, Poland; Chair of Medical Biotechnology, Faculty of Chemistry, Warsaw University of Technology, Warsaw, Poland; Chair of Medical Biotechnology, Faculty of Chemistry, Warsaw University of Technology, Warsaw, Poland; Chair of Medical Biotechnology, Faculty of Chemistry, Warsaw University of Technology, Warsaw, Poland; Chair of Medical Biotechnology, Faculty of Chemistry, Warsaw University of Technology, Warsaw, Poland",2024 IEEE SENSORS,"17 Dec 2024","2024","","","1","4","The $\beta$-amyloid $(\mathrm{A}\beta)$ peptides are believed to be crucial for Alzheimer's disease (AD) by forming toxic oligomers in the brain, which cause neuronal death. Consequently, these peptides serve as biomarkers of AD. Various forms of AP have been identified so far, and their levels vary between healthy and afflicted individuals. Moreover, forms naturally modified through pyroglutamylation at the amino terminus are characterized by higher toxicity and resistance to proteolytic degradation. The current methods focus exclusively on the determination of the $\mathrm{A}\beta_{1-42}/\mathrm{A}\beta_{1-40}$ ratio, losing information on the broad spectrum of other forms, which could be at least as important as the routinely determined AP peptides. In this work, we proposed a novel detection strategy of short analogs of AP peptides: $\mathrm{A}\beta_{3-16}$, APll-16, and their pyroglutamate counterparts related to Alzheimer's disease. The proposed approach is based on the chemometric analysis of voltammetric signals recorded in solutions of Cu(II)-A $\beta$ complexes for generating and extracting characteristic fingerprints of the different $\mathrm{A}\beta$ analogs for their further discrimination.","2168-9229","979-8-3503-6351-7","10.1109/SENSORS60989.2024.10784537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10784537","$\beta$-amyloid;Alzheimer's disease;voltammetry;machine learning","Toxicology;Peptides;Fingerprint recognition;Biomarkers;Redox;Nanomaterials;Mass spectroscopy;Sensors;Alzheimer's disease;Principal component analysis","","","","14","IEEE","17 Dec 2024","","","IEEE","IEEE Conferences"
