"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Logistic Regression and Decision Tree Based Hybrid Approach to Predict Alzheimer's Disease","Tushar; R. K. Patel; E. Aggarwal; K. Solanki; O. Dahiya; S. A. Yadav","School of Computer Science and Engineering, Lovely Professional University, Kapurthala, Punjab, India; School of Computer Science and Engineering, Lovely Professional University, Kapurthala, Punjab, India; School of Computer Science and Engineering, Lovely Professional University, Kapurthala, Punjab, India; Department of Computer Science and Engineering, University Institute of Engineering anf Technology, Maharshi Dayanand University, Rohtak, Haryana, India; School of Computer Science and Engineering, Lovely Professional University, Kapurthala, Punjab, India; Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University, Greater Noida, Uttar Pradesh, India",2023 International Conference on Computational Intelligence and Sustainable Engineering Solutions (CISES),"21 Jul 2023","2023","","","722","726","Alzheimer's disease is a degenerative neurological disorder that typically impacts individuals over the age of 65, causing damage to the brain and resulting in challenges with memory, cognition, and behavior. Although there is currently no cure for this condition, various therapies and medications exist to manage symptoms and slow the progression of the disease. Individuals with Alzheimer's disease experience cognitive impairment, changes in behavior, and communication difficulties, often leading to psychological and behavioral issues like anxiety, aggression, and depression. In this research paper, a novel approach to predicting outcomes using MRI data sets from the Open Access Series of Imaging Studies (OASIS) is proposed. The method involves data exploration, data preprocessing, and the development of a hybrid model that utilizes both Logistic Regression and Decision Tree algorithms. Through rigorous testing, the proposed hybrid model demonstrated superior accuracy compared to existing models, achieving an overall accuracy rate of 96%.","","979-8-3503-2391-7","10.1109/CISES58720.2023.10183466","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10183466","Decision tree;Logistic Regression;Alzheimer's disease;Hybrid model","Logistic regression;Computational modeling;Magnetic resonance imaging;Psychology;Predictive models;Data models;Alzheimer's disease","","27","","29","IEEE","21 Jul 2023","","","IEEE","IEEE Conferences"
"Alzheimer’s Disease Detection using Transfer Learning","A. Nehar; S. Bellaouar; N. Benyoub; B. Aissa","Exact Sciences and Computer Science Faculty, Ziane Achour University, Algeria; Lab. Math. et Sciences Appliquées (LMSA) Faculty of Sciences and Technology, Université de Ghardaia, Algeria; Lab. Math. et Sciences Appliquées (LMSA) Faculty of Sciences and Technology, Université de Ghardaia, Algeria; Lab. Math. et Sciences Appliquées (LMSA) Faculty of Sciences and Technology, Université de Ghardaia, Algeria",2024 International Conference on Telecommunications and Intelligent Systems (ICTIS),"24 Feb 2025","2024","","","1","6","Alzheimer’s Disease is a progressive and irreversible neurodegenerative disorder. Being the most common cause of dementia, it affects millions of people around the world, making early detection and diagnosis a necessity. Deep learning can help detect the numerous patterns associated with this disease, aiding in its early diagnosis. This work uses a transfer learning approach to classify MRI images into Alzheimer’s Disease, Mild Cognitive Impairment (MCI), and Cognitively Normal (CN) classes by leveraging VGG16 and VGG19 models pre-trained on ImageNet. The dataset used for training is acquired from the ADNI dataset, down-sampled and up-sampled to mitigate the class imbalance issue. This approach yielded high accuracy rates ranging from 98.14% to 99.59%.","","979-8-3315-2739-6","10.1109/ICTIS62692.2024.10894504","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10894504","Alzheimer’s Disease;Deep learning;Transfer learning;Dementia;Convolutional Neural Networks;VGG;MRI","Training;Deep learning;Accuracy;Magnetic resonance imaging;Transfer learning;Data models;Distance measurement;Telecommunications;Alzheimer's disease;Intelligent systems","","","","17","IEEE","24 Feb 2025","","","IEEE","IEEE Conferences"
"Artificial Intelligence Based Memory Stash Alzheimer’s Aid","B. Sheri; P. Kumari; I. F. Siddiqui; H. Noman","Department of Software Engineering, Mehran University Of Engineering and Technology, Jamshoro, Pakistan; Department of Software Engineering, Mehran University Of Engineering and Technology, Jamshoro, Pakistan; Department of Software Engineering, Mehran University Of Engineering and Technology, Jamshoro, Pakistan; Department of Software Engineering, Mehran University Of Engineering and Technology, Jamshoro, Pakistan",2020 International Conference on Information Science and Communication Technology (ICISCT),"30 Apr 2020","2020","","","1","5","Technology is empowering in every field of the world. Artificial Intelligence (AI) is replacing human efforts with modern techniques and plays a crucial role in sustaining health. Machine Learning is performing a vital role in diagnosing diseases and providing better solutions. As there are many incurable diseases (i.e. Alzheimer's), those need the support of AI to prevent further progression. Alzheimer's is the most common cause of dementia, a general term for loss of memory and other cognitive abilities that are severe enough to interfere with daily life human performance. According to various studies, it is found that Alzheimer's disease accounts for 60% to 80% of cases of dementia. There are 7 stages of Alzheimer's disease and each stage has its symptoms. As the stage increases the condition of the patient becomes worse over time. They become fully dependent on their caretakers. Many applications target Alzheimer's disease but mostly all focus on a few stages and provide limited features. Our proposed idea is to develop an AI-based application ‘Memory Stash Alzheimer’s Aid’ that targets every stage of Alzheimer's disease. It will help the patients in their daily routine tasks and focusing on the problems they face. It provides a variety of features which will help to improve their quality of life.","","978-1-7281-6899-9","10.1109/ICISCT49550.2020.9080030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9080030","artificial intelligence;machine learning;Alzheimer's disease;dementia;memory stash Alzheimer’s aid;mobile health applications;cognitive inability;aged user;memory loss","Information science;Focusing;Machine learning;Aging;Communications technology;Alzheimer's disease;Faces","","4","","20","IEEE","30 Apr 2020","","","IEEE","IEEE Conferences"
"Everyday Patient-Care Technologies for Alzheimer's Disease","J. Tung; H. Snyder; J. Hoey; A. Mihailidis; M. Carrillo; J. Favela",University of Toronto; Alzheimers Association; University of Toronto; University of Toronto; Alzheimers Association; CICESE,IEEE Pervasive Computing,"28 Oct 2013","2013","12","4","80","83","The Alzheimer's Association has stimulated collaboration and scientific advancement in preventing and treating Alzheimer's disease by bringing together leading researchers developing technological approaches offering promise in this area. This year, the Alzheimer's Association collaborated with the International Society to Advance Alzheimer's Research and Treatment to organize the first Technology & Dementia symposium at the 2013 Alzheimer's Association International Conference in Boston. Here, the authors present some of the projects discussed at the symposium, which address early diagnosis, monitoring, treatment, and assistance.","1558-2590","","10.1109/MPRV.2013.63","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6648558","Alzheimer's disease;dementia;assistive technologies","Dementia;Patient monitoring;Biomedical monitoring;Aging;Medical services","","14","","17","IEEE","28 Oct 2013","","","IEEE","IEEE Magazines"
"Application of Artificial Intelligence Technique to Detect Alzheimer's Disease","A. A; S. Ponmaniraj; G. Rajan V; D. A","Department of Computer Science and Engineering, Sathyamaba Institute of Science and Technology, Chennai; Department of Computational Intelligence, Saveetha School of Engineering, SIMATS University, Thandalam; School of Computing Science and Engineering, Galgotias University, Greater Noida; Department of Computer Science and Engineering, Vandayar Engineering College, Thanjavur",2023 Intelligent Computing and Control for Engineering and Business Systems (ICCEBS),"19 Mar 2024","2023","","","1","5","Aeras of investigational and clinical study have demonstrated several pathways in the progression of Alzheimer's disease (AD), but no treatments have been developed. Patient lifestyle, clinical, and biological data are increasingly being collected through open data-sharing programmes, and the resulting data set may be infinite in size, far exceeding the capacity of humans to make sense of it. Recent advances in artificial intelligence have opened the door to the possibility of using analysis of medical imagery to aid in the analysis of Alzheimer's disease. A variety of methods, including those based on artificial intelligence, have been devised and used in several research to aid in the CAD of AD identification. The use of AI methods to solve Alzheimer's disease diagnosis challenges in brain imaging will be a major focus of future research in this field. This article delivers an impression of the many images processing, feature extraction, and machine learning approaches that are used to solve the AD detection problem. The final section of the study will include a synopsis of the existing body of knowledge as well as a critical appraisal of potential future research avenues and open questions.","","979-8-3503-9458-0","10.1109/ICCEBS58601.2023.10448792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10448792","Alzheimer's disease detection;Artificial intelligence;diagnosis;machine learning;U-Net","Neuroimaging;Machine learning algorithms;Feature extraction;Medical diagnosis;Alzheimer's disease;Artificial intelligence;Medical diagnostic imaging","","2","","14","IEEE","19 Mar 2024","","","IEEE","IEEE Conferences"
"Comparative Analysis of Various Technologies used for the People Enduring through Alzheimer’s Disease: A Survey","K. Yawale; S. Thorat","Department of Electronics Engineering, Government College of Engineering Amravati, Amravati, India; Department of Electronics Engineering, Government College of Engineering Amravati, Amravati, India",2019 Innovations in Power and Advanced Computing Technologies (i-PACT),"16 Jan 2020","2019","1","","1","5","Dementia is a leading reason of disability and institutionalization among older persons, and ratio of patient with dementia is exceeding dramatically with the growing of the population. Alzheimer’s disease (AD) is the most usual types of neurodegenerative diseases which is hitting millions of crowd worldwide. Dementia results in a heavy burden and deep impact on family, paid caregivers and on society also. Alzheimer’s disease is incurable and has exhausting conditions which has a consequence in nerve cells death and gradually degeneration. This causes obstacle with motion that is ataxias or dementias which is mental functioning. Various companies and researchers are working on a system that aid towards relief for these people. These systems are not only targeting patient’s requirement but also considering the aspects of caregiver. This paper mainly discusses a review of all those systems.","","978-1-5386-8190-9","10.1109/i-PACT44901.2019.8960172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8960172","dementia;alzheimer’s disease;technologies;solution","Surveys;Technological innovation;Reviews;Neurons;Resists;Companies;Alzheimer's disease;Wearable devices;Older adults;Monitoring","","2","","25","IEEE","16 Jan 2020","","","IEEE","IEEE Conferences"
"Pattern analysis of the interaction of regional amyloid load, cortical thickness and APOE genotype in the progression of Alzheimer's disease","C. Li; C. Fang; M. Cabrerizo; A. Barreto; J. Andrian; R. Duara; D. Loewenstein; M. Adjouadi","Center for Advanced Technology and Education, Florida International University, Miami, Florida; Center for Advanced Technology and Education, Florida International University, Miami, Florida; Center for Advanced Technology and Education, Florida International University, Miami, Florida; Center for Advanced Technology and Education, Florida International University, Miami, Florida; Center for Advanced Technology and Education, Florida International University, Miami, Florida; Wi en Center for Alzheimer's Disease & Memory Disorders, Mount Sinai Medical Center, Miami Beach, Florida; Psychological Services and Neuropsychology Laboratory, University of Miami, Miami, Florida; Florida Alzheimer's Disease Research Center (ADRC), University of Florida, Gainesville, Florida",2017 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),"18 Dec 2017","2017","","","2171","2176","Background: Deposition of beta amyloid protein (Aβ) is known to be an early event that is closely associated with the pathogenesis of Alzheimer's disease (AD), along with related downstream events such as neuronal loss, neurofibrillary tangles, cortical thinning and cognitive deficits. APOE e4 allele (E4) is also known to be associated with increased risk for AD. Objectives: The goal of this study is to examine the association of Aβ deposition to cortical thickness (CoTh), in healthy control (CN), early MCI (EMCI), late MCI (LMCI) and AD stages by controlling for E4 load, both in regional and hemispheric levels, and to interpret patterns of different brain regions based on their correlation performance among the four groups. Methods: We analyzed Amyloid PET Scan, Volumetric MRI (CoTh) data from participants in the ADNIGO/ADNI2 cohort whose APOE gene information are available. Statistical analysis includes Pearson partial correlations, Analysis of Covariance (ANCOVA) with post-hoc Tukey HSD. Complete-linkage hierarchical clustering analysis was further performed to group brain regions based on their significant correlation performance. Results: 25 out of 68 regions showed significant correlation of Aβ load and CoTh at least in one diagnostic group. Furthermore, 6 main clusters were recognized based on the performance patterns of those 25 regions across 4 diagnosis groups. Conclusion: Our major finding clustered the cortical regions into 2 general groups, positive correlation in CN or AD, and negative correlation in EMCI and/or LMCI, and 6 more specific groups were then recognized, confirming the interplay between of Aβ and CoTh in the different stages of the disease.","","978-1-5090-3050-7","10.1109/BIBM.2017.8217994","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8217994","Alzheimer's disease;MRI;PET;APOE gene;Pearson partial correlation;neuroimaging;clustering","Correlation;Dementia;Positron emission tomography;Neuroimaging;Atrophy","","6","","25","IEEE","18 Dec 2017","","","IEEE","IEEE Conferences"
"Biceph-Net: A Robust and Lightweight Framework for the Diagnosis of Alzheimer's Disease Using 2D-MRI Scans and Deep Similarity Learning","A. H. Rashid; A. Gupta; J. Gupta; M. Tanveer","Department of Mathematics, Indian Institute of Technology Indore, Indore, MP, India; Department of Mathematics, Indian Institute of Technology Indore, Indore, MP, India; Department of Mathematics, Indian Institute of Technology Indore, Indore, MP, India; Department of Mathematics, Indian Institute of Technology Indore, Indore, MP, India",IEEE Journal of Biomedical and Health Informatics,"7 Mar 2023","2023","27","3","1205","1213","Alzheimer's Disease (AD) is a neurodegenerative disease that is one of the significant causes of death in the elderly population. Many deep learning techniques have been proposed to diagnose AD using Magnetic Resonance Imaging (MRI) scans. Predicting AD using 2D slices extracted from 3D MRI scans is challenging as the inter-slice information gets lost. To this end, we propose a novel and lightweight framework termed ‘Biceph-net’ for AD diagnosis using 2D MRI scans that models both the intra-slice and inter-slice information. ‘Biceph-net’ has been experimentally shown to perform similar to other Spatio-temporal neural networks while being computationally more efficient. Biceph-net is also superior in performance compared to vanilla 2D convolutional neural networks (CNN) for AD diagnosis using 2D MRI slices. Biceph-net also has an inbuilt neighbourhood-based model interpretation feature that can be exploited to understand the classification decision taken by the network. Biceph-net experimentally achieves a test accuracy of 100% in the classification of Cognitively Normal (CN) vs AD, 98.16% for Mild Cognitive Impairment (MCI) vs AD, and 97.80% for CN vs MCI vs AD.","2168-2208","","10.1109/JBHI.2022.3174033","National Supercomputing Mission; DST and Miety, Government of India(grant numbers:DST/NSM/R&D,HPC Appl/2021/03.29); Department of Science and Technology(grant numbers:SB/S2/RJN-001/2016); Council of Scientific and Industrial Research, India; Extra Mural Research(grant numbers:22(0751)/17/EMR-II); Science and Engineering Research Board(grant numbers:ECR/2017/000053); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9772407","Alzheimer's disease;deep learning;disease classification;feature embedding;similarity learning","Magnetic resonance imaging;Training;Bioinformatics;Deep learning;Convolutional neural networks;Alzheimer's disease;Three-dimensional displays","Humans;Aged;Alzheimer Disease;Neurodegenerative Diseases;Magnetic Resonance Imaging;Neural Networks, Computer;Neuroimaging","29","","37","IEEE","10 May 2022","","","IEEE","IEEE Journals"
"Hybrid Machine Learning Model Using Particle Swarm Optimization for Effectual Diagnosis of Alzheimer's Disease from Handwriting","S. R; N. B. R; M. Selvadass","Department of EEE, M S Ramaiah Institute of Technology, Bangalore, India; Department of Computer Science, M S Ramaiah University of Applied Sciences, Bangalore, India; School of Professional Studies Garden City University, Bangalore, India","2022 4th International Conference on Circuits, Control, Communication and Computing (I4C)","7 Mar 2023","2022","","","491","495","Alzheimer's disease (AD) is a condition that weakens nerves, impairs cognitive and memory functions, and eventually results in amnesia. An improved approach for early diagnosis of AD is crucial to identify and control the decline as they advance. Machine Learning (ML) approaches have proved successful in intelligently identifying patterns in the data to categorize it into different classes. Hybrid ML models with Swarm Intelligence (SI) based feature selection will result in robust and efficient model for diagnosis and prediction. In this work, Particle Swarm Optimization has been used for feature selection to identify the best performing feature dimension resulting in a hybrid ML model with good performance. Six classifier models have been explored in the hybrid ML.","2381-4128","979-8-3503-9747-5","10.1109/I4C57141.2022.10057948","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10057948","Alzheimer's disease;Classifier;Swarm Intelligence;Particle Swarm Optimization","Support vector machines;Measurement;Computational modeling;Machine learning;Predictive models;Feature extraction;Particle swarm optimization;Alzheimer's disease;Integrated circuit modeling;Classification tree analysis","","7","","16","IEEE","7 Mar 2023","","","IEEE","IEEE Conferences"
"ADNet: An Advanced Artificial Neural Network for Early Diagnosis of Alzheimer's Disease","M. A. Hasan Rifat; N. Jahan; T. Taranum; M. N. Islam; F. A. Faisal","Department of Computer Science and Engineering, Green University of Bangladesh, Dhaka, Bangladesh; Department of Computer Science and Engineering, Green University of Bangladesh, Dhaka, Bangladesh; Department of Computer Science and Engineering, Green University of Bangladesh, Dhaka, Bangladesh; Dept. of Computer Science and Engineering, Military Institute of Science and Technology, Dhaka, Bangladesh; Department of Computer Science and Engineering, Green University of Bangladesh, Dhaka, Bangladesh",2024 6th International Conference on Sustainable Technologies for Industry 5.0 (STI),"11 Apr 2025","2024","","","1","6","Alzheimer's disease is a progressive neurological disorder, often referred to as dementia, that requires early and accurate diagnosis for effective treatment and management. It's a complex disease type that originates in the brain and only gets worse with timestamps, which is why it should be diagnosed early and accurately. Traditional diagnostic methods often fall short, posing challenges to healthcare professionals. This paper introduces a novel deep learning technique, ADNet, a specialized convolutional neural network (CNN) developed to classify Alzheimer's disease into four stages. For MRI image processing, we applied preprocessing techniques, including Green Fire Blue conversion and contrast enhancement using CLAHE, to improve image clarity. To address data imbalance, various data augmentation methods were implemented. During experimentation, pre-trained models like VGG16, MobileNet-V2, InceptionV3, and ResNet-50 achieved accuracies of 85%, 85%, 79 %, and 67 %, respectively, but fell short of our goals. Our ADNet model, however, attained an impressive 97.26% accuracy. This work offers significant contributions to Alzheimer's research and advances deep learning applications in medical imaging and neurological disease diagnosis.","2996-170X","979-8-3315-3197-3","10.1109/STI64222.2024.10951124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10951124","Alzheimer's disease;ADNet;CNN Model;deep learning model;MRI imaging;image classification","Neurological diseases;Deep learning;Training;Technological innovation;Accuracy;Magnetic resonance imaging;Computational modeling;Brain modeling;Convolutional neural networks;Alzheimer's disease","","","","16","IEEE","11 Apr 2025","","","IEEE","IEEE Conferences"
"Robust prediction of cognitive test scores in Alzheimer's patients","W. Izquierdo; H. Martin; M. Cabrerizo; A. Barreto; J. Andrian; N. Rishe; S. Gonzalez-Arias; D. Loewenstein; R. Duara; M. Adjouadi","Center for Advanced Technology and Education-CATE, Florida International University, Miami, Florida, USA.; Center for Advanced Technology and Education-CATE, Florida International University, Miami, Florida, USA.; Herbert Wertheim College of Medicine, Florida International University, Miami, FL, USA; Center for Advanced Technology and Education-CATE, Florida International University, Miami, Florida, USA.; Center for Advanced Technology and Education-CATE, Florida International University, Miami, Florida, USA.; Center for Advanced Technology and Education-CATE, Florida International University, Miami, Florida, USA.; Herbert Wertheim College of Medicine, Florida International University, Miami, FL, USA; Florida Alzheimer's Disease Research Center, Miami, FL, USA; Florida Alzheimer's Disease Research Center, Miami, FL, USA; Florida Alzheimer's Disease Research Center, Miami, FL, USA",2017 IEEE Signal Processing in Medicine and Biology Symposium (SPMB),"15 Jan 2018","2017","","","1","7","Predicting future cognitive status from current and past scores on objective cognitive tests and imaging measures would be useful in diagnosing Alzheimer's disease (AD) and to assess the progression of the disease. We used stochastic gradient boosting of decision trees on over 1,141 individuals whose clinical and imaging studies were available from the Alzheimer's disease Neuroimaging Initiative (ADNI) database. The proposed method outperformed all the algorithms tested in all five cognitive scores (MMSE, CDRS, RAVLT, ADAS11 and ADAS13), outranking all other state-of-the-art algorithms in terms of both Pearson's correlation coefficient and root mean square error. All correlation measures between predicted and actual cognitive scores were higher than 0.9. Given the large number of subjects included in this study, all correlations were statistically significant. For the subset of MCI patients, we compared the proposed method with state of the art algorithms. Here, the proposed method outperformed all the algorithms tested in all five cognitive scores.","2473-716X","978-1-5386-4873-5","10.1109/SPMB.2017.8257059","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8257059","","Dementia;Decision trees;Boosting;Databases;Neuroimaging","","5","","13","IEEE","15 Jan 2018","","","IEEE","IEEE Conferences"
"A Web-Based Interface for Comprehensive Staging Classification of Alzheimer's Disease Diagnosis Through Convolutional Neural Networks","V. K. Gurrala; S. Talasila; N. R. Medikonda; S. Challa; S. Sohail; M. A. Siddiq","Department of ECE, VNR Vignanajyothi Institute of Engineering and Technology, Hyderabad, India; Department of ECE, VNR Vignanajyothi Institute of Engineering and Technology, Hyderabad, India; Department of ECE, Sri Mittapalli College of Engineering, Guntur, India; Department of ECE, VNR Vignanajyothi Institute of Engineering and Technology, Hyderabad, India; Department of ECE, VNR Vignanajyothi Institute of Engineering and Technology, Hyderabad, India; Department of ECE, VNR Vignanajyothi Institute of Engineering and Technology, Hyderabad, India",2024 5th International Conference for Emerging Technology (INCET),"26 Jul 2024","2024","","","1","5","Alzheimer's Disease (AD) is a chronic neurodegenerative condition that results in behavioral changes, memory loss, and cognitive decline. Though there has been a lot of ongoing research, there is still no effective treatment for its diagnosis. Therefore, early detection of AD is necessary for managing symptoms and slowing its progression. The proposed approach enables the Convolutional Neural Networks (CNN) to learn all the relevant features from the input processed Magnetic Resonance Images, followed by effective classification of the disease. The trained CNN model possesses the capability to categorize Alzheimer's into distinct ages like early, mild, and moderate. In addition, a web- based Graphical User Interface has been developed using Python library, to enhance user-friendliness and informational value. Through this intuitive interface, users can access comprehensive information regarding the symptoms linked with each stage and precautions to be taken for it.","","979-8-3503-6115-5","10.1109/INCET61516.2024.10593093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10593093","Web-Based Interface;Alzheimer Disease;Graphical User Interface;Magnetic Resonance Imaging;Convolutional Neural Network","Accuracy;Neural networks;Predictive models;Convolutional neural networks;Medical diagnosis;Alzheimer's disease;Recommender systems","","2","","9","IEEE","26 Jul 2024","","","IEEE","IEEE Conferences"
"Alzheimer's Disease Diagnosis Model Based on Three-Dimensional Full Convolutional DenseNet","G. He; A. Ping; X. Wang; Y. Zhu","Technology Development Department, Neusoft Corporation, Shenyang, China; Technology Development Department, Neusoft Corporation, Shenyang, China; Technology Development Department, Neusoft Corporation, Shenyang, China; Industrial System Engineering and Management Department, National University of Singapore, Singapore",2019 10th International Conference on Information Technology in Medicine and Education (ITME),"23 Jan 2020","2019","","","13","17","Dementia has become one of the major diseases causing death and disability in the elderly. Alzheimer's disease is the primary cause of dementia, and its clinical diagnosis, especially early diagnosis, is very urgent. The research on the diagnosis of Alzheimer's disease based on deep convolutional neural network has made good progress. However, it is still difficult to meet the requirements of clinical application. In clinic, most of them are structural MRI images, with limited sample size and few scanning layers. But deep learning needs enough annotated data. Aiming at the practical needs of clinical diagnosis of Alzheimer's disease, this paper proposes a increment method of dataset by weighted combination of positive and negative samples and a learning method for small number of samples, and establishes a 3D full convolutional DenseNet classification model, which can not only obtain better image feature information, but also improve the generalization ability of the model.","2474-3828","978-1-7281-3918-0","10.1109/ITME.2019.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8965182","Alzheimer's disease;artificial intelligence;medical diagnosis;deep learning;medical image analysis","Alzheimer's disease;Training;Magnetic resonance imaging;Convolutional neural networks;Solid modeling;Data models","","14","","8","IEEE","23 Jan 2020","","","IEEE","IEEE Conferences"
"Robust Alzheimer's disease classification based on multimodal neuroimaging","Akhila D B; Shobhana S; A. L. Fred; S. N. Kumar","Department of CSE, Mar Ephraem College of Engineering and Technology, Tamil Nadu, India; Department of CSE, Mar Ephraem College of Engineering and Technology, Tamil Nadu, India; Department of CSE, Mar Ephraem College of Engineering and Technology, Tamil Nadu, India; Department of ECE, Sathyabama University, Chennai, Tamil Nadu, India",2016 IEEE International Conference on Engineering and Technology (ICETECH),"19 Sep 2016","2016","","","748","752","Alzheimer's disease (AD) is a neurodegenerative disorder which leads to severe brain damage. The main objective of this work is to diagnosis Alzheimer's disease using Elman Back Propagation (BP) algorithm. In the proposed method, the Positron Emission Tomography (PET) and Magnetic Resonance Imaging (MRI) datasets are obtained from the freely availed database called ANDI. The preprocessing of input images was done by weiner filter. The PET and MR features are extracted using Gray-level Co-occurrence Matrix (GLCM). Finally, the classification was done using Elman Back Propagation Neural Network. The experimental results on dataset validate the efficiency of the proposed method in diagnosing Alzheimer's disease.","","978-1-4673-9916-6","10.1109/ICETECH.2016.7569348","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7569348","Alzheimers's disease (AD);Neuroimaging;Elman Backpropagation(BP) algorithm","Feature extraction;Positron emission tomography;Alzheimer's disease;Wiener filters;Neuroimaging;Classification algorithms","","12","","10","IEEE","19 Sep 2016","","","IEEE","IEEE Conferences"
"Revealing MicroRNA Biomarkers for Alzheimer’s Disease Using Next Generation Sequencing Data","I. Dinuwanthi; H. Thilakarathna; V. Sripadi; D. Herath; R. Ragel","Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka",2021 10th International Conference on Information and Automation for Sustainability (ICIAfS),"10 Nov 2021","2021","","","117","122","Alzheimer’s disease is recognized as one of the common diseases found among elders, which still has no successful cure. Different technologies such as microarray technology, Sanger sequencing, and Next Generation Sequencing have been used by various researchers for gathering samples. Out of these, Next Generation Sequencing has become more common nowadays, as it is a powerful platform which enables to sequence thousands or millions of DNA molecules simultaneously. A set of samples collected using Next Generation Sequencing technology is used in this study. The initial data set includes 70 samples and 2652 miRNAs. In this study, our goal is to determine the best set of miRNA biomarkers which are highly differentially expressed in Alzheimer’s disease. Initially, the data set is preprocessed with the aid of the Galaxy tool and python programming language. Significance value, fold change and area under curve analysis are the statistical methods which are used in this study. Random Forest algorithm and Principal Component Analysis are used for selecting the best set of biomarkers out of the data set obtained at the end of statistical analysis. Using the statistical methods, followed by machine learning techniques, we establish 25 microRNAs as biomarkers for Alzheimer’s disease. Furthermore, we provide an analysis of the selected 25 microRNAs with area under the receiver operating curve and classification algorithms.","2151-1810","978-1-6654-4429-3","10.1109/ICIAfS52090.2021.9606093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9606093","Alzheimer’s Disease;Biomarker;microRNA;Machine Learning","Neurological diseases;Sequential analysis;Machine learning algorithms;Biomarkers;Tools;Alzheimer's disease;Sustainable development","","","","14","IEEE","10 Nov 2021","","","IEEE","IEEE Conferences"
"Development of a cell phone-based video streaming system for persons with early stage Alzheimer's disease","M. P. Donnelly; C. D. Nugent; D. Craig; P. Passmore; M. Mulvenna","Computer Science Research Institute, University of Ulster, Belfast, UK; School of Computing and Mathematics and Computer Science Research Institute, University of Ulster, Belfast, UK; Department of Geriatric Medicine, Belfast City Hospital, Queen's University, Belfast, UK; Department of Geriatric Medicine, Belfast City Hospital, Queen's University, Belfast, UK; School of Computing and Mathematics, University of Ulster, Belfast, UK",2008 30th Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"14 Oct 2008","2008","","","5330","5333","The current paper presents details regarding the early developments of a memory prompt solution for persons with early dementia. Using everyday technology, in the form of a cell-phone, video reminders are delivered to assist with daily activities. The proposed CPVS system will permit carers to record and schedule video reminders remotely using a standard personal computer and web cam. It is the aim of the three year project that through the frequent delivery of helpful video reminders that a ‘virtual carer’ will be present with the person with dementia at all times. The first prototype of the system has been fully implemented with the first field trial scheduled to take place in May 2008. Initially, only three patient carer dyads will be involved, however, the second field trial aims to involve 30 dyads in the study. Details of the first prototype and the methods of evaluation are presented herein.","1558-4615","978-1-4244-1814-5","10.1109/IEMBS.2008.4650418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4650418","","Streaming media;Alzheimer's disease;Schedules;Prototypes;Servers","Alzheimer Disease;Cellular Phone;Equipment Design;Equipment Failure Analysis;Humans;Reminder Systems;Reproducibility of Results;Sensitivity and Specificity;User-Computer Interface;Video Recording;Video Recording","14","","18","IEEE","14 Oct 2008","","","IEEE","IEEE Conferences"
