"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Advanced Staging of Alzheimer's Disease via ResNet152V2: A High-Precision Approach Using MRI Data","E. Jain; A. Singh","Centre for Research Impact & Outcome, Chitkara University Institute of Engineering and Technology Chitkara University, Rajpura, Punjab, India; Chitkara Centre for Research and Development, Chitkara University, Himachal Pradesh, India",2024 International Conference on Decision Aid Sciences and Applications (DASA),"17 Jan 2025","2024","","","1","5","Alzheimer's disease is a neurodegenerative disorder that sustains the loss of neuronal function and connectivity, culminating in cognitive decline and dementia. In such a scenario, it becomes imperative to diagnose and stage Alzheimer's accurately with a view to managing and probably slowing down the progression of the disease. While no cure has been found, early diagnosis by brain imaging with reasonably good accuracy-like through Magnetic Resonance Imaging (MRI)- plays a very essential role in patient management. MRI can point out brain abnormalities linked to different stages of cognitive impairment, such as mild cognitive impairment and Alzheimer's disease. This paper presents a new technique for classifying the stages of Alzheimer's disease from MRI images using the ResNet152V2 architecture, which is very prominent in deep residual learning in a convolutional neural network. The deployed algorithm categorized the MRI images into four different categories: “Mild Demented,” “Moderate Demented,” “Non-Demented,” and “Very Mild Demented.” Model evaluation is done through precision, recall, F1-scores, and accuracy metrics. Results show very high accuracy and robustness in the classification of different stages of dementia, with an overall accuracy of 97.31 % and strong performance for all metrics of classification. Deep learning techniques may more likely add great value to the improvement of diagnostic accuracy and the establishment of a clinical decision-making workflow in Alzheimer's disease management.","","979-8-3503-6910-6","10.1109/DASA63652.2024.10836437","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10836437","MRI classification;Convolutional Neural Networks;Alzheimer's disease;CNN;automated diagnosis;dementia stages;image classification;Deep Learning (DL);medical imaging","Performance evaluation;Neuroimaging;Deep learning;Accuracy;Magnetic resonance imaging;Decision making;Robustness;Data models;Convolutional neural networks;Alzheimer's disease","","1","","16","IEEE","17 Jan 2025","","","IEEE","IEEE Conferences"
"A Deep Learning Multi-Task Approach for the Detection of Alzheimer’s Disease in a Longitudinal Study","T. T. Khoei; M. A. Ahajjam; W. C. Hu; N. Kaabouch","School of Computer Science and Electrical Engineering, University of North Dakota, Grand Forks, ND, USA; School of Computer Science and Electrical Engineering, University of North Dakota, Grand Forks, ND, USA; School of Computer Science and Electrical Engineering, University of North Dakota, Grand Forks, ND, USA; School of Computer Science and Electrical Engineering, University of North Dakota, Grand Forks, ND, USA",2022 IEEE International Conference on Electro Information Technology (eIT),"7 Jul 2022","2022","","","315","319","Alzheimer's Disease (AD) is one of the most common illnesses in the world, affecting approximately fifty million people. In the United States, AD is the sixth leading cause of death. Currently, AD does not have a cure; therefore, it is crucial to detect this disease early to enhance the quality of life of patients. Several studies have been conducted to detect this disease; however, most of these techniques perform a binary classification to distinguish individuals with AD from healthy ones. Even when such techniques are highly accurate in detecting the disease, they serve merely as a partial AD diagnostic tool since no information regarding its stage is identified. To address this issue, we propose a deep feed-forward neural network based on multi-task learning capable of simultaneously detecting AD and identifying its progression stage. Relying on multiple loss functions simultaneously, this model recognizes four classes of individuals: healthy, with early mild cognitive impairment, with late mild cognitive impairment, and with AD. The proposed technique is evaluated using the Alzheimer's Disease Neuroimaging Initiative dataset in two different periods, five and ten years. The evaluation is performed in terms of accuracy, precision, recall, and F1 score. Experiment results demonstrate the effectiveness of the proposed technique in detecting AD.","2154-0373","978-1-6654-8009-3","10.1109/eIT53891.2022.9813900","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9813900","Alzheimer's disease;Prediction;biomarkers;deep learning;machine learning;cognitive impairment;multi-task learning","Neuroimaging;Measurement;Deep learning;Neural networks;Predictive models;Multitasking;Alzheimer's disease","","2","","15","IEEE","7 Jul 2022","","","IEEE","IEEE Conferences"
"A Short Survey on Alzheimer's Disease: Recent Diagnosis and Obstacles","A. Thatere; P. Verma; K. T. V. Reddy; L. Umate","Department of Computer Science & Engineering, Datta Meghe Institute of Higher Education and Research, Wardha, Maharashtra, India; Faculty of Engineering and Technology, Datta Meghe Institute of Medical Sciences (Deemed to be University), Wardha, M. S., India; Faculty of Engineering and Technology, Datta Meghe Institute of Medical Sciences (Deemed to be University), Wardha, M. S., India; Jawaharlal Nehru Medical College, Datta Meghe Institute of Medical Sciences, Wardha, Maharashtra, India",2023 1st DMIHER International Conference on Artificial Intelligence in Education and Industry 4.0 (IDICAIEI),"31 Jan 2024","2023","1","","1","6","The proposed mini-survey introduced in this work three main contributions relating to Biomarkers, Pharmacological and non-pharmacological methods to limit Alzheimer's Disease progression, and the non-pharmacological way to deal with neurological disease using proper nutrition. The paper focuses on commonly used datasets used to diagnose Alzheimer's at various stages and lists out research contributed using machine and deep learning approaches. Various advanced techniques including deep learning and machine learning used by different researchers have been explored and issues relating to proper diagnosis are listed. Finally, the current challenges regarding the diagnosis of Alzheimer's disease are pointed out such as availability of data, data leakage, multi-modality, class imbalance, etc.","","979-8-3503-3842-3","10.1109/IDICAIEI58380.2023.10406885","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10406885","Biomarkers;Pharmacological;non-pharmacological methods;Alzheimer's disease;neurological disease;deep learning;machine learning","Deep learning;Training;Surveys;Neurological diseases;Alzheimer's disease;Diseases;Testing","","2","","55","IEEE","31 Jan 2024","","","IEEE","IEEE Conferences"
"Brain Connectome Imaging Markers Research of Glucose Metabolism in the Early Stage of Alzheimer’s Disease","Q. Zhang; L. Wang; Y. Han; J. Jiang; M. Wang","Information and Communication Engineering, School of Communication and Information Engineering, Shanghai University, Shanghai, China; Institute of Biomedical Engineering, School of Life Sciences, Shanghai University, Shanghai, China; Center of Alzheimer’s Disease, Institute for Brain Disorders, Xuanwu Hosptial, Capital Medical University, Beijing, China; Institute of Biomedical Engineering, School of Life Sciences, Shanghai University, Shanghai, China; Institute of Biomedical Engineering, School of Life Sciences, Shanghai University, Shanghai, China",2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),"11 Dec 2023","2023","","","1","4","In recent years, increasing evidence had suggested that subjective cognitive decline (SCD) in unimpaired individuals may be the first symptom of Alzheimer’s disease (AD). This study investigated the differences in the glucose metabolism network and the influence of the Apolipoprotein E (ApoE) gene between the SCD and normal control (NC) group by using graph theory. In this study, we included 18F-fluorodeoxyglucose positron emission tomography (18F-FDG PET) scans from Xuanwu Hospital in Beijing, China. 85 SCD subjects and 74 NC subjects were included. First, we calculated and compared network parameters between the two groups. We then identified the bilateral insula and bilateral parahippocampal gyrus as seed sites and studied the connections to the whole brain. The results showed that both the SCD and the NC showed small-world nature, but the metabolic network of SCD tended to be more regular. The clustering coefficient and local efficiency of SCD were significantly higher than those of NC (P<0.05). In addition, we found that carrying APOE resulted in enhanced metabolic connectivity, but with weaker aggregation and local information exchangeability. Our results suggested that there are differences in the glucose metabolic brain network between SCD and NC, suggesting that the graph-theoretic analysis method may provide evidence for the early pathological mechanism of AD.Clinical relevance— This study suggests that the graph-theoretic analysis method may provide evidence for the early pathological mechanism of AD.","2694-0604","979-8-3503-2447-1","10.1109/EMBC40787.2023.10340657","National Natural Science Foundation of China; Science and Technology Development Fund; China Postdoctoral Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10340657","","Pathology;Hospitals;Imaging;Graph theory;Glucose;Positron emission tomography;Alzheimer's disease","Humans;Alzheimer Disease;Connectome;Brain;Apolipoproteins E;Glucose","2","","13","IEEE","11 Dec 2023","","","IEEE","IEEE Conferences"
"Alzheimer’s Disease Detection from MRI Images using Histogram of Oriented Gradients and Support Vector Machine","V. A. Aravind; K. G. Nikhil; S. N. Harsha; J. Vinay; K. V. Suresh; P. S. Shilpashree; N. C. Dayananda Kumar","Dept. of E&CE, Siddaganga Institute of Technology, Tumkur, Karnataka; Dept. of E&CE, Siddaganga Institute of Technology, Tumkur, Karnataka; Dept. of E&CE, Siddaganga Institute of Technology, Tumkur, Karnataka; Dept. of E&CE, Siddaganga Institute of Technology, Tumkur, Karnataka; Dept. of E&CE, Siddaganga Institute of Technology, Tumkur, Karnataka; Dept. of E&CE, Siddaganga Institute of Technology, Tumkur, Karnataka; Dept. of E&CE, Siddaganga Institute of Technology, Tumkur, Karnataka",2024 International Conference on Smart Systems for applications in Electrical Sciences (ICSSES),"21 Jun 2024","2024","","","1","6","Alzheimer’s disease (AD) is a neurodegenerative disorder that is commonly seen in old age people. It causes memory loss and affects the cognitive function, which makes it difficult for a person with AD to do simple tasks. Detecting AD at an early stage can help in slowing down the progression of the disease by taking appropriate medication. Traditionally AD diagnosis is done using cognitive testing, but these tests are ineffective for testing at early stages of AD. Advancements in technology has allowed for early detection of AD, with the help of artificial intelligence. Machine learning (ML) models are developed and trained which are used for classifying the severity of AD. In this paper magnetic resonance imaging (MRI) of brain is used as dataset. ML model is trained and tested against different dataset in Jupyter notebook platform. The performance of the model against different datasets are compared, the evaluation metrics used for the comparison are accuracy, precision, F1-score and recall. Experiments have yielded promising results to improve the accuracy of AD detection which help many doctors in providing proper treatment for AD based on the severity of AD.","","979-8-3503-6404-0","10.1109/ICSSES62373.2024.10561304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10561304","Alzheimer’s Disease;MRI;Histogram of Oriented Gradients (HOG);Support Vector Machines;Confusion Matrix","Support vector machines;Accuracy;Magnetic resonance imaging;Brain modeling;Vectors;Kernel;Alzheimer's disease","","","","13","IEEE","21 Jun 2024","","","IEEE","IEEE Conferences"
"A supervised method to assist the diagnosis of Alzheimer's Disease based on functional Magnetic Resonance Imaging","E. E. Tripoliti; D. I. Fotiadis; M. Argyropoulou","Unit of Medical Technology and Intelligent Information Systems, Department of Computer Science, University of Ioannina and Biomedical Research Institute FORTH, Ioannina, Greece; Unit of Medical Technology and Intelligent Information Systems, Department of Computer Science, University of Ioannina and Biomedical Research Institute FORTH, Ioannina, Greece; Department of Radiology, Medical School, University of Ioannina (UoI), Ioannina, Greece",2007 29th Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"22 Oct 2007","2007","","","3426","3429","In this work we present a supervised method to assist the diagnosis of Alzheimer's disease (AD) based on functional magnetic resonance images (fMRI). The method consists of five stages: a) preprocessing of fMRI data to remove non-task related variability, b) modeling the way in which the BOLD response depends on stimulus, c) feature extraction from fMRI data, d) feature selection and e) classification using the Random Forests algorithm. The proposed method is evaluated using data from 41 subjects (14 young adults, 14 non demented older adults and 13 demented older adults).","1558-4615","978-1-4244-0787-3","10.1109/IEMBS.2007.4353067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4353067","","Alzheimer's disease;Magnetic resonance imaging;Brain;Positron emission tomography;Testing;Hemodynamics;Computed tomography;Spatial resolution;Image resolution;Blood flow","Adolescent;Adult;Algorithms;Alzheimer Disease;Artificial Intelligence;Brain Mapping;Female;Humans;Image Enhancement;Image Interpretation, Computer-Assisted;Magnetic Resonance Imaging;Male;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity","11","","22","IEEE","22 Oct 2007","","","IEEE","IEEE Conferences"
"Research of the characteristics of Alzheimer’s disease using EEG","T. Ueda; T. Musha; T. Yagi","Department of Mechanical and Environmental Informatics, Tokyo Institute of Technology, Japan; Brain Functions Laboratory, Inc., Kanagawa, Japan; Tokyo Institute of Technology, Japan",2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"13 Nov 2009","2009","","","4998","5001","In this paper, we propose a new method for diagnosing Alzheimer's disease (AD) on the basis of electroencephalograms (EEG). The method, which is termed ldquoPower Variance Function (PVF) methodrdquo, indicates the variance of the power at each frequency. By using the proposed method, the power of EEG at each frequency was calculated using Wavelet transform, and the corresponding variances were defined as PVF. After the PVF histogram of 42 healthy people was approximated as a Generalized Extreme Value (GEV) distribution, we evaluated the PVF of 10 patients with AD and 10 patients with mild cognitive impairment (MCI). As a result, the values for all AD and MCI subjects were abnormal. In particular, the PVF in the thetas band for MCI patients was abnormally high, and the PVF in the alpha band for AD patients was low.","1558-4615","978-1-4244-3296-7","10.1109/IEMBS.2009.5334613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5334613","","Alzheimer's disease;Electroencephalography;Frequency;Dementia;Continuous wavelet transforms;Wavelet transforms;Positron emission tomography;USA Councils;Yagi-Uda antennas;Histograms","Aged;Aged, 80 and over;Algorithms;Alzheimer Disease;Electroencephalography;Female;Humans;Male;Middle Aged","3","","10","IEEE","13 Nov 2009","","","IEEE","IEEE Conferences"
"IG-GCN: Empowering e-Health Services for Alzheimer’s Disease Prediction","X. Chen; W. Yao; Y. Li; D. Liang; H. Zheng; S. Shakil; S. Wang; T. Sun","Southern University of Science and Technology, Shenzhen, Guangdong, China; Southern University of Science and Technology, Shenzhen, Guangdong, China; Paul C. Lauterbur Research Center for Biomedical Imaging, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, Guangdong, China; Paul C. Lauterbur Research Center for Biomedical Imaging, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, Guangdong, China; Paul C. Lauterbur Research Center for Biomedical Imaging, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, Guangdong, China; Department of Biomedical Engineering, The Chinese University of Hong Kong, Hong Kong, China; Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, Guangdong, China; Southern University of Science and Technology, Shenzhen, Guangdong, China",IEEE Transactions on Consumer Electronics,"3 Jan 2025","2024","70","4","6442","6451","The rapid development of e-Health provides elderly consumers with more convenient medical services. Alzheimer’s disease is one of the major diseases that threaten the health of the elderly. Its early detection is vital for its effective treatment and management. In this study, an end-to-end model, individual-to-group graph convolutional network (IG-GCN), is proposed for AD early detection and abnormal brain region identification. Specifically, the proposed IG-GCN first learns the low-dimensional brain graph embeddings of individual brain networks, and then incorporates individual non-imaging information to construct an information-rich group network for all participants. Experimental results demonstrate that the proposed model surpasses baseline methods in AD prediction and can effectively identify abnormal brain regions and biomarkers at various stages of the disease. The brain network-based IG-GCN framework not only advances pathological research and early treatment of AD, but is also more amenable to integration with consumer electronics due to its low dimensionality and simplicity compared to traditional brain imaging data, offering a novel avenue for smart healthcare solutions within the realm of consumer electronics.","1558-4127","","10.1109/TCE.2024.3439594","National Natural Science Foundations of China(grant numbers:62172403,12326614); Key Laboratory for Magnetic Resonance and Multimodality Imaging of Guangdong Province(grant numbers:2023B1212060052); Distinguished Young Scholars Fund of Guangdong(grant numbers:2021B1515020019); Science, Technology and Innovation Commission of Shenzhen Municipality(grant numbers:20220531100209020); Guangdong Provincial Department of Science and Technology(grant numbers:2022A1515110716); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10623779","Smart healthcare;Alzheimer’s disease;brain network;graph convolutional network;18F-florbetapir PET","Diseases;Biomarkers;Brain modeling;Biological system modeling;Imaging;Alzheimer's disease;Neuroimaging","","4","","42","IEEE","6 Aug 2024","","","IEEE","IEEE Journals"
"Enhancing Alzheimer's Disease Detection: A Comparative Study of Deep Learning Techniques with Transfer Learning and Custom CNN Models","N. K. Kumar; A. K. Kumar; G. Rajkumar; S. R. Himajasree; P. S. Vyshnavi; A. B. Dakka","Department of CSE (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, India; Department of CSE (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, India; Department of CSE (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, India; Department of CSE (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, India; Department of CSE (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, India; Department of CSE (Data Science), Madanapalle Institute of Technology & Science, Madanapalle, India",2024 International Conference on Computational Intelligence and Network Systems (CINS),"10 Feb 2025","2024","","","1","4","Alzheimer's disease is a progressive neurological disorder that primarily impacts memory, cognition, and behavior, making it the leading cause of dementia in older adults. Timely and accurate diagnosis is essential for effective treatment and management. This study explores the application of deep learning methods to detect Alzheimer's disease using a dataset of 12,000 medical images, divided into four groups of 3,000 each. The images underwent processing with Histogram of Oriented Gradients (HOG) to identify key features. Various machine learning techniques were applied, including Principal Component Analysis (PCA), Standard Scaling, and Stratified K-Fold cross-validation, to enhance the analysis across four algorithms. For the deep learning approach, we employed data augmentation and developed a custom Convolutional Neural Network (CNN), which achieved an accuracy of 89%. However, utilizing transfer learning with the VGG16 model significantly improved performance, reaching an accuracy of 94%. This comparative study highlights the superiority of the VGG16 model over the custom CNN for detecting Alzheimer's disease in medical images, emphasizing the transformative potential of advanced deep learning techniques, especially those leveraging transfer learning, in enhancing diagnostic accuracy for this condition.","","979-8-3315-0410-6","10.1109/CINS63881.2024.10862993","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10862993","Alzheimer's Disease;Deep Learning;Transfer Learning;Convolutional Neural Networks (CNN);VGG16","Deep learning;Neurological diseases;Accuracy;Transfer learning;Convolutional neural networks;Alzheimer's disease;Older adults;Medical diagnostic imaging;Standards;Principal component analysis","","","","35","IEEE","10 Feb 2025","","","IEEE","IEEE Conferences"
"An HMM-based gait comparison: Using Alzheimer's disease patients as examples","W. -H. Wang; H. -L. Wu; P. -C. Chung; M. -C. Pai","Dept. of Electrical Engineering National Cheng Kung University, Tainan, Taiwan (R.O.C.); Dept. of Electrical Engineering National Cheng Kung University, Tainan, Taiwan (R.O.C.); Dept. of Electrical Engineering National Cheng Kung University, Tainan, Taiwan (R.O.C.); Dept. of Neurology and Alzheimer's Disease Research Center National Cheng Kung University Tainan, Taiwan (R.O.C.)",2015 International Joint Conference on Neural Networks (IJCNN),"1 Oct 2015","2015","","","1","6","The similarity comparisons between single-task walking and dual-task walking on Alzheimer's disease (AD) patients has been commonly performed for cognitive declination measurement. This paper presents a personalized gait similarity measurement approach based on Hidden Markov model for the self-comparison between the single-task walking and dual-task walking. Compared with traditional approaches which use statistics parameters comparison on normal group and AD group, the proposed personalized HMM-based self-comparison approach can avoid the dilemma resulted from personal differences such as walking habits and physical conditions such as height and weight. In this paper, two groups, 42 AD patients and 64 healthy control (HC) people, participate the experiments. The results show the promising of the proposed approach in comparing the AD from the normal people.","2161-4407","978-1-4799-1960-4","10.1109/IJCNN.2015.7280795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7280795","Inertial sensor;Alzheimer's disease;Hidden Markov Model;Gait model","Hidden Markov models;Legged locomotion;Education","","4","","16","IEEE","1 Oct 2015","","","IEEE","IEEE Conferences"
"fMRI classification of Alzheimer's disease in the Brain Network using GA-PSO","S. Zhou; R. Wang","School of Information Technology Engineering, Tianjin University of Technology and Education, Tianjin, China; School of Information Technology Engineering, Tianjin University of Technology and Education, Tianjin, China","2023 16th International Congress on Image and Signal Processing, BioMedical Engineering and Informatics (CISP-BMEI)","2 Jan 2024","2023","","","1","6","Alzheimer's disease (AD) is a progressive degenerative brain disease and one of the most common dementias in the elderly population. In recent years, deep learning and artificial intelligence techniques have been widely used in the diagnosis and research of AD. The purpose of this study is to develop an improved hybrid model based on a genetic algorithm (GA) and a particle swarm algorithm (PSO) to find the optimal feature combination for Alzheimer's disease classification and detection. First, the phase synchronization index (PSI) method is used to extract geometric features from the Alzheimer's disease ROI(Regions of Interests) signals extracted from the AAL(Automated Anatomical Labeling )-116 atlas; second, the genetic algorithm (GA) with Gaussian variation (GDM) and the particle swarm algorithm (PSO) are combined with the improved optimization algorithm for feature selection, the GA-PSO; finally, the combination of features is fed to an SVM classifier for detection. The method proposed in this paper uses a 5-fold cross-validation strategy in feature combination and achieves a classification accuracy of 84.92%, which is an effective AD detection method that can help clinicians to quickly diagnose Alzheimer's disease based on PSI brain network topology analysis and feature selection optimization algorithm.","","979-8-3503-3075-5","10.1109/CISP-BMEI60920.2023.10373373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10373373","component: Alzheimer's disease (AD);Functional magnetic resonance imaging(fMRI);Coherent Network Features;Particle Swarm Optimization (PSO)","Support vector machines;Signal processing algorithms;Functional magnetic resonance imaging;Feature extraction;Classification algorithms;Synchronization;Alzheimer's disease","","","","29","IEEE","2 Jan 2024","","","IEEE","IEEE Conferences"
"Alzheimer Disease Diagnosis Using Convolutional Neural Network","S. CJ; V. K. V; D. R","Department of Computer Science & Engineering, KCG College of Technology, Chennai, India; Department of Computer Science & Engineering, KCG College of Technology, Chennai, India; Department of Computer Science & Engineering, KCG College of Technology, Chennai, India",2022 1st International Conference on Computational Science and Technology (ICCST),"14 Feb 2023","2022","","","587","592","Alzheimer's disease progress over several years, it slowly ruins memories and thinking ability, and eventually the capacity to carry out daily tasks, leading to full-time care. The brain shrinks and loses brain cells as a result of Alzheimer's disease. While the condition can strike at any age, most patients with Alzheimer's disease are over 65.. Alzheimer patients mostly have Symptoms like memory loss, disorientation and problems with thinking ability but vary from person to person. Although genetics, environment, and lifestyle are the most likely causes of this illness, other experts think there may be multiple causes. The term “dementia” refers to brain illnesses that impair thinking, memory, and behaviour. The most typical cause of dementia is Alzheimer's disease. Patients with Alzheimer's disease typically struggle to speak clearly, identify relatives and friends, and recognise items. They can also become angry, restless, and frustrated. As Alzheimer's disease progresses, physical issues like weakness, loss of balance, and impaired bladder and bowel control appear. In this study paper, we will introduce a convolutional neural network (CNN), which is a machine learning technique, to recognise Alzheimer's disease. On the input image, image segmentation is carried out. CNN is a group of artificial neural networks that provides a more scalable approach to image classification and identification of patterns in images. Convolution is a mathematical procedure that CNN employs in place of matrix multiplication at one layer. CNN are different from other neural networks by their exceptional performance with audio, image or speech signal inputs. CNN algorithm take an input image, assign priority to different aspects for an image to find difference between images. CNN Captures Spatial and Temporal dependencies of an image using application of relevant filters.","","978-1-6654-7655-3","10.1109/ICCST55948.2022.10040358","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10040358","Deep Learning;Convolutional Neural Network;Alzheimer's disease (AD)","Image segmentation;Scientific computing;Machine learning;Genetics;Convolutional neural networks;Medical diagnosis;Alzheimer's disease","","2","","15","IEEE","14 Feb 2023","","","IEEE","IEEE Conferences"
"Efficient Approach for Diagnosis and Detection of Alzheimer Diseases Using Deep Learning","M. B. Desai; Y. Kumar; S. Pandey","Department of CSE, School of Technology, Pandit Deendayal Energy University, Gandhinagar, India; Department of CSE, School of Technology, Pandit Deendayal Energy University, Gandhinagar, India; Department of CSE, School of Technology, Pandit Deendayal Energy University, Gandhinagar, India",2024 International Conference on Advances in Computing Research on Science Engineering and Technology (ACROSET),"12 Nov 2024","2024","","","1","5","Early and precise diagnosis of Alzheimer's disease (AD) is crucial for timely intervention and improved patient outcomes. Using multimodal neuroimaging data from the ADNI dataset, this study investigates the potential of Deep Learning (DL) for detecting Alzheimer's disease (AD). For AD classification, we test a variety of Convolutional Neural Networks (CNNs), with DenseNet achieving the highest accuracy (90%) and lowest validation loss (0.17). The combination of MRI, PET scans, and possibly other modalities to capture AD complexity and improve diagnostic accuracy is the focus of multimodal fusion. We emphasize the need for collaboration between clinicians, scientists, ethicists, and policy makers to ensure responsible implementation because we recognize the importance of ethical considerations regarding data privacy, patient autonomy, and algorithmic fairness for multimodal DL in AD diagnosis. This prepares for the use its true capacity for further developing promotion analysis and treatment completely.","","979-8-3503-8880-0","10.1109/ACROSET62108.2024.10743886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10743886","Alzheimer's disease;deep learning;MRI images;data enhancement;convolutional neural network","Deep learning;Neuroimaging;Ethics;Data privacy;Accuracy;Magnetic resonance imaging;Neural networks;Complexity theory;Convolutional neural networks;Alzheimer's disease","","3","","14","IEEE","12 Nov 2024","","","IEEE","IEEE Conferences"
"Transfer Learning for Classification of Alzheimer's Disease Based on Genome Wide Data","A. S. Alatrany; W. Khan; A. J. Hussain; J. Mustafina; D. Al-Jumeily; for the Alzheimer's Disease Neuroimaging Initiative","Department of Computer Science and Mathematics, Liverpool John Moores University, Liverpool, U.K.; Department of Computer Science and Mathematics, Liverpool John Moores University, Liverpool, U.K.; Department of Computer Science and Mathematics, Liverpool John Moores University, Liverpool, U.K.; Kazan Federal University, Kazan, Russia; Department of Computer Science and Mathematics, Liverpool John Moores University, Liverpool, U.K.; NA",IEEE/ACM Transactions on Computational Biology and Bioinformatics,"9 Oct 2023","2023","20","5","2700","2711","Alzheimer's disease (AD) is a type of brain disorder that is regarded as a degenerative disease because the corresponding symptoms aggravate with the time progression. Single nucleotide polymorphisms (SNPs) have been identified as relevant biomarkers for this condition. This study aims to identify SNPs biomarkers associated with the AD in order to perform a reliable classification of AD. In contrast to existing related works, we utilize deep transfer learning with varying experimental analysis for reliable classification of AD. For this purpose, the convolutional neural networks (CNN) are firstly trained over the genome-wide association studies (GWAS) dataset requested from the AD neuroimaging initiative. We then employ the deep transfer learning for further training of our CNN (as base model) over a different AD GWAS dataset, to extract the final set of features. The extracted features are then fed into Support Vector Machine for classification of AD. Detailed experiments are performed using multiple datasets and varying experimental configurations. The statistical outcomes indicate an accuracy of 89% which is a significant improvement when benchmarked with existing related works.","1557-9964","","10.1109/TCBB.2022.3233869","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10005258","Alzheminer's disease;GWAS;genome wide data;machine learning;SNPs;transfer learning","Diseases;Predictive models;Transfer learning;Bioinformatics;Support vector machines;Feature extraction;Data models","Humans;Magnetic Resonance Imaging;Alzheimer Disease;Genome-Wide Association Study;Neuroimaging;Support Vector Machine;Biomarkers","21","","73","IEEE","3 Jan 2023","","","IEEE","IEEE Journals"
"Exploratory Investigation and Alzheimer's Disease Classification Utilizing Ensemble Models in Machine Learning","C. E; V. Prem M; J. Cyndhiya J; G. E; I. Vasudevan","Dept.of CSE, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Chennai, India; Dept.of CSE, R.M.K. College of Engineering and Technology, Chennai, India; Dept.of CSE, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Chennai, India; Dept.of CSE, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Chennai, India; Dept.of CSE, Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology, Chennai, India","2023 International Conference on Ambient Intelligence, Knowledge Informatics and Industrial Electronics (AIKIIE)","22 Jan 2024","2023","","","1","7","The Alzheimer's disease (AD) is a highly prevalent neurodegenerative disorder that affects an estimated 20 million people worldwide. It is characterized by changes in behavior, deteriorated cognitive abilities, and memory loss. For prompt intervention and efficient treatment of Alzheimer's disease (AD), it is imperative to identify and diagnose the disease as early as possible. In recent years, machine learning methods have become increasingly popular for detecting Alzheimer's disease (AD), with clinical data being used as the main source of information. This paper provides a comprehensive analysis of the detection of Alzheimer's disease using machine learning techniques. In this research, several key components are included, including data preprocessing, visualization of feature relevance, and evaluation of performance for five ensemble classifiers: Random Forest, AdaBoost, Gradient Boosting, Extra Trees, and Bagging. Principal Component Analysis (PCA) is used to reduce the number of attributes of a model and better understand the importance of particular features within the dataset. In addition, the research rigorously evaluates the efficacy of the classifier by utilizing a distinct test dataset. The models' prediction powers are assessed by calculating and reporting various metrics, including accuracy, precision, recall, and Fl-score.","","979-8-3503-1646-9","10.1109/AIKIIE60097.2023.10390476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10390476","Alzheimer's disease;Data preprocessing;Ensemble classifiers;Random Forest;AdaBoost;Machine learning","Predictive models;Boosting;Data models;Reliability;Alzheimer's disease;Task analysis;Random forests","","","","15","IEEE","22 Jan 2024","","","IEEE","IEEE Conferences"
