"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Classification of Parkinson's Disease using CNN and ANN with the aid of Drawing and Acoustic Feature","S. Fiza; A. Kumar; J. Yadav; S. Reddy; T. K. Sidda; K. Sai","Department of Medical electronics, Dayananda Sagar College of Engineering, Bengaluru, Karnataka, India; Department of Information Technology, Delhi Technological University, Shabad Daulatpur, Delhi, India; Department of Instrumentation and Technology, Netaji Subhas University of Technology, Dwarka, Delhi; Department of civil engineering, Indian institute of technology, Hyderabad, India; Department Of Computer Science and Engineering, Gandhi institute of technology and management, Vishakhapatnam, Andhra Pradesh, India; Department of Computer science and Engineering, Data Analytics Vellore Institute Of Technology, Amaravati, Andhra Pradesh, India",2022 2nd International Conference on Advance Computing and Innovative Technologies in Engineering (ICACITE),"18 Jul 2022","2022","","","513","517","Parkinson's disease manifests itself in a variety of ways. slurred speech, muscle rigidity, and tremors. The condition can also affect the production of the brain's dopamine. Therapies can help treat conditions after a diagnosis, however, there is no remedy. The paper primarily analyses the many drawing evaluation methods and disease diagnoses that have been used. The AI deep learning idea was used, along with convolutional neural networks and artificial neural networks. However, this article proposes a model for detecting disease using drawings of different persons from two classes. Disease detection on photos has been accomplished using a variety of techniques such as data augmentation, sequential, and CNN. The acoustic feature data was processed using a Decision tree and ANN with GridsearchCV, and the overall accuracy on testing data was 98 percent.","","978-1-6654-3789-9","10.1109/ICACITE53722.2022.9823915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9823915","Convolutional neural network;Artificial neural network;GridSearchCV;Decision Tree;Parkinson's disease","Parkinson's disease;Memory management;Production;Muscles;Acoustics;Rigidity;Convolutional neural networks","","4","","28","IEEE","18 Jul 2022","","","IEEE","IEEE Conferences"
"Voiced Features and Artificial Neural Network to Diagnose Parkinson’s Disease Patients","R. Islam; E. Abdel-Raheem; M. Tarique","Dept. of Elect. and Comp. Engg., University of Windsor, Windsor, Canada; Dept. of Elect. and Comp. Engg., University of Windsor, Windsor, Canada; Dept. of Elect. and Comp. Engg., Univ. of Scie. and Tech. of Fujairah (USTF), Fujairah, UAE",2022 International Conference on Electrical and Computing Technologies and Applications (ICECTA),"26 Dec 2022","2022","","","132","136","This paper presents an algorithm to detect Parkinson’s disease using voiced features and an artificial neural network (ANN). It uses 44 audio features extracted from the sustained vowel’/a/’ sound of the Parkinson’s disease patients and healthy subjects. To fully characterize a healthy and a Parkinson’s patient’s voice, audio features of different domains have been investigated. A simple two-layer feed-forward neural network (FFNN) has been deployed to avoid an overwhelming computational burden on the system. Significant statistical parameters are measured to evaluate the performance of the proposed algorithm. The simulation results show that the proposed algorithm achieves an accuracy of 85% and G-mean of 85.19% in identifying Parkinson’s patients.","","978-1-6654-5600-5","10.1109/ICECTA57148.2022.9990334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9990334","Accuracy;ANN;classifier;FFNN;machine learning;Parkinson’s disease;voice features","Heuristic algorithms;Simulation;Neurons;Artificial neural networks;Feature extraction;Feedforward neural networks;Medical diagnosis","","7","","27","IEEE","26 Dec 2022","","","IEEE","IEEE Conferences"
"Using Machine Learning to Analyze Voice Disorders for Parkinson's Disease Detection","U. K. Giri; N. Goel; P. Sabitha; A. K. Sahoo; R. Tripathy; P. K. Sarangi","Chitkara University, School of Engineering and Technology, Chitkara University, Himachal Pradesh, India; Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India; Chitkara University College of Nursing, Chitkara University, Himachal Pradesh, India; Graphic Era Hill University, Adjunct Professor, Graphic Era deemed to be University, Dehradun, India; Chitkara University, School of Engineering and Technology, Chitkara University, Himachal Pradesh, India; Chitkara University, School of Engineering and Technology, Chitkara University, Himachal Pradesh, India",2024 4th International Conference on Technological Advancements in Computational Sciences (ICTACS),"21 Jan 2025","2024","","","1395","1401","A destructive neurodegenerative ailment that affects the nervous system and the body's nerve-controlled areas is known as Parkinson's disease. It is an autoimmune neurological condition that results in unintentional or uncontrolled motions, including rigidity, trembling, and trouble balancing and coordinating. As the population ages, managing Parkinson's disease (PD) is expected to become a more significant and difficult part of neurology and general practice for medicine specialists. PD is still difficult to diagnose, and research is still being done to characterize the condition in its early stages. Risk elements for developing Parkinson's include age, genetic background, exposure to pesticides, and being subjected to environmental toxins. PD patients frequently demonstrate a combination of non-motor as well as motor symptoms, including stiffness, seizure, bradykinesia, and stooped posture. Here, we intend to develop the use of a model trained with machine learning that, from speech recordings, can reliably determine whether a person has Parkinson's disease (PD) as the Decision tree achieved an accuracy of 94 %, Logistic Regression achieved 91%, KNN achieved 97% and Naive Bayes achieved 94%.","","979-8-3503-8749-0","10.1109/ICTACS62700.2024.10840915","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10840915","KNN;Naive Bayes;Parkinson's Disease (PD);Logistic Regression;Decision Tree","Parkinson's disease;Machine learning;Pesticides;Bayes methods;Rigidity;Recording;Reliability;Medical diagnostic imaging;Standards;Regression tree analysis","","","","15","IEEE","21 Jan 2025","","","IEEE","IEEE Conferences"
"Deep Neural Network-Based Classification and Diagnosis of Idiopathic Parkinsonism Disease","A. Chintam; R. K. G; A. R. J; S. Yalamati; C. M. D","Computer science and engineering Vignan’s institute of information technology (A), Vishakapatanam, Andhrapradesh, India; Computer science and engineering Vignan’s institute of information technology (A), Vishakapatanam, Andhrapradesh, India; Computer science and engineering Nadimpalli Satyanarayana Raju institute of technology (A), Vishakapatanam, Andhrapradesh, India; Computer science and engineering Vignan’s institute of information technology (A), Vishakapatanam, Andhrapradesh, India; Computer science and engineering Raghu engineering college, Vishakapatanam, India",2021 International Conference on Computational Intelligence and Computing Applications (ICCICA),"7 Feb 2022","2021","","","1","6","Present days deep neural networks play a crucial role in the prediction and classification of diseases. Without a doubt, DNN has a promising future in the medical area, particularly in clinical imaging. The fame of profound learning approaches is a result of their capacity to deal with a lot of information identified with the patients with reliability, accuracy in a limited ability to focus time. Nonetheless, the specialists might set aside time in breaking down and produce reports. In this work, have proposed a Deep Neural Network-based Parkinson's disease classification (DPDC). Our proposed technique is one such genuine model giving quicker and more precise outcomes for the characterization of Parkinson's sickness patients with magnificent accuracy of 94.87%. Because of the traits of the dataset of the patient, the model can be utilized for the recognizable proof of Parkinsonism's.","","978-1-6654-2040-2","10.1109/ICCICA52458.2021.9697322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9697322","Deep Neural Networks;Parkinson’s disease;prediction;DPDC;Accuracy","Deep learning;Parkinson's disease;Computational modeling;Neural networks;Reliability;Medical diagnostic imaging;Computational intelligence","","","","32","IEEE","7 Feb 2022","","","IEEE","IEEE Conferences"
"Detection Approach Using Machine Learning for Parkinson's Disease","R. K. B. Dinesh; P. Surya; B. Priya","Department of Computer Science and Engineering, Sri Sairam Engineering College, Chennai, Tamil Nadu, India; Department of Computer Science and Engineering, Sri Sairam Engineering College, Chennai, Tamil Nadu, India; Department of Computer Science and Engineering, Sri Sairam Engineering College, Chennai, Tamil Nadu, India",2022 1st International Conference on Computational Science and Technology (ICCST),"14 Feb 2023","2022","","","1","5","In this pacing era the care for an individual's health is essential. Implementing cutting-edge scientific technology in medicine disciplines can improve an individual's health care. Lack of personal health care leads to major health problems. Parkinson's disease, a progressive neurodegenerative disorder which impacts multiple neurological systems. It is an abnormality of the central nervous system that gives rise to shaking, stiffness, difficulties associated with walking, maintaining coordination and balance and postural instability. Parkinson's disease starts with a tremor in one hand and gradually develops to additional symptoms. Parkinson's disease can be early detected by many methods like gait analysis, voice analysis, hand gesture analysis etc. Each approach has a different level of accuracy in detecting the condition. The proposed solution is that detection of Parkinson's disease by random forest classifier model.","","978-1-6654-7655-3","10.1109/ICCST55948.2022.10040313","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10040313","Random Forest;machine learning;model training;accuracy;detection;dataset","Legged locomotion;Parkinson's disease;Scientific computing;Buildings;Medical services;Forestry;Central nervous system","","","","10","IEEE","14 Feb 2023","","","IEEE","IEEE Conferences"
"ParkINN: An Integrated Neural Network Model for Parkinson Detection","S. Parui; U. Ghosh; P. Chatterjee","Indian Institute of Technology, Kharagpur; Meharry School of Applied, Computational Sciences, TN, USA; Tennessee State University, Nashville, USA",2022 IEEE 4th PhD Colloquium on Emerging Domain Innovation and Technology for Society (PhD EDITS),"21 Nov 2022","2022","","","1","2","One common neurological condition Parkinson is one of the diseases which might make it difficult for a patient to live a regular life like other people. It is a progressive neurodegenerative condition that is difficult to detect in the early stages. Traditional EEG-based PD diagnosis relies on arduous, time-consuming feature extraction that is done by hand. The ParkINN (Parkinson Identification Neural Network) has been proposed as a new EEG-based network for Parkinson’s screening that can quickly identify patients suffering from Parkinson’s or early stages of Parkinson’s. The suggested approach uses windowing and long-short term memory (LSTM) architectures for sequence learning, as well as 3 Dimensional Convolutional Neural Networks (CNN) for temporal learning of the EEG signal. The accuracy rate of the proposed 3D CNN-LSTM model is 94.64 percent, which is higher than the findings of the majority of other work in this area.","","978-1-6654-6143-6","10.1109/PhDEDITS56681.2022.9955252","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9955252","Parkinson;Neural Network;CNN;LSTM;EEG","Technological innovation;Solid modeling;Three-dimensional displays;Memory architecture;Brain modeling;Feature extraction;Electroencephalography","","1","","8","IEEE","21 Nov 2022","","","IEEE","IEEE Conferences"
"Study on Degenerative Parkinson's Disease Using Various Machine Learning Algorithms","M. Bajaj; P. Rawat; V. Sharma; S. Vats; S. P. Yadav; V. Kukreja","Computer Science and Engineering, Graphic Era Hill University, Dehradun, India; Computer Science and Engineering, Graphic Era Hill University, Dehradun, India; Computer Science and Engineering, Graphic Era Hill University, Dehradun, India; Computer Science and Engineering, Graphic Era Hill University, Dehradun, India; Computer Science and Engineering, G.L. Bajaj Institute of Technology and Management, Greater Noida, India; Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India",2023 3rd Asian Conference on Innovation in Technology (ASIANCON),"10 Oct 2023","2023","","","1","6","There are millions of people throughout the globe who are dealing with the degenerative neurological ailment known as Parkinson's disease (PD). Improving patient outcomes requires prompt diagnosis and treatment. Diagnosis has traditionally relied on clinical observation and medical history; this method is not only inefficient, but it may also lead to a wrong diagnosis. Due to recent developments in machine learning, algorithms have been developed that can accurately predict PD based on patient speech features. In this work, we look at the feasibility of using machine learning models to make PD predictions based on individual patients' vocal characteristics. We used a dataset that included measurements of many sound features, such as fundamental frequency shift, amplitude fluctuation, and nonlinear dynamical complexity. According to our findings, machine learning systems can accurately identify PD from voice features. These algorithms have the potential to aid in the early diagnosis and treatment of Parkinson's disease, which in turn would improve clinical results and the quality of life for those living with the disease. The study emphasizes the need for more research into this field to improve patient outcomes and healthcare, as well as the potential of machine learning in medical diagnostics.","","979-8-3503-0228-8","10.1109/ASIANCON58793.2023.10270216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10270216","Parkinson's Disease;Degenerative;Machine Learning;Extensive Gradient Boost;Gradient Boost;Random Forest;Disease Detection","Technological innovation;Machine learning algorithms;Parkinson's disease;Biological system modeling;Predictive models;Prediction algorithms;Frequency measurement","","1","","41","IEEE","10 Oct 2023","","","IEEE","IEEE Conferences"
"Deep Learning-based Early Parkinson’s Disease Detection from Brain MRI Image","S. Sangeetha; K. Baskar; P. C. D. Kalaivaani; T. Kumaravel","Department of Information Technology, Kongunadu College Of Engineering and Technology, Trichy, Tamil Nadu, India; Department of Artificial Intelligence and Data Science, Kongunadu College Of Engineering and Technology, Trichy, Tamil Nadu, India; Department of Computer Science and Engineering, Kongu Engineering College, Perundurai, Tamil Nadu, India; Department of Computer Science and Engineering, Kongu Engineering College, Perundurai, Tamil Nadu, India",2023 7th International Conference on Intelligent Computing and Control Systems (ICICCS),"8 Jun 2023","2023","","","490","495","Recent decade, Parkinson’s disease (PD),which impairs the life quality for millions of older people worldwide, has quickly emerged as a serious condition affecting the brain and spinal cord. Appropriate treatment and management of the disease depend on early discovery and an accurate diagnosis. Due to PD’s close resemblance to other neurological disorders, the precise diagnosis of PD has until now been difficult. These same characteristics account for 25% of incorrect manual PD diagnosis. Brain MRI (Magnetic Resonance Imaging) has shown great potential in the detection and diagnosis of Parkinson’s disease. Proposed study uses convolutional neural networks (CNN), a type of deep neural network architecture, to classify Parkinson disease in order to differentiate between PD patients and healthy controls. Parkinson Progression Markers Initiative (PPMI)dataset is used as input to classify the disease. Here, the median filtering technique is used to remove the noise from the images and preserve the edges which help to provide a letter image and able to predict it easily. The Parkinson disease recognition system is done by using CNN. Accuracy, sensitivity, specificity, and AUC (Area Under Curve) are used to assess the performance of the suggested approach.","2768-5330","979-8-3503-9725-3","10.1109/ICICCS56967.2023.10142754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10142754","Parkinson;MRI (Magnetic Resonance Imaging);Convolutional Neural Networks (CNN);AUC (Area Under Curve)","Training;Neurological diseases;Spinal cord;Sensitivity;Magnetic resonance imaging;Medical services;Network architecture","","49","","23","IEEE","8 Jun 2023","","","IEEE","IEEE Conferences"
"Forecast the Onset of Parkinson’s Disease at all Three Stages using Deep Learning Techniques","C. El Fiorenza J; V. Sellam; J. D. Rose","Department of Computer Science and Engineering, SRM Institute of Science and Technology, Chennai, India; Department of Computer Science and Engineering, SRM Institute of Science and Technology, Chennai, India; Department of Computer Science and Engineering, St. Joseph’s Institute of Technology, OMR, Chennai, India","2023 First International Conference on Advances in Electrical, Electronics and Computational Intelligence (ICAEECI)","3 Jan 2024","2023","","","1","8","The most common neurological ailment & the 2nd most frequent reason for disability & mortality is Parkinson's disease (PD). A difficult challenge for making sure that people can live as independently as feasible is the correct identification of PD in the initial stages. Over the past few decades, artificial intelligence-based machine learning techniques for disease identification in medicine have become very popular. These techniques do not, however, offer a precise and rapid diagnosis. The total detection precision of methods connected to machine learning was insufficient. Italian medical control individuals and PD sufferers, mid-advanced patients treated to L-Dopa, separated into non-medication patients and early-diagnosed, were used to create a custom dataset using high-quality recordings of vocal assignments. The goal is to construct an accurate model that can accurately diagnose to identify PD early and begin treatment while it is still treatable, early diagnostic tools are required. However, current models contain drawbacks that can cause the disease to be misdiagnosed. The Unified PDRating Scale (UPDRS), a grading system for PD, could be continuously monitored with the use of the proposed framework, which could aid clinicians treat patients. According to the various ML pipelines, state-of-the-art is contrasted using various categorization methods&DL was also investigated utilizing a unique Convolutional Neural Network (CNN) framework. Outcomes demonstrate that KNN, SVM, and Naive Bayes classifiers operate comparably to each other with KNN having a little advantage over SVM and DL in terms of categorization outcomes. The dominance of CFS as the top characteristic choice is much clearer. The chosen characteristics serve as pertinent vocal biomarkers that can distinguish between healthy people, early-stage PD patients who have not yet received treatment, and mid-advanced PD patients who have received L-Dopa. The proposed approach has a 0.10 RMSE error, which is less than that of current models and can identify PD. The recommended method can extract crucial vocal elements that can be used to identify PD early on.","","979-8-3503-4279-6","10.1109/ICAEECI58247.2023.10370827","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10370827","Deep Learning;Machine Learning;Performance Measures;Parkinson Disease;Vocal biomarkers","Support vector machines;Parkinson's disease;Pipelines;Electric variables measurement;Biomarkers;Recording;Naive Bayes methods","","","","16","IEEE","3 Jan 2024","","","IEEE","IEEE Conferences"
"Performance analysis of Classification methods for Parkinson’s Disease with PPMI Dataset","S. Kanagaraj; M. S. Hema; M. N. Guptha","Department of Information Technology, Kumaraguru College of Technology, Coimbatore, India; Department of Information Technology, Anurag University, Medchal-Malkajgiri district, Hyderabad, Telangana, India; Sri Venkateshwara College of Engineering, Bengaluru, Karnataka, India","2021 International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation (ICAECA)","18 Jan 2022","2021","","","1","5","The motor and non-motor complications in older people leads to neurodegenerative disorder known as Parkinson’s Disease. Movement ailments are instigated by the dopamine deficiency in neurons. In this proposed work the dataset from PPMI applied to classify and identify symptoms using the classification techniques. The method opted to calculate the severity and progression of Parkinson’s Disease in patients is the Unified Parkinson’s Disease Rating Scale given as UPDRS. The machine learning classification methods such as nearest neighbors, extreme gradient boosting (XGBoost), adaptive boosting (AdaBoost), random forest, SVM, decision tree, Naive Bayes and logistic regression are used to categorize early PD from healthy person. The study brings out the approaches are highly accurate and have a large accuracy to distinguishing early PD from healthy normal.","","978-1-6654-2829-3","10.1109/ICAECA52838.2021.9675588","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9675588","Parkinson’s Disease (PD);Parkinson’s Progression Marker’s Initiative;Unified Parkinson’s disease Rating Scale;Machine Learning;Classification","Support vector machines;Handheld computers;Decision making;Medical services;Boosting;Telecommunication computing;Performance analysis","","17","","21","IEEE","18 Jan 2022","","","IEEE","IEEE Conferences"
"Design and Development of Computational Methodologies for Predicting Parkinson's Disease with Artificial Intelligence","N. Thillaiarasu; B. Dasari; M. A. Kumar; M. P. Sandhya; J. Y. Krishna","School of Computing and Information Technology, REVA University, Bengaluru, India; School of Computing and Information Technology, REVA University, Bengaluru, India; School of Computing and Information Technology, REVA University, Bengaluru, India; School of Computing and Information Technology, REVA University, Bengaluru, India; School of Computing and Information Technology, REVA University, Bengaluru, India","2023 IEEE Fifth International Conference on Advances in Electronics, Computers and Communications (ICAECC)","27 Jun 2024","2023","","","1","6","Parkinson's disease is a degenerative ailment that affects the central nervous system, hinders movement, and produces tremors and rigidity. Its four stages have an impact on more than 1 million people in India each year. For this persistent illness, there is no known cure. It can only be treated if it is discovered early. Scientists have long theorized that voice impairment is one of the initial signs of Parkinson's disease. Vocal changes in Parkinson's disease patients could be recognized, enabling earlier intervention before physically incapacitating symptoms manifest. With the use of a number of speeches signaling techniques, the proposed work intends to develop a model that examines a person's voice and forecasts their likelihood of developing an illness. Parkinson's disease is a brain disorder where a part of your brain gradually deteriorates, leading to ever-worse symptoms. Numerous symptoms, including stiffness, bradykinesia, difficulties with coordination, and voice irregularities, are brought on by this neurodegeneration. Dysarthria is another symptom of Parkinson's disease. The primary flaws of PD speaking are decrease in intensity, monotony of pitch and loudness, inappropriate silences, and a breathy voice. Clinical signs, such as the description of a variety of movement symptoms and medical observations, are frequently used for treatment of Parkinson's disease (PD). On the other hand, conventional diagnostic techniques may be subjectivity-prone since they rely on the interpretation of motions that may be challenging to identify because they are occasionally imperceptible to human sight.","2642-6595","979-8-3503-0544-9","10.1109/ICAECC59324.2023.10560322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10560322","Related Post-Diagnostic Entropy (RPDE);Detrended Fluctuation Analysis (DFA);Pitch Period Entropy (PPE)","Personal protective equipment;Neurological diseases;Accuracy;Parkinson's disease;Computational modeling;Predictive models;Entropy","","1","","16","IEEE","27 Jun 2024","","","IEEE","IEEE Conferences"
"Predicting Optimal Deep Brain Stimulation Parameters for Parkinson's Disease using Functional MRI and MSVM","S. K. Muruganandham; S. Krithika; Z. Alsalami; P. Kumar S; V. Malathy","Computer applications, Raja Rajeswari college of engineering, Bengaluru, India; Department of CSE (Cyber Security), Nandha Engineering College, Erode, Tamilnadu, India; The Islamic university, Najaf, Iraq; Department of ECE, Nitte Meenakshi Institute of Technology, Bengaluru, India; Department of ECE, SR University, Warangal, India",2024 International Conference on Distributed Computing and Optimization Techniques (ICDCOT),"8 May 2024","2024","","","1","5","Parkinson's disease (PD) is a progressive illness of the central nervous system primarily caused by neuronal degeneration in the substantia nigra of the brain. Blood uric acid level is an emerging biomarker for Parkinson's disease (PD). Despite numerous studies to the contrary, the relationship between Parkinson's disease, diabetes, and the outcomes of specific treatments remains unclear. A collection of machine learning (ML) models was created to predict Parkinson's disease based on MRI images. This work makes use of Parkinson's progressive Markers initiative (PPMI) dataset. Initially, the feature extraction process used VGG-16 and HOG for detecting Parkinson's disease. In following stage, a predicted classification of Parkinson's patients and healthy controls is produced using the Multi-class Support Vector machines (MSVM) model in an effort to enhance the final output of overall classification model. The individuals can use an accessible database created by the Parkinson's progression Markers Initiative (PPMI) to assess the implemented model. When compared to existing methods like Convolutional Neural Network with Fuzzy Rank Level Fusion (CNN-FRLF), and AlexNet with quantum transfer learning method, implemented method achieved high values of 99.53% accuracy.","","979-8-3503-8295-2","10.1109/ICDCOT61034.2024.10515568","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10515568","parkinson's progression markers initiative (ppmi);parkinson's disease;machine learning;relieff;VGG16","Support vector machines;Sensitivity;Parkinson's disease;Magnetic resonance imaging;Transfer learning;Predictive models;Feature extraction","","","","12","IEEE","8 May 2024","","","IEEE","IEEE Conferences"
"Prediction of Parkinson’s disease and severity of the disease using Machine Learning and Deep Learning algorithm","P. Raundale; C. Thosar; S. Rane","MCA, Sardar Patel Institute of Technology, Mumbai, India; MCA Department, Sardar Patel Institute of Technology, Mumbai, India; MCA Department, Sardar Patel Institute of Technology, Mumbai, India",2021 2nd International Conference for Emerging Technology (INCET),"22 Jun 2021","2021","","","1","5","Parkinson's disease is a neurodegenerative disease which worsens over time. People have trouble vocally, writing, strolling, or completing other simple tasks when dopamine-generating neurons in parts of the brain become impaired or expire. These symptoms worsen over time, increasing the severity of the condition in patients. We have suggested a methodology in this article for the prediction of Parkinson's disease severity using deep neural networks on UCI's Parkinson's Telemonitoring Vocal Data Set of patients. We have created a neural network to predict the severity of the disease and a machine learning model to detect the disorder. Classification of Parkinson's Disease is done by Neural network, Random Forest Classifier.","","978-1-7281-7029-9","10.1109/INCET51464.2021.9456292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9456292","Parkinson’s Disease;Prediction;Deep Learning;Machine Learning;XGBoost;Neural Network;Tensorflow & Keras","Machine learning algorithms;Neurons;Predictive models;Writing;Prediction algorithms;Feature extraction;Task analysis","","34","","13","IEEE","22 Jun 2021","","","IEEE","IEEE Conferences"
"Diagnosis of Parkinson's Disease Based on Hybrid Fusion Approach of Offline Handwriting Images","S. Dong; J. Liu; J. Wang","Hunan Provincial Key Laboratory on Bioinformatics, School of Computer Science and Engineering, Central South University, Changsha, China; Hunan Provincial Key Laboratory on Bioinformatics, School of Computer Science and Engineering, Central South University, Changsha, China; Hunan Provincial Key Laboratory on Bioinformatics, School of Computer Science and Engineering, Central South University, Changsha, China",IEEE Signal Processing Letters,"19 Nov 2024","2024","31","","3179","3183","Handwriting images are commonly used to diagnose Parkinson's disease due to their intuitive nature and easy accessibility. However, existing methods have not explored the potential of the fusion of different handwriting image sources for diagnosis. To address this issue, this study proposes a hybrid fusion approach that makes use of the visual information derived from different handwriting images and handwriting templates, significantly enhancing the performance in diagnosing Parkinson's disease. The proposed method involves several key steps. Initially, different preprocessed handwriting images undergo pixel-level fusion using Laplacian transformation. Subsequently, the fused and original images are fed into a pre-trained CNN separately to extract visual features. Finally, feature-level fusion is performed by concatenating the feature vectors extracted from the flatten layer, and the fused feature vectors are input into SVM to obtain classification results. Our experimental results validate that the proposed method achieves excellent performance by only utilizing visual features from images, with 95.45% accuracy on the NewHandPD. Furthermore, the results obtained on our dataset verify the strong generalizability of the proposed approach.","1558-2361","","10.1109/LSP.2024.3496579","National Key Research and Development Program of China(grant numbers:2021YFF1201200); National Natural Science Foundation of China(grant numbers:62172444); Natural Science Foundation of Hunan Province(grant numbers:2022JJ30753); Central South University Innovation-Driven Research Programme(grant numbers:2023CXQD018); High Performance Computing Center of Central South University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10750464","Handwriting images;hybrid fusion approach;Laplacian transformation;Parkinson's disease;pre-trained CNN","Feature extraction;Diseases;Visualization;Vectors;Image color analysis;Convolutional neural networks;Accuracy;Image edge detection;Writing;Transforms","","2","","22","IEEE","12 Nov 2024","","","IEEE","IEEE Journals"
"Wearable Sensors and Machine Learning Fusion for Parkinson's Disease Assessment","M. Hammoud; A. Shcherbak; M. Getahun; O. Istrakova; N. Shindryaeva; O. Zimniakova; E. Bril; M. Semenov; A. Baldycheva; A. Somov","Skolkovo Institute of Science and Technology, Russia; Skolkovo Institute of Science and Technology, Russia; Skolkovo Institute of Science and Technology, Russia; Moscow hospital 2, Russia; Moscow hospital 2, Russia; A.I.Burnazyan Federal Medical and Biophysical Center, Moscow, Russia; A.I.Burnazyan Federal Medical and Biophysical Center, Moscow, Russia; A.I.Burnazyan Federal Medical and Biophysical Center, Moscow, Russia; University of Exeter, UK; Skolkovo Institute of Science and Technology, Russia",2024 IEEE International Instrumentation and Measurement Technology Conference (I2MTC),"28 Jun 2024","2024","","","1","6","Parkinson's disease (PD) causes physical activity loss, tremors, stiffness, and coordination-related issues. The state-of-the-art studies utilize complex experimental testbeds for data acquisition and consequent application of Machine learning (ML) methods for the PD diagnosis. However, their performance is still the subject to improve. This research aims to distinguish PD from healthy control (HC) using four wearable sensors and ML, where two sensors are placed on each hand, wrist, and dorsum. The dataset of 54 patients, 21 with HC and 33 with PD, was collected in a hospital while the patient performed 11 exercises under the supervision of neurologists. The dataset was preprocessed and segmented into overlapping windows, and ML algorithms were used in terms of analysis of frequency ranges, features, and exercises. This study demonstrates a simple and accurate method for detecting PD in clinical or home settings with an average of 0.936 $f 1_{{micro }}$ and 0.935 ROC while the performance of ‘best’ exercises achieves 100% ${f}1_{micro}$.","2642-2077","979-8-3503-8090-3","10.1109/I2MTC60896.2024.10561139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10561139","Parkinson's disease;Wearable sensors;IMU;Machine learning;Digital signal processing","Wrist;Accuracy;Parkinson's disease;Hospitals;Signal processing algorithms;Machine learning;Signal processing","","1","","34","IEEE","28 Jun 2024","","","IEEE","IEEE Conferences"
"Extracting Body Landmarks from Videos for Parkinson Gait Analysis","H. Fleyeh; J. Westin","School of Technology and Business Studies, Dalarna University, Borlänge, Sweden; School of Technology and Business Studies, Dalarna University, Borlänge, Sweden",2019 IEEE 32nd International Symposium on Computer-Based Medical Systems (CBMS),"5 Aug 2019","2019","","","379","384","Patients with Parkinson disease (PD) exhibit a gait disorder called festinating gait which is caused by deficiency of dopamine in the basal ganglia. To analyze gait of patients with PD, different spatiotemporal parameters such as stride length, cadence, and walking speed should be calculated. This paper aims to present a method to extract useful information represented by the positions of certain landmarks on the human body that can be used for analysis of PD patients' gait. This method is tested using 132 videos collected from 7 PD patients and 7 healthy controls. The positions of 4 body landmarks, namely body's center of gravity (COG), the position of the head, and the position of the feet, was computed using a total of more than 41000 of video frames. Results of object's movement plots show high level of accuracy in the calculation of the body landmarks.","2372-9198","978-1-7281-2286-1","10.1109/CBMS.2019.00082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8787477","Parkinson disease, gait analysis, Video processing","Videos;Legged locomotion;Diseases;Feature extraction;Data mining;Head;Aging","","8","","14","IEEE","5 Aug 2019","","","IEEE","IEEE Conferences"
