AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Del Valle, Julieta; Chuva de Sousa Lopes, Susana	Bioengineered 3D Ovarian Models as Paramount Technology for Female Health Management and Reproduction	Bioengineering	EN	Review	ovarian organoid; artificial ovary; tumoroids; reproductive biology; in vitro folliculogenesis; tissue engineering; personalized medicine; pluripotent stem cells; ovarian cancer	Ovarian dysfunction poses significant threats to the health of female individuals. Ovarian failure can lead to infertility due to the lack or inefficient production of fertilizable eggs. In addition, the ovary produces hormones, such as estrogen and progesterone, that play crucial roles not only during pregnancy, but also in maintaining cardiovascular, bone, and cognitive health. Decline in estrogen and progesterone production due to ovarian dysfunction can result in menopausal-associated syndromes and lead to conditions, such as osteoporosis, cardiovascular disease, and Alzheimer’s disease. Recent advances in the design of bioengineered three-dimensional (3D) ovarian models, such as ovarian organoids or artificial ovaries, have made it possible to mimic aspects of the cellular heterogeneity and functional characteristics of the ovary in vitro. These novel technologies are emerging as valuable tools for studying ovarian physiology and pathology and may provide alternatives for fertility preservation. Moreover, they may have the potential to restore aspects of ovarian function, improving the quality of life of the (aging) female population. This review focuses on the state of the art of 3D ovarian platforms, including the latest advances modeling female reproduction, female physiology, ovarian cancer, and drug screening.	Department of Anatomy and Embryology, Leiden University Medical Center, 2333 ZC Leiden, The Netherlands	10.3390/bioengineering10070832	2023	10	7	-	-	832	-
McNett, Sienna; Vyshedskiy, Andrey; Savchenko, Andrei; Durakovic, Danijel; Heredia, George; Cahn, Rael; Kogan, Mikhail	A Feasibility Study of AlzLife 40 Hz Sensory Therapy in Patients with MCI and Early AD	Healthcare	EN	Article	Alzheimer’s Disease; Mild Cognitive Impairment; light therapy; integrative medicine; technology; smart device; neurology; neuroscience	Alzheimer’s Disease (AD) and Mild Cognitive Impairment (MCI) are debilitating diseases that affect millions of individuals and have notoriously limited treatment options. One emerging therapy, non-invasive 40 Hz sensory therapy delivered through light and sound has previously shown promise in improving cognition in Alzheimer Disease (AD) rodent models. Small studies in humans have proven safe and tolerable, however exploration of feasibility and utility is limited. The purpose of this study is to examine the feasibility of this treatment in a human population through a smart tablet application that emits light and sound waves at 40 Hz to the user over the span of 1 h a day. Confirmation of entrainment of 40 Hz stimulation in the cerebral cortex was performed via EEG. 27 preliminary subjects with subjective cognitive complaints, Mild Cognitive Impairment, or AD were enrolled in the study; 11 participants completed 6 months of therapy. Of those that discontinued treatment, other health issues and difficulties with compliance were the most common causes. Participants were followed with Montreal Cognitive Assessment (MOCA) and Boston Cognitive Assessment (BOCA). For participants with subjective cognitive complaints, 2 of the 4 had improved MOCA score and 1 of 4 had improved BOCA score. For the participant with MCI, his MOCA score improved. For AD participants, 2 out of 6 had improved MOCA score and 3 of the 6 stayed stable, while 3 of 6 BOCA score improved. 4 of 11 participants specifically increased their MOCA scores in the Memory Index section. Of the 8 participants/caregivers able to speak to perceived usefulness of the study, 6 spoke to at least some level of benefit. Of these 6, 2 enrolled with subjective cognitive complaint, 1 had MCI, and 3 had AD. The therapy did not have reported side effects. However, those who did not finish the study experienced issues obtaining and operating a smart tablet independently as well as complying with the therapy. Overall, further exploration of this treatment modalities efficacy is warranted.	Center for Integrative Medicine, George Washington University, Washington, DC 20052, USA	10.3390/healthcare11142040	2023	11	14	-	-	2040	-
Rey, Verónica; Tamargo-Gómez, Isaac	From Kinases to Diseases: Investigating the Role of AMPK in Human Pathologies	Kinases and Phosphatases	EN	Review	AMPK; human disease; autophagy; therapeutic target; metformin	Adenosine Monophosphate-Activated Protein Kinase (AMPK) is the major conserved regulator of cellular metabolism in eukaryotic cells, from yeast to mammals. Given its pivotal role, it is not surprising that alterations in its function may contribute to the pathogenesis of numerous human diseases. Indeed, AMPK has become a promising therapeutic target for several pathologies. In this context, significant efforts have been dedicated to discovering new pharmacological agents capable of activating AMPK based on next-generation sequencing (NGS) technology and personalized medicine. Thanks to computational methodologies and high-throughput screening, the identification of small molecules and compounds with the potential to directly activate AMPK or modulate its intricate signaling network has become viable. However, the most widely used drug to activate AMPK in human patients is still metformin, which has shown promising results in the treatment of various diseases, such as type II diabetes, atherosclerosis, Alzheimer’s disease, Huntington’s disease, and several types of cancer. In this review, we present a comprehensive analysis of the involvement of AMPK in human pathology, emphasizing its significant potential as a therapeutic target.	Instituto de Investigación Sanitaria del Principado de Asturias (ISPA), 33011 Oviedo, Spain	10.3390/kinasesphosphatases1030012	2023	1	3	-	-	12	-
Ekeuku, Sophia; Mohd Murshid, Nuraqila; Shukri, Siti; Mohd Sahardi, Nur; Makpol, Suzana	Effect of Vitamin E on Transcriptomic Alterations in Alzheimer’s Disease	International Journal of Molecular Sciences	EN	Review	vitamin E; transcriptomics changes; Alzheimer’s disease	Research into ageing is focused on understanding why some people can maintain cognitive ability and others lose autonomy, affecting their quality of life. Studies have revealed that age-related neurodegenerative disorders like Alzheimer’s disease (AD) are now major causes of death among the elderly, surpassing malignancy. This review examines the effects of vitamin E on transcriptomic changes in ageing and neurodegenerative diseases, using AD as an example, and how different transcriptome profiling techniques can shape the results. Despite mixed results from transcriptomic studies on AD patients’ brains, we think advanced technologies could offer a more detailed and accurate tool for such analysis. Research has also demonstrated the role of antioxidant modifiers in preventing AD. This review will explore the key findings regarding AD and its modulation by vitamin E, emphasizing the shift in its epidemiology during the ageing process.	Department of Biochemistry, Faculty of Medicine, Universiti Kebangsaan Malaysia, Level 17, Preclinical Building, Jalan Yaacob Latif, Bandar Tun Razak, Cheras, Kuala Lumpur 56000, Malaysia	10.3390/ijms241512372	2023	24	15	-	-	12372	-
Wickstead, Edward	Using Stems to Bear Fruit: Deciphering the Role of Alzheimer’s Disease Risk Loci in Human-Induced Pluripotent Stem Cell-Derived Microglia	Biomedicines	EN	Review	Alzheimer’s disease; GWAS; iPSC; microglia; neurodegeneration; neuroinflammation; stem cells	Alzheimer’s disease (AD) is the most common neurodegenerative disorder globally. In people aged 65 and older, it is estimated that 1 in 9 currently live with the disease. With aging being the greatest risk factor for disease onset, the physiological, social and economic burden continues to rise. Thus, AD remains a public health priority. Since 2007, genome-wide association studies (GWAS) have identified over 80 genomic loci with variants associated with increased AD risk. Although some variants are beginning to be characterized, the effects of many risk loci remain to be elucidated. One advancement which may help provide a patient-focused approach to tackle this issue is the application of gene editing technology and human-induced pluripotent stem cells (hiPSCs). The relatively non-invasive acquisition of cells from patients with known AD risk loci may provide important insights into the pathological role of these risk variants. Of the risk genes identified, many have been associated with the immune system, including ABCA7, CLU, MEF2C, PICALM and TREM2—genes known to be highly expressed in microglia. This review will detail the potential of using hiPSC-derived microglia to help clarify the role of immune-associated genetic risk variants in AD.	Department of Neurology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA	10.3390/biomedicines11082240	2023	11	8	-	-	2240	-
Coronel, Raquel; Bernabeu-Zornoza, Adela; Palmer, Charlotte; González-Sastre, Rosa; Rosca, Andreea; Mateos-Martínez, Patricia; López-Alonso, Victoria; Liste, Isabel	Amyloid Precursor Protein (APP) Regulates Gliogenesis and Neurogenesis of Human Neural Stem Cells by Several Signaling Pathways	International Journal of Molecular Sciences	EN	Article	amyloid precursor protein; neural stem cells; neurogenesis; gliogenesis; signaling pathways; RNA sequencing	Numerous studies have focused on the pathophysiological role of amyloid precursor protein (APP) because the proteolytic processing of APP to β-amyloid (Aβ) peptide is a central event in Alzheimer’s disease (AD). However, many authors consider that alterations in the physiological functions of APP are likely to play a key role in AD. Previous studies in our laboratory revealed that APP plays an important role in the differentiation of human neural stem cells (hNSCs), favoring glial differentiation (gliogenesis) and preventing their differentiation toward a neuronal phenotype (neurogenesis). In the present study, we have evaluated the effects of APP overexpression in hNSCs at a global gene level by a transcriptomic analysis using the massive RNA sequencing (RNA-seq) technology. Specifically, we have focused on differentially expressed genes that are related to neuronal and glial differentiation processes, as well as on groups of differentially expressed genes associated with different signaling pathways, in order to find a possible interaction between them and APP. Our data indicate a differential expression in genes related to Notch, Wnt, PI3K-AKT, and JAK-STAT signaling, among others. Knowledge of APP biological functions, as well as the possible signaling pathways that could be related to this protein, are essential to advance our understanding of AD.	Unidad de Regeneración Neural, Unidad Funcional de Investigación de Enfermedades Crónicas, Instituto de Salud Carlos III, Majadahonda, 28220 Madrid, Spain	10.3390/ijms241612964	2023	24	16	-	-	12964	-
Arendash, Gary	The Evidence That Brain Cancers Could Be Effectively Treated with In-Home Radiofrequency Waves	Cancers	EN	Perspective	brain cancer; gliomas; treatment; non-thermal radiofrequency waves; meningeal lymph flow; immune trafficking; cytokines; rebalancing	There is currently no effective therapeutic capable of arresting or inducing regression of primary or metastatic brain cancers. This article presents both pre-clinical and clinical studies supportive that a new bioengineered technology could induce regression and/or elimination of primary and metastatic brain cancers through three disease-modifying mechanisms. Transcranial Radiofrequency Wave Treatment (TRFT) is non-thermal, non-invasive and self-administered in-home to safely provide radiofrequency waves to the entire human brain. Since TRFT has already been shown to stop and reverse the cognitive decline of Alzheimer’s Disease in small studies, evidence is provided that three key mechanisms of TRFT action, alone or in synergy, could effectively treat brain cancers: (1) enhancement of brain meningeal lymph flow to increase immune trafficking between the brain cancer and cervical lymph nodes, resulting in a robust immune attack on the brain cancer; (2) rebalancing of the immune system’s cytokines within the brain or brain cancer environment to decrease inflammation therein and thus make for an inhospitable environment for brain cancer growth; (3) direct anti-proliferation/antigrowth affects within the brain tumor microenvironment. Importantly, these mechanisms of TRFT action could be effective against both visualized brain tumors and those that are yet too small to be identified through brain imaging. The existing animal and human clinical evidence presented in this perspective article justifies TRFT to be clinically tested immediately against both primary and metastatic brain cancers as monotherapy or possibly in combination with immune checkpoint inhibitors.	RF Longevity SE, Phoenix, AZ 85022, USA	10.3390/cancers17162665	2025	17	16	-	-	2665	-
Chamkouri, Hossein; Motlagh Mohavi, Sahar	Microglia and Macrophages in Central Nervous System Homeostasis and Disease Progression: Guardians and Executioners	Neuroglia	EN	Review	microglia; macrophages; neuroinflammation; blood–brain barrier	Microglia and macrophages are critical immune cells within the central nervous system (CNS), with distinct roles in development, homeostasis, and disease. Once viewed as passive bystanders, these cells are now recognized for their dynamic phenotypic plasticity, which enables them to respond to a wide range of physiological and pathological stimuli. During homeostasis, microglia and CNS-resident macrophages actively participate in synaptic pruning, neuronal support, myelin regulation, and immune surveillance, contributing to CNS integrity. However, under pathological conditions, these cells can adopt neurotoxic phenotypes, exacerbating neuroinflammation, oxidative stress, and neuronal damage in diseases such as Alzheimer’s, Parkinson’s, multiple sclerosis, and glioblastoma. This review synthesizes emerging insights into the molecular, epigenetic, and metabolic mechanisms that govern the behavior of microglia and macrophages, highlighting their developmental origins, niche-specific programming, and interactions with other CNS cells. We also explore novel therapeutic strategies aimed at modulating these immune cells to restore CNS homeostasis, including nanotechnology-based approaches for selective targeting, reprogramming, and imaging. Understanding the complex roles of microglia and macrophages in both health and disease is crucial for the development of precise therapies targeting neuroimmune interfaces. Continued advances in single-cell technologies and nanomedicine are paving the way for future therapeutic interventions in neurological disorders.	Department of Chemical Engineering, University of Tabriz, Tabriz 51666-16471, Iran	10.3390/neuroglia6030031	2025	6	3	-	-	31	-
Salvi, Sanket; Garg, Lalit; Gurupur, Varadraj	Stage-Wise IoT Solutions for Alzheimer’s Disease: A Systematic Review of Detection, Monitoring, and Assistive Technologies	Sensors	EN	Systematic Review	Internet of Things; Alzheimer’s disease monitoring; sleep disorder detection; wearable healthcare devices; artificial intelligence in healthcare; Remote Patient Monitoring; machine learning in healthcare; healthcare data privacy and ethics	The Internet of Things (IoT) has emerged as a transformative technology in managing Alzheimer’s Disease (AD), offering novel solutions for early diagnosis, continuous patient monitoring, and assistive care. This review presents a comprehensive analysis of IoT-enabled systems tailored to AD care, focusing on wearable biosensors, cognitive monitoring tools, smart home automation, and Artificial Intelligence (AI)-driven analytics. A systematic literature survey was conducted using the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines to identify, screen, and synthesize 236 relevant studies primarily published between 2020 and 2025 across IEEE Xplore, PubMed, Scopus and Web of Science. The inclusion criteria targeted peer-reviewed articles that proposed or evaluated IoT-based solutions for AD detection, progression monitoring, or patient assistance. Key findings highlight the effectiveness of the IoT in detecting behavioral and cognitive changes, enhancing safety through real-time alerts, and improving patient autonomy. The review also explores integration challenges such as data privacy, system interoperability, and clinical adoption. The study reveals critical gaps in real-world deployment, clinical validation, and ethical integration of IoT-based systems for Alzheimer’s care. This study aims to serve as a definitive reference for researchers, clinicians, and developers working at the intersection of the IoT and neurodegenerative healthcare.	Center for Decision Support Systems and Informatics, School of Global Health Management and Informatics, University of Central Florida, Orlando, FL 32816, USA	10.3390/s25175252	2025	25	17	-	-	5252	-
Yu, Yiru; Wang, Zhen; Chai, Zhen; Ma, Shuyu; Li, Ang; Li, Ye	Central Nervous System-Derived Extracellular Vesicles as Biomarkers in Alzheimer’s Disease	International Journal of Molecular Sciences	EN	Review	Alzheimer’s disease; central nervous system-derived extracellular vesicles; biomarkers; advanced technology	Alzheimer’s disease (AD) has emerged as a global health threat that demands early detection to seize the optimal intervention opportunity. Central nervous system (CNS)-derived extracellular vesicles (EVs), lipid-bilayer nanoparticles released by CNS cells, carry key biomolecules involved in AD pathology, positioning them as a promising source of biomarkers for early detection. Current breakthroughs in EV-based isolation and detection technologies have opened up the possibility of early, accurate AD diagnosis. This review summarizes their multifaceted roles in AD pathogenesis, including amyloid-β (Aβ) aggregation, tau propagation, neuroinflammation, and synaptic dysfunction, and highlights neuron- and glia-derived EV biomarkers with translational potential. We further outline recent advances in EV isolation techniques—including density-, size-, charge/dielectric-, immunoaffinity-, and acoustics-based approaches—and emerging detection platforms such as fluorescence, surface plasmon resonance (SPR), surface-enhanced Raman spectroscopy (SERS), electrochemical, and nanomechanical sensors for sensitive, multiplex AD diagnostics. Finally, we discuss key challenges, including standardization, sensitivity, and high-throughput adaptation, and explore future directions such as automated microfluidics and single-vesicle analysis. CNS-derived EVs hold significant promise as minimally invasive, next-generation tools for early AD detection and precision medicine.	Key Laboratory of Shaanxi Province for Craniofacial Precision Medicine Research, College of Stomatology, Xi’an Jiaotong University, Xi’an 710049, China	10.3390/ijms26178272	2025	26	17	-	-	8272	-
Solares, Lucía; García-Navarra, Sara; Llana, Tania; Garces-Arilla, Sara; Mendez, Marta	Immersive Technologies Targeting Spatial Memory Decline: A Systematic Review	Biomedicines	EN	Systematic Review	spatial memory; virtual reality; mixed reality; aging; navigation; immersive technology; neuropsychology; cognitive assessment	Background/Objectives: The ability to preserve cognitive health in aging populations increasingly relies on early detection and intervention in neurodegenerative processes. Spatial memory, a fundamental cognitive ability supporting navigation, environmental awareness, and daily independence, often deteriorates in the preclinical stages of neurodegenerative diseases. However, conventional assessment tools frequently lack ecological validity and fail to capture the multifaceted nature of spatial cognition in real-world contexts. This systematic review aims to examine the application of immersive technologies, specifically Immersive Virtual Reality (VR) and Mixed Reality (MR), in the evaluation and rehabilitation of spatial memory. Methods: Following PRISMA guidelines, a total of 42 peer-reviewed studies were selected from SCOPUS, Web of Science, and PubMed databases. We included original, peer-reviewed studies that assessed spatial memory or cognition using VR/MR in adults aged ≥50 or clinical populations at neurodegenerative risk and reported quantitative data or diagnostic validity. A narrative synthesis was performed to examine the most employed immersive tools, assessing their benefits, limitations, and practical challenges. Results: Findings indicate substantial variability in diagnostic sensitivity, ecological validity, and user engagement across platforms. Nevertheless, the evidence supports the potential of immersive environments as effective tools for the early detection of spatial disorientation and cognitive decline, particularly in at-risk populations such as individuals with Mild Cognitive Impairment and Alzheimer’s Disease. Conclusions: Immersive and semi-immersive VR technologies represent a promising advancement in spatial memory assessment and rehabilitation, offering scalable solutions for both clinical and home-based interventions in aging populations.	Department of Psychology, Faculty of Psychology, University of Oviedo, Plaza Feijoo s/n, 33003 Oviedo, Spain	10.3390/biomedicines13092105	2025	13	9	-	-	2105	-
Dall’Ora, Nicola; Felli, Lorenzo; Aldegheri, Stefano; Vicino, Nicola; Giuliano, Romeo	LumiCare: A Context-Aware Mobile System for Alzheimer’s Patients Integrating AI Agents and 6G	Electronics	EN	Article	Alzheimer’s disease; smart wearable medical devices (SWMDs); Internet of Things (IoT); mHealth applications; early detection; disease progression monitoring; 6G; chatbots; assistive technologies	Alzheimer’s disease is a growing global health concern, demanding innovative solutions for early detection, continuous monitoring, and patient support. This article reviews recent advances in Smart Wearable Medical Devices (SWMDs), Internet of Things (IoT) systems, and mobile applications used to monitor physiological, behavioral, and cognitive changes in Alzheimer’s patients. We highlight the role of wearable sensors in detecting vital signs, falls, and geolocation data, alongside IoT architectures that enable real-time alerts and remote caregiver access. Building on these technologies, we present LumiCare, a conceptual, context-aware mobile system that integrates multimodal sensor data, chatbot-based interaction, and emerging 6G network capabilities. LumiCare uses machine learning for behavioral analysis, delivers personalized cognitive prompts, and enables emergency response through adaptive alerts and caregiver notifications. The system includes the LumiCare Companion, an interactive mobile app designed to support daily routines, cognitive engagement, and safety monitoring. By combining local AI processing with scalable edge-cloud architectures, LumiCare balances latency, privacy, and computational load. While promising, this work remains at the design stage and has not yet undergone clinical validation. Our analysis underscores the potential of wearable, IoT, and mobile technologies to improve the quality of life for Alzheimer’s patients, support caregivers, and reduce healthcare burdens.	Department of Engineering Sciences, Guglielmo Marconi University, Via Plinio 44, 00193 Rome, Italy	10.3390/electronics14173516	2025	14	17	-	-	3516	-
Mbue, Ngozi; Tabei, Fatemeh; Williams, Karen; Olanrewaju, Kazeem	Innovative Sensor-Based Approaches for Assessing Neurodegenerative Diseases: A Brief State-of-the-Art Review	Sensors	EN	Review	neurodegenerative diseases; sensors; technologies; innovation; clinical practice	Sensor-based approaches are transforming the diagnosis and treatment of neurodegenerative diseases by offering more sensitive, non-invasive tools and are capable of real-time monitoring. Integrating advanced materials, nanotechnology, and artificial intelligence presents promise for earlier detection, enhanced disease management, and improved patient outcomes. From a clinical perspective, these technologies facilitate the shift toward precision medicine by enabling early intervention strategies, real-time treatment monitoring, and more refined patient stratification in practice and research contexts. This review provides an overview of recent advancements in sensor-based technologies aimed at enhancing the diagnosis and monitoring of neurodegenerative diseases (NDDs) such as Alzheimer’s and Parkinson’s, among others. Sensor-based technologies are adjunct tools and integral components of a next-generation framework for diagnosing, monitoring, and understanding neurodegenerative disorders.	Nelda C. Stark College of Nursing, Texas Woman’s University, Houston, TX 77030, USA	10.3390/s25175476	2025	25	17	-	-	5476	-
Grabowska, Weronika; Bijak, Michal; Szelenberger, Rafał; Gorniak, Leslaw; Podogrocki, Marcin; Harmata, Piotr; Cichon, Natalia	Acetylcholinesterase as a Multifunctional Target in Amyloid-Driven Neurodegeneration: From Dual-Site Inhibitors to Anti-Agregation Strategies	International Journal of Molecular Sciences	EN	Review	acetylcholinesterase inhibitors; multi-target-directed ligands; amyloid aggregation; dual-site inhibitors; neurodegeneration	Acetylcholinesterase (AChE) has emerged not only as a cholinergic enzyme but also as a modulator of β-amyloid (Aβ) aggregation via its peripheral anionic site (PAS), making it a dual-purpose target in Alzheimer’s disease. While classical AChE inhibitors provide symptomatic relief, they lack efficacy against the amyloidogenic cascade. This review highlights recent advances in multifunctional AChE pharmacophores that inhibit enzymatic activity while simultaneously interfering with Aβ aggregation, oxidative stress, metal dyshomeostasis, and neuroinflammation. Particular emphasis is placed on dual-site inhibitors targeting both catalytic and peripheral domains, multi-target-directed ligands (MTDLs) acting on multiple neurodegenerative pathways, and metal-chelating hybrids that address redox-active metal ions promoting Aβ fibrillization. We also discuss enabling technologies such as AI-assisted drug design, high-resolution structural tools, and human induced pluripotent stem cell (iPSC)-derived neuronal models that support physiologically relevant validation. These insights reflect a paradigm shift towards disease-modifying therapies that bridge molecular pharmacology and pathophysiological relevance.	Biohazard Prevention Centre, Faculty of Biology and Environmental Protection, University of Lodz, Pomorska 141/143, 90-236 Lodz, Poland	10.3390/ijms26178726	2025	26	17	-	-	8726	-
Higuchi, Makoto	Imaging of Proteinopathies in the Brains of Parkinsonian Disorders	Cells	EN	Review	frontotemporal lobar degeneration; multiple system atrophy; Parkinson’s disease; dementia with Lewy bodies; cross-β structure; cryo-electron microscopy	Neurodegenerative diseases such as Alzheimer’s disease (AD), frontotemporal lobar degeneration (FTLD), and α-synucleinopathies—including Parkinson’s disease (PD), dementia with Lewy bodies (DLB), and multiple system atrophy (MSA)—are characterized by the accumulation of misfolded protein aggregates. Advances in positron emission tomography (PET) imaging have enabled in vivo visualization of these pathologies, particularly tau and α-synuclein fibrils, facilitating early diagnosis and differential classification. Tau PET tracers such as 18F-florzolotau have demonstrated robust imaging of both AD-type and 4-repeat tauopathies, including atypical parkinsonian syndromes in FTLD such as progressive supranuclear palsy and corticobasal degeneration. Cryo-electron microscopy has elucidated the molecular interactions underlying tracer binding, highlighting hydrophobic grooves in cross-βstructures as binding components commonly present in multiple tau fibril types. For α-synucleinopathies, new tracers with a modified cross-β-binding scaffold, including 18F-SPAL-T-06 and 18F-C05-05, have shown promise in detecting MSA-related pathology and, more recently, midbrain pathology in PD and DLB. However, sensitive detection of pathologies in early PD/DLB stages remains a challenge. The integration of high-resolution PET technologies and structurally optimized ligands may enable earlier and more accurate detection of protein aggregates, supporting both clinical decision-making and the development of targeted disease-modifying therapies.	Advanced Neuroimaging Center, Institute for Quantum Medical Science, National Institutes for Quantum Science and Technology, Chiba 263-8555, Japan	10.3390/cells14181418	2025	14	18	-	-	1418	-
Sirizi, Delaram; Sabet, Morteza; Hummel, Katelyn; Bacsu, Juanita-Dawne; Longo, Ava; Rahemi, Zahra	Independent Living for Older Adults with Cognitive Impairment: A Narrative Review of Stakeholder Perceptions and Experiences with Assistive and Socially Assistive Robots	Journal of Ageing and Longevity	EN	Review	Alzheimer’s disease; dementia; cognitive impairment; human–robot interactions; artificial intelligence; independent living; robot-assisted support	(1) Background: Alzheimer’s disease and related dementias (ADRD) are a major cause of mortality among older adults globally. The cognitive decline associated with ADRD often reduces individuals’ ability to live independently over time, increasing reliance on caregivers. Assistive and socially assistive robots offer a promising means of supporting independent living. This narrative review examined how older adults with ADRD, their caregivers, and healthcare providers perceive and experience interactions with robots. (2) Methods: Guided by the Population, Phenomenon of Interest, and Context (PICo) framework, five databases were searched. Sixteen studies met the inclusion criteria. Extracted data were summarized, and a convergent synthesis integrated qualitative and quantitative findings. (3) Results: Drawing on content analysis, the qualitative findings were organized into three domains: user perceptions and experiences, barriers to adoption, and suggestions for improvement. Quantitative results emphasized usability, usefulness, acceptance, satisfaction, feature preferences, and barriers. While most stakeholders viewed robots as beneficial, acceptance was shaped by factors such as design features, timing of introduction, familiarity with technology, and perceived need. (4) Conclusions: This review highlights priorities for future research and development, including personalization, ethical safeguards, and caregiver integration, to improve the acceptance and effectiveness of robot-assisted support for individuals with cognitive impairment.	Department of Biological, Environmental, and Earth Sciences, University of South Carolina Aiken, Aiken, SC 29801, USA	10.3390/jal5030034	2025	5	3	-	-	34	-
Genchi, Giuseppe; Catalano, Alessia; Carocci, Alessia; Sinicropi, Maria; Lauria, Graziantonio	Copper, Cuproptosis, and Neurodegenerative Diseases	International Journal of Molecular Sciences	EN	Review	copper; copper homeostasis; cuproptosis; mitochondria; neurodegenerative diseases; chelating drugs	Copper is a vital micronutrient for animals and plants acting as a crucial cofactor in the synthesis of numerous metabolic enzymes and contributing to mitochondrial respiration, metabolism, oxido-reductive reactions, signal transmission, and oxidative and nitrosative damage. In the cells, copper may exist in the Cu+ and Cu++ oxidation states and the interconversion between these two states may occur via various redox reactions regulating cellular respiration, energy metabolism, and cell growth. The human body maintains a low level of copper, and copper deficiency or copper excess may adversely affect cellular functions; therefore, regulation of copper levels within a narrow range is important for maintaining metabolic homeostasis. Recent studies identified a new copper-dependent form of cell death called cuproptosis. Cuproptosis occurs due to copper binding to lipoylated enzymes (for instance, pyruvate dehydrogenase and α-ketoglutarate dehydrogenase) in the tricarboxylic acid Krebs cycle. In recent years, extensive studies on copper homeostasis and copper-induced cell death in degenerative disorders, like Menkes, Wilson, Alzheimer, Parkinson’s, Huntington’s diseases, and Amyotrophic Lateral Sclerosis, have discussed the therapeutic potential of targeting cuproptosis. Copper contamination in the environment, which has increased in recent years due to the expansion of agricultural and industrial activities, is associated with a wide range of human health risks. Soil used for the cultivation of grapes has a long history of copper-based fungicide application (the Bordeaux mixture is rich in copper) resulting in copper accumulation at levels capable of causing toxicity in plants that co-inhabit the vineyards. Phytoremediation, which uses plants and biological solutions to remove toxic heavy metals and pesticides and other contaminants from soil and water, is an environmentally friendly and cost-effective technology used for the removal of copper. It requires plants to be tolerant of high levels of copper and capable of accumulating metal copper in plants’ aerial organs and roots. This review aims at highlighting the importance of copper as an essential metal, as well as its involvement in cuproptosis and neurodegenerative diseases.	Dipartimento di Farmacia e Scienze della Salute e della Nutrizione, Università della Calabria, Arcavacata di Rende, 87036 Cosenza, Italy	10.3390/ijms26189173	2025	26	18	-	-	9173	-
Sridev, Janani; Deen, Arif; Ali, Md; Ting, Wei-Ting; Deen, M.; Howlader, Matiar	Advanced Electrochemical Sensors for Rapid and Sensitive Monitoring of Tryptophan and Tryptamine in Clinical Diagnostics	Biosensors	EN	Review	electrochemical sensors; tryptophan; tryptamine; nanomaterials; point-of-care diagnostics; artificial intelligence	Tryptophan (Trp) and tryptamine (Tryp), critical biomarkers in mood regulation, immune function, and metabolic homeostasis, are increasingly recognized for their roles in both oral and systemic pathologies, including neurodegenerative disorders, cancers, and inflammatory conditions. Their rapid, sensitive detection in biofluids such as saliva—a non-invasive, real-time diagnostic medium—offers transformative potential for early disease identification and personalized health monitoring. This review synthesizes advancements in electrochemical sensor technologies tailored for Trp and Tryp quantification, emphasizing their clinical relevance in diagnosing conditions like oral squamous cell carcinoma (OSCC), Alzheimer’s disease (AD), and breast cancer, where dysregulated Trp metabolism reflects immune dysfunction or tumor progression. Electrochemical platforms have overcome the limitations of conventional techniques (e.g., enzyme-linked immunosorbent assays (ELISA) and mass spectrometry) by integrating innovative nanomaterials and smart engineering strategies. Carbon-based architectures, such as graphene (Gr) and carbon nanotubes (CNTs) functionalized with metal nanoparticles (Ni and Co) or nitrogen dopants, amplify electron transfer kinetics and catalytic activity, achieving sub-nanomolar detection limits. Synergies between doping and advanced functionalization—via aptamers (Apt), molecularly imprinted polymers (MIPs), or metal-oxide hybrids—impart exceptional selectivity, enabling the precise discrimination of Trp and Tryp in complex matrices like saliva. Mechanistically, redox reactions at the indole ring are optimized through tailored electrode interfaces, which enhance reaction kinetics and stability over repeated cycles. Translational strides include 3D-printed microfluidics and wearable sensors for continuous intraoral health surveillance, demonstrating clinical utility in detecting elevated Trp levels in OSCC and breast cancer. These platforms align with point-of-care (POC) needs through rapid response times, minimal fouling, and compatibility with scalable fabrication. However, challenges persist in standardizing saliva collection, mitigating matrix interference, and validating biomarkers across diverse populations. Emerging solutions, such as AI-driven analytics and antifouling coatings, coupled with interdisciplinary efforts to refine device integration and manufacturing, are critical to bridging these gaps. By harmonizing material innovation with clinical insights, electrochemical sensors promise to revolutionize precision medicine, offering cost-effective, real-time diagnostics for both localized oral pathologies and systemic diseases. As the field advances, addressing stability and scalability barriers will unlock the full potential of these technologies, transforming them into indispensable tools for early intervention and tailored therapeutic monitoring in global healthcare.	Department of Electrical and Computer Engineering, McMaster University, 1280 Main Street West, Hamilton, ON L8S 4K1, Canada	10.3390/bios15090626	2025	15	9	-	-	626	-
