AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Ileșan, Robert; Ștefănigă, Sebastian-Aurelian; Fleșar, Radu; Beyer, Michel; Ginghină, Elena; Peștean, Ana; Hirsch, Martin; Perju-Dumbravă, Lăcrămioara; Faragó, Paul	In Silico Decoding of Parkinson’s: Speech & Writing Analysis	Journal of Clinical Medicine	EN	Article	Parkinson’s global challenge; in silico; speech and handwriting biomarkers; decision support systems; artificial intelligence; cognitive automation; smartphone sensors; digital health technologies; socioeconomics; fastest-growing neurodegenerative disease	Background: Parkinson’s disease (PD) has transitioned from a rare condition in 1817 to the fastest-growing neurological disorder globally. The significant increase in cases from 2.5 million in 1990 to 6.1 million in 2016, coupled with predictions of a further doubling by 2040, underscores an impending healthcare challenge. This escalation aligns with global demographic shifts, including rising life expectancy and a growing global population. The economic impact, notably in the U.S., reached $51.9 billion in 2017, with projections suggesting a 46% increase by 2037, emphasizing the substantial socio-economic implications for both patients and caregivers. Coupled with a worldwide demand for health workers that is expected to rise to 80 million by 2030, we have fertile ground for a pandemic. Methods: Our transdisciplinary research focused on early PD detection through running speech and continuous handwriting analysis, incorporating medical, biomedical engineering, AI, and linguistic expertise. The cohort comprised 30 participants, including 20 PD patients at stages 1–4 on the Hoehn and Yahr scale and 10 healthy controls. We employed advanced AI techniques to analyze correlation plots generated from speech and handwriting features, aiming to identify prodromal PD biomarkers. Results: The study revealed distinct speech and handwriting patterns in PD patients compared to controls. Our ParkinsonNet model demonstrated high predictive accuracy, with F1 scores of 95.74% for speech and 96.72% for handwriting analyses. These findings highlight the potential of speech and handwriting as effective early biomarkers for PD. Conclusions: The integration of AI as a decision support system in analyzing speech and handwriting presents a promising approach for early PD detection. This methodology not only offers a novel diagnostic tool but also contributes to the broader understanding of PD’s early manifestations. Further research is required to validate these findings in larger, diverse cohorts and to integrate these tools into clinical practice for timely PD pre-diagnosis and management.	Department of Neurology and Pediatric Neurology, Faculty of Medicine, University of Medicine and Pharmacy “Iuliu Hatieganu” Cluj-Napoca, 400012 Cluj-Napoca, Romania	10.3390/jcm13185573	2024	13	18	-	-	5573	-
Białek, Kamila; Potulska-Chromik, Anna; Jakubowski, Jacek; Nojszewska, Monika; Kostera-Pruszczyk, Anna	Analysis of Handwriting for Recognition of Parkinson’s Disease: Current State and New Study	Electronics	EN	Article	Parkinson’s disease; image analysis; machine learning; feature engineering	One of the symptoms of Parkinson’s disease (PD) is abnormal handwriting caused by motor dysfunction. The development of tablet technology opens up opportunities for an effective analysis of the writing process of people suffering from Parkinson’s disease, aimed at supporting medical diagnosis using machine learning methods. Several approaches have been used and presented in the literature that discuss the analysis and understanding of images created during the writing of single words or sentences. In this study, we propose an analysis based on a sequence of sentences, which allows us to assess the evolution of writing over time. The study material consisted of handwriting image samples acquired in a group of 24 patients with PD and 24 healthy controls. The parameterization of the handwriting image samples was carried out using domain knowledge. Using the exhaustive search method, we selected the relevant features for the SVM algorithm performing binary classification. The results obtained were assessed using quality measures, including overall accuracy, which was 91.67%. The results were compared with competitive works on the same subject and seem to be better (a higher level of accuracy with a much smaller number of features than those presented by others).	Faculty of Electronics, Military University of Technology, 00-908 Warsaw, Poland	10.3390/electronics13193962	2024	13	19	-	-	3962	-
Farah, Adriana	Designing Coffee for Health	Proceedings	EN	Abstract	coffee and health; chlorogenic acids; caffeine; trigonelline; stomach discomfort; acrylamide; mycotoxins; hypercholesterolemia; type 2 diabetes	The first scientific reports on coffee and health date back to the 16th century. Since then, coffee has been prescribed by physicians and used for several purposes, although controversies about its positive or negative effects on health were always present. Despite numerous attempts to decrease coffee’s popularity, favorable opinions have invariably predominated. In recent decades, besides the stimulatory effects of caffeine, regular coffee drinking has been linked by epidemiological and clinical studies and meta-analyses to a reduced incidence of degenerative diseases such as type 2 diabetes, Parkinson’s, Alzheimer’s, liver diseases, different types of cancer, and stroke. These effects derive mainly from the antioxidant and anti-inflammatory properties of the beverage, associated with additional properties, all jointly exerted by several active compounds, including caffeine, chlorogenic acids, quinolactones, and minor phenolic compounds, trigonelline, N-methylpyridinium, nicotinic acid, diterpenes, phytosterols, fibers, and melanoidins, among others. Like many herbal medicines, however, coffee drinking has potential adverse effects involving natural and incidental compounds, including those produced during roasting. These effects can be minimized through the conscious use of pesticides, practices to avoid mold contamination, intelligent roasting, selective brewing methods, and several technological processes. In the same way, the presence of major beneficial compounds can be maximized from field to cup.	Nutrition Institute, Federal University of Rio de Janeiro, Rio de Janeiro 21941-902, Brazil	10.3390/ICC2024-18030	2024	109	1	-	-	29	-
Güven, Mesut	Detection of Alzheimer’s and Parkinson’s Diseases Using Deep Learning-Based Various Transformers Models	Engineering Proceedings	EN	Proceeding Paper	Alzheimer; artificial intelligence; deep learning; image classification; Parkinson; transformers	Alzheimer’s disease is a neurodegenerative condition primarily attributed to environmental factors, abnormal protein deposits, immune system dysregulation, and the consequential death of nerve cells in the brain. On the other hand, Parkinson’s disease manifests as a neurological disorder featuring primary motor, secondary motor, and non-motor symptoms, accompanied by the rapid demise of cells in the brain’s dopamine-producing region. Utilizing brain images for accurate diagnosis and treatment is integral to addressing both conditions. This study harnessed the power of artificial intelligence for classification processes, employing state-of-the-art transformer models such as Swin transformer, vision transformer (ViT), and bidirectional encoder representation from image transformers (BEiT). The investigation utilized an open-source dataset comprising 450 images, evenly distributed among healthy, Alzheimer’s, and Parkinson’s classes. The dataset was meticulously divided, with 80% allocated to the training set (390 images) and 20% to the validation set (90 images). Impressively, the classification accuracy surpassed 80%, showcasing the efficacy of transformer-based models in disease detection. Looking ahead, this study recommends delving into hybrid and ensemble models and leveraging the strengths of multiple transformer-based deep learning architectures. Beyond contributing crucial insights at the intersection of artificial intelligence and neurology, this research emphasizes the transformative potential of advanced models for enhancing diagnostic precision and treatment strategies in Alzheimer’s and Parkinson’s diseases. It signifies a significant step towards integrating cutting-edge technology into mainstream medical practices for improved patient outcomes.	Department of Computer Engineering, TOBB University of Economics and Technology, TR-06560 Ankara, Türkiye	10.3390/engproc2024073004	2024	73	1	-	-	4	-
Vannelli, Sara; Visintin, Filippo; Dosi, Clio; Fiorini, Laura; Rovini, Erika; Cavallo, Filippo	A Framework for the Human-Centered Design of Service Processes Enabled by Medical Devices: A Case Study of Wearable Devices for Parkinson’s Disease	International Journal of Environmental Research and Public Health	EN	Article	human-centered design; service process innovation; medical device; Parkinson’s disease; technology-enabled service	The successful introduction of medical devices (MDs) in real-world settings hinges on designing service processes that cater to stakeholders’ needs. While human-centered design (HCD) approaches have been widely applied to service process innovation, the literature lacks a methodology that leverages MDs’ key features to design service processes that meet stakeholders’ needs. This study aims to fill this gap by developing a framework for the HCD of service processes enabled by MDs. The proposed framework mixes and adapts methodological elements from HCD and technology-enabled design approaches and proposes four new tools. The five-phase framework was applied to the design of a new Parkinson’s disease diagnosis and treatment process (PD-DTP) enabled by two wearable MDs for the detection of motor symptoms. The case study lasted five months and involved 42 stakeholders in 21 meetings (interviews, focus groups, etc.). Thanks to the case study, the framework was tested, and a new PD-DTP that could benefit all stakeholders involved was identified. This study provides a framework that, in addition to contributing to theory, could assist MDs developers and healthcare managers in designing service processes that cater to stakeholders’ needs by leveraging MDs’ key features.	Dipartimento di Ingegneria Industriale, University of Florence, Viale Morgagni 40/44, 50134 Florence, Italy	10.3390/ijerph21101367	2024	21	10	-	-	1367	-
Calderone, Andrea; Latella, Desiree; Bonanno, Mirjam; Quartarone, Angelo; Mojdehdehbaher, Sepehr; Celesti, Antonio; Calabrò, Rocco	Towards Transforming Neurorehabilitation: The Impact of Artificial Intelligence on Diagnosis and Treatment of Neurological Disorders	Biomedicines	EN	Systematic Review	artificial intelligence; prognosis; diagnosis; neurorehabilitation	Background and Objectives: Neurological disorders like stroke, spinal cord injury (SCI), and Parkinson’s disease (PD) significantly affect global health, requiring accurate diagnosis and long-term neurorehabilitation. Artificial intelligence (AI), such as machine learning (ML), may enhance early diagnosis, personalize treatment, and optimize rehabilitation through predictive analytics, robotic systems, and brain-computer interfaces, improving outcomes for patients. This systematic review examines how AI and ML systems influence diagnosis and treatment in neurorehabilitation among neurological disorders. Materials and Methods: Studies were identified from an online search of PubMed, Web of Science, and Scopus databases with a search time range from 2014 to 2024. This review has been registered on Open OSF (n) EH9PT. Results: Recent advancements in AI and ML are revolutionizing motor rehabilitation and diagnosis for conditions like stroke, SCI, and PD, offering new opportunities for personalized care and improved outcomes. These technologies enhance clinical assessments, therapy personalization, and remote monitoring, providing more precise interventions and better long-term management. Conclusions: AI is revolutionizing neurorehabilitation, offering personalized, data-driven treatments that enhance recovery in neurological disorders. Future efforts should focus on large-scale validation, ethical considerations, and expanding access to advanced, home-based care.	IRCCS Centro Neurolesi Bonino-Pulejo, S.S. 113 Via Palermo, C.da Casazza, 98124 Messina, Italy	10.3390/biomedicines12102415	2024	12	10	-	-	2415	-
Maggio, Maria; Bonanno, Mirjam; Manuli, Alfredo; De Luca, Rosaria; Di Lorenzo, Giuseppe; Quartarone, Angelo; Calabrò, Rocco	Advances in the Neuro-Rehabilitation of Parkinson’s Disease: Insights from a Personalized Multidisciplinary Innovative Pathway	Biomedicines	EN	Article	cognitive rehabilitation; executive functions; neurorehabilitation; Parkinson disease; robotics; virtual reality	Background/Objectives: Parkinson’s disease (PD) is a progressive neurodegenerative disorder that requires comprehensive and personalized rehabilitation. This retrospective study focused primarily on the usability and patient acceptability of the innovative pathway. In addition, the secondary objective was to evaluate the effectiveness of a personalized and multidisciplinary rehabilitation pathway on cognitive function, especially executive functions. Methods: We conducted a retrospective study on 80 patients with PD (Hoehn and Yahr scores 1–3). Patients were divided into an experimental group (EG), which received the innovative pathway, and a control group (CG), which received traditional therapy. The rehabilitation program included three phases: initial outpatient assessment, a two-month inpatient program, and a telerehabilitation phase in a day hospital (DH) or home environment. Interventions combined traditional therapies with treatments based on robotic and virtual reality. Cognitive assessments (Mini Mental State Examination—MMSE—and frontal assessment battery—FAB), mood (Hamilton Rating Scale—Depression—HRS-D), anxiety (HRS-Anxiety—HRS-A), and goals achievement (GAS) were the primary outcome measures. Results: At baseline, there were no significant differences between the groups in terms of age, gender, education, or test scores. After rehabilitation, EG showed significant improvements in all measures (p < 0.001), particularly in cognitive tests and goal achievement. CG improved in GAS (p < 0.001) and mood (HRS-D, p = 0.0012), but less than EG. No significant changes were observed in the MMSE of CG (p = 0.23) or FAB (p = 0.003). Conclusions: This study highlights the high usability and acceptability of VR and robotics in PD rehabilitation, contributing to improved adherence and patient engagement. The experimental group showed greater cognitive benefits, particularly in executive functions. These results are in line with the existing literature on personalized technology-based rehabilitation strategies for PD.	IRCCS Centro Neurolesi Bonino-Pulejo, 98124 Messina, Italy	10.3390/biomedicines12112426	2024	12	11	-	-	2426	-
Cristiani, Costanza; Calomino, Camilla; Scaramuzzino, Luana; Murfuni, Maria; Parrotta, Elvira; Bianco, Maria; Cuda, Giovanni; Quattrone, Aldo; Quattrone, Andrea	Proximity Elongation Assay and ELISA for the Identification of Serum Diagnostic Biomarkers in Parkinson’s Disease and Progressive Supranuclear Palsy	International Journal of Molecular Sciences	EN	Article	Parkinson’s disease; progressive supranuclear palsy; PEA; machine learning	Clinical differentiation of progressive supranuclear palsy (PSP) from Parkinson’s disease (PD) is challenging due to overlapping phenotypes and late onset of PSP specific symptoms, highlighting the need for easily assessable biomarkers. We used proximity elongation assay (PEA) to analyze 460 proteins in serum samples from 46 PD, 30 PSP patients, and 24 healthy controls. ANCOVA was used to identify the most promising proteins and machine learning (ML) XGBoost and random forest algorithms to assess their classification performance. Promising proteins were also quantified by ELISA. Moreover, correlations between serum biomarkers and biological and clinical features were investigated. We identified five proteins (TFF3, CPB1, OPG, CNTN1, TIMP4) showing different levels between PSP and PD, which achieved good performance (AUC: 0.892) when combined by ML. On the other hand, when the three most significant biomarkers (TFF3, CPB1 and OPG) were analyzed by ELISA, there was no difference between groups. Serum levels of TFF3 positively correlated with age in all subjects’ groups, while for OPG and CPB1 such a correlation occurred in PSP patients only. Moreover, CPB1 positively correlated with disease severity in PD, while no correlations were observed in the PSP group. Overall, we identified CPB1 correlating with PD severity, which may support clinical staging of PD. In addition, our results showing discrepancy between PEA and ELISA technology suggest that caution should be used when translating proteomic findings into clinical practice.	Neuroscience Research Center, University “Magna Graecia”, 88100 Catanzaro, Italy	10.3390/ijms252111663	2024	25	21	-	-	11663	-
Polvorinos-Fernández, Carlos; Sigcha, Luis; Borzì, Luigi; Olmo, Gabriella; Asensio, César; López, Juan; de Arcas, Guillermo; Pavón, Ignacio	Evaluating Motor Symptoms in Parkinson’s Disease Through Wearable Sensors: A Systematic Review of Digital Biomarkers	Applied Sciences	EN	Systematic Review	Parkinson’s disease; digital biomarkers; motor symptoms; wearables; body-worn sensors; machine learning	Parkinson’s disease (PD) is the second most common neurodegenerative disorder, entailing several motor-related symptoms that contribute to a reduced quality of life in affected subjects. Recent advances in wearable technologies and computing resources have shown great potential for the assessment of PD-related symptoms. However, the potential applications (e.g., early diagnosis, prognosis and monitoring) and key features of digital biomarkers for motor symptoms of PD (DB-MS-PD) have not been comprehensively studied. This study aims to provide a state-of-the-art review of current digital biomarker definitions for PD, focusing on the use of wearable devices. This review systematically examines research articles from 2012 to 2024, focusing on key features and recent technologies in PD research. A total of 22 studies were included and thoroughly analyzed. Results indicate that DB-MS-PD can accurately distinguish patients with PD (PwPD) from healthy controls (HC), assess disease severity or treatment response, and detect motor symptoms. Large sample sizes, proper validation, non-invasive devices, and ecological monitoring make DB-MS-PD promising for improving PD management. Challenges include sample and method heterogeneity and lack of public datasets. Future studies can leverage evidence of the current literature to provide more effective and ready-to-use digital tools for monitoring PD.	Instrumentation and Applied Acoustics Research Group (I2A2), Department of Mechanical Engineering, ETS. Ingenieros Industriales, Universidad Politécnica de Madrid, 28006 Madrid, Spain	10.3390/app142210189	2024	14	22	-	-	10189	-
Pratihar, Ruchira; Sankar, Ravi	Advancements in Parkinson’s Disease Diagnosis: A Comprehensive Survey on Biomarker Integration and Machine Learning	Computers	EN	Review	Parkinson’s disease; multimodal biomarkers; machine learning; biomarker integration	This comprehensive review explores the advancements in machine learning algorithms in the diagnosis of Parkinson’s disease (PD) utilizing different biomarkers. It addresses the challenges in the assessment of PD for accurate diagnosis, treatment decisions, and patient care due to difficulties in early and differential diagnosis, subjective clinical assessments, symptom variability, limited objective biomarkers, comorbidity impacts, uneven access to specialized care, and gaps in clinical research. This review provides a detailed review of ongoing biomarker research, technological advancements for objective assessment, and enhanced healthcare infrastructure. It presents a comprehensive evaluation of the use of diverse biomarkers for diagnosing Parkinson’s disease (PD) across various datasets, utilizing machine learning models. Recent research findings are summarized in tables, showcasing key methodologies such as data preprocessing, feature selection, and classification techniques. This review also explores the performance, benefits, and limitations of different diagnostic approaches, providing valuable insights into their effectiveness in PD diagnosis. Moreover, the review addresses the integration of multimodal biomarkers, combining data from different sources to enhance diagnostic accuracy, and disease monitoring. Challenges such as data heterogeneity, variability in symptom progression, and model generalizability are discussed alongside emerging trends and future directions in the field. Ultimately, the application of machine learning (ML) in leveraging diverse biomarkers offers promising avenues for advancing PD diagnosis, paving the way for personalized treatment strategies and improving patient outcomes.	iCONS Lab, Department of Electrical Engineering, University of South Florida, Tampa, FL 33630, USA	10.3390/computers13110293	2024	13	11	-	-	293	-
Mitroshina, Elena; Kalinina, Elizaveta; Kalyakulina, Alena; Teplyakova, Alexandra; Vedunova, Maria	The Effect of the Optogenetic Stimulation of Astrocytes on Neural Network Activity in an In Vitro Model of Alzheimer’s Disease	International Journal of Molecular Sciences	EN	Article	Alzheimer’s disease; amyloidosis; astrocyte; neuronal network activity; optogenetic; multielectrode arrays	Optogenetics is a combination of optical and genetic technologies used to activate or, conversely, inhibit specific cells in living tissues. The possibilities of using optogenetics approaches for the treatment of epilepsy, Parkinson’s and Alzheimer’s disease (AD) are being actively researched. In recent years, it has become clear that one of the most important players in the development of AD is astrocytes. Astrocytes affect amyloid clearance, participate in the development of neuroinflammation, and regulate the functioning of neural networks. We used an adeno-associated virus carrying the glial fibrillary acidic protein (GFAP) promoter driving the optogenetic channelrhodopsin-2 (ChR2) gene to transduce astrocytes in primary mouse hippocampal cultures. We recorded the bioelectrical activity of neural networks from day 14 to day 21 of cultivation using multielectrode arrays. A single optogenetic stimulation of astrocytes at 14 day of cultivation (DIV14) did not cause significant changes in neural network bioelectrical activity. Chronic optogenetic stimulation from DIV14 to DIV21 exerts a stimulatory effect on the bioelectrical activity of primary hippocampal cultures (the proportion of spikes included in network bursts significantly increased since DIV19). Moreover, chronic optogenetic stimulation over seven days partially preserved the activity and functional architecture of neuronal network in amyloidosis modeling. These results suggest that the selective optogenetic activation of astrocytes may represent a promising novel therapeutic strategy for combating AD.	Institute of Biology and Biomedicine, Lobachevsky State University of Nizhny Novgorod, 23 Gagarin Avenue, 603022 Nizhny Novgorod, Russia	10.3390/ijms252212237	2024	25	22	-	-	12237	-
Marsili, Luca; Duque, Kevin; Abanto, Jesus; Chinchihualpa Paredes, Nathaly; Duker, Andrew; Collins, Kathleen; Miranda, Marcelo; Bustamante, M.; Pauciulo, Michael; Dixon, Michael; Chaib, Hassan; Perez-Maturo, Josefina; Hill, Emily; Espay, Alberto; Kauffman, Marcelo	Studying Rare Movement Disorders: From Whole-Exome Sequencing to New Diagnostic and Therapeutic Approaches in a Modern Genetic Clinic	Biomedicines	EN	Article	genetics; parkinsonism; ataxia; whole-exome sequencing; long-read sequencing	Background: Rare movement disorders often have a genetic etiology. New technological advances have increased the odds of achieving genetic diagnoses: next-generation sequencing (NGS) (whole-exome sequencing—WES; whole-genome sequencing—WGS) and long-read sequencing (LRS). In 2017, we launched a WES program for patients with rare movement disorders of suspected genetic etiology. We aim to describe the accumulated experience of a modern movement disorder genetic clinic, highlighting how different available genetic tests might be prioritized according to the clinical phenotype and pattern of inheritance. Methods: Participants were studied through WES analysis. Descriptive statistics, including the mean, standard deviation, counts, and percentages, were used to summarize demographic and clinical characteristics in all subjects and with each type of result [pathogenic or likely pathogenic, variants of uncertain significance (VUS), negative]. Results: We studied 88 patients (93.2% Caucasian, 5.72% African American, and 1.08% Hispanic or Latino). After excluding six family members from four index participants, the diagnostic yield of WES reached 27% (22/82 probands). The age at onset was significantly lower in patients with pathogenic/likely pathogenic variants. The most common clinical phenotypes were ataxia and parkinsonism. Dystonia, ataxia, leukoencephalopathy, and parkinsonism were associated with most genetic diagnoses. Conclusions: We propose a comprehensive protocol with decision tree testing for WGS and LRS, a return of results, and a re-analysis of inconclusive genetic data to increase the diagnostic yield of patients with rare neurogenetic disorders.	Gardner Family Center for Parkinson’s Disease and Movement Disorders, Department of Neurology, University of Cincinnati, Cincinnati, OH 45219, USA	10.3390/biomedicines12122673	2024	12	12	-	-	2673	-
Ben Hadj-Alouane, Nejib; Dhoot, Arav; Turki-Hadj Alouane, Monia; Pangracious, Vinod	Severity Classification of Parkinson’s Disease via Synthesis of Energy Skeleton Images from Videos Produced in Uncontrolled Environments	Diagnostics	EN	Article	Parkinson’s diagnosis; classification; CNN; ViT; ResNets; Skeleton Energy Image (SEI)	Background/Objectives: Parkinson’s Disease is a prevalent neurodegenerative disorder affecting millions worldwide, primarily marked by motor and non-motor symptoms due to the degeneration of dopamine-producing neurons. Despite the absence of a cure, current treatments focus on symptom management, often relying on pharmacotherapy and surgical interventions. Early diagnosis remains a critical challenge, particularly in underserved areas, as existing diagnostic protocols lack standardization and accessibility. This paper proposes a novel framework for the diagnosis and severity classification of PD using video data captured in uncontrolled environments. Methods: Leveraging deep learning techniques, our approach synthesizes Skeleton Energy Images (SEIs) from gait sequences and employs three advanced models—a Convolutional Neural Network (CNN), a Residual Network (ResNet), and a Vision Transformer (ViT)—to analyze these images. Our methodology allows for the accurate detection of PD and differentiation of its severity without requiring specialized equipment or professional oversight. The dataset used consists of labeled videos capturing the early stages of the disease, facilitating the potential for timely intervention. Results: The four models performed very accurately during the training phase. In fact, an accuracy higher than 99% was achieved by the ViT and ResNet models. Moreover, a lesser accuracy of 90% was achieved by the CNN five-layer model. During the test phase, only the best-performing models from the training experiments were tested. The ResNet-18 model has achieved a 100% accuracy. However, the ViT and the CNN five-layer models have achieved, respectively, 99.96% and 96.40% test accuracy. Conclusions: The results demonstrate high accuracy, highlighting the framework’s capabilities, and in particular the effectiveness of the workflow used for generating the SEI images. Given the nature of the dataset used, the proposed framework stands to function as a cost-effective and accessible tool for early PD detection in various healthcare settings. This study contributes to the advancement of mobile health technologies, aiming to enhance early diagnosis and monitoring of Parkinson’s Disease.	Electrical and Computer Engineering Department, American University in Dubai, Dubai P.O. Box 28282, United Arab Emirates	10.3390/diagnostics14232685	2024	14	23	-	-	2685	-
Medina-Rodríguez, Jesús; Piña-Díaz, Armando; Flores-Campos, Juan; Silva-Garces, Karla; Oropeza-Osornio, Armando; Torres San Miguel, Christopher	A Novel Approach to DBS Electrode Prototyping	Processes	EN	Article	manufacture processes; 3D printing; deep brain stimulation; electrode	This research project focuses on the design and fabrication of a deep brain stimulation (DBS) electrode used for Parkinson’s disease. It is a combination of technologies, such as 3D printing injection of polymers and silicones at high and low temperatures, used to develop a manufacturing process of a DBS electrode prototype. For the manufacturing process of the DBS electrode, two case studies are proposed, one at high temperature and the other at room temperature. Rings are used for communication at the ends with the deep brain stimulation (DBS). For the development, different types of molds and nozzles were proposed, considering various variables to control the material flow since polymers or copolymers melted at high temperatures behave differently from silicones injected at room temperature. The injection of Polyamide as a coating for a silver core in a mold, as well as the injection of silicone over a steel core, have been applied theoretically and experimentally. The results show a new method and technique to produce DBS electrodes at a low cost.	Instituto Politécnico Nacional, Escuela Superior de Ingeniería Mecánica y Eléctrica, Unidad Zacatenco, Sección de Estudios de Posgrado e Investigación, Unidad Zacatenco, Mexico City 07738, Mexico	10.3390/pr12122694	2024	12	12	-	-	2694	-
Dar, Nawab; Bhat, Javeed; John, Urmilla; Bhat, Shahnawaz	Neuroglia in Neurodegeneration: Exploring Glial Dynamics in Brain Disorders	Neuroglia	EN	Review	neuroglia; neurodegeneration; astrocytes; microglia; oligodendrocytes; Alzheimer’s disease; Parkinson’s disease; multiple sclerosis; neuroinflammation; glial-neuronal interactions; single-cell transcriptomics; extracellular vesicles; glial heterogeneity; therapeutic targets	Neurodegenerative diseases represent a significant global health burden, characterized by progressive loss of neuronal function and structure. While traditionally viewed as primarily neuronal disorders, recent research has highlighted the crucial roles of neuroglia-astrocytes, microglia, and oligodendrocytes in the pathogenesis and progression of these diseases. This review explores the dual nature of glial cells in neurodegenerative processes, focusing on their protective and potentially harmful functions in Alzheimer’s disease, Parkinson’s disease, multiple sclerosis, and other neurodegenerative disorders. We examine the complex interactions between different glial cell types and neurons, highlighting recent discoveries in glial-neuronal metabolic coupling, neuroinflammation, and protein aggregation. Advanced technologies, such as single-cell RNA sequencing and spatial transcriptomics, have revealed unprecedented glial heterogeneity and disease-specific glial states, reshaping our understanding of these cells’ roles in health and disease. The review also discusses emerging concepts in neuroglial research, including the role of extracellular vesicles in disease propagation, epigenetic regulation of glial function, and the application of artificial intelligence in glial biology. Finally, we explore the therapeutic implications of targeting glia in neurodegenerative diseases, addressing both the promising avenues and challenges in developing glial-focused interventions. By integrating recent advances in neuroglial research, this review provides a comprehensive overview of the field and highlights future directions for research and therapeutic development. Understanding the complex roles of neuroglia in neurodegenerative diseases is crucial for developing more effective treatments and ultimately improving patient outcomes.	CNB-Salk Institute of Biological Studies, La Jolla, San Diego, CA 92037, USA	10.3390/neuroglia5040031	2024	5	4	-	-	31	-
Ciarrocchi, Davide; Pecoraro, Pasquale; Zompanti, Alessandro; Pennazza, Giorgio; Santonico, Marco; di Biase, Lazzaro	Biochemical Sensors for Personalized Therapy in Parkinson’s Disease: Where We Stand	Journal of Clinical Medicine	EN	Review	Parkinson’s disease (PD); biochemical sensors; levodopa; closed-loop therapy	Since its first introduction, levodopa has remained the cornerstone treatment for Parkinson’s disease. However, as the disease advances, the therapeutic window for levodopa narrows, leading to motor complications like fluctuations and dyskinesias. Clinicians face challenges in optimizing daily therapeutic regimens, particularly in advanced stages, due to the lack of quantitative biomarkers for continuous motor monitoring. Biochemical sensing of levodopa offers a promising approach for real-time therapeutic feedback, potentially sustaining an optimal motor state throughout the day. These sensors vary in invasiveness, encompassing techniques like microdialysis, electrochemical non-enzymatic sensing, and enzymatic approaches. Electrochemical sensing, including wearable solutions that utilize reverse iontophoresis and microneedles, is notable for its potential in non-invasive or minimally invasive monitoring. Point-of-care devices and standard electrochemical cells demonstrate superior performance compared to wearable solutions; however, this comes at the cost of wearability. As a result, they are better suited for clinical use. The integration of nanomaterials such as carbon nanotubes, metal–organic frameworks, and graphene has significantly enhanced sensor sensitivity, selectivity, and detection performance. This framework paves the way for accurate, continuous monitoring of levodopa and its metabolites in biofluids such as sweat and interstitial fluid, aiding real-time motor performance assessment in Parkinson’s disease. This review highlights recent advancements in biochemical sensing for levodopa and catecholamine monitoring, exploring emerging technologies and their potential role in developing closed-loop therapy for Parkinson’s disease.	Unit of Electronics for Sensor Systems, Department of Engineering, Università Campus Bio-Medico di Roma, 00128 Rome, Italy	10.3390/jcm13237458	2024	13	23	-	-	7458	-
Vo, Dang-Khoa; Trinh, Kieu	Emerging Biomarkers in Metabolomics: Advancements in Precision Health and Disease Diagnosis	International Journal of Molecular Sciences	EN	Review	biomarkers; metabolomics; cancer; neurodegenerative; diabetes; gut-microbiota; precision health; disease diagnosis; personalized medicine	Metabolomics has come to the fore as an efficient tool in the search for biomarkers that are critical for precision health approaches and improved diagnostics. This review will outline recent advances in biomarker discovery based on metabolomics, focusing on metabolomics biomarkers reported in cancer, neurodegenerative disorders, cardiovascular diseases, and metabolic health. In cancer, metabolomics provides evidence for unique oncometabolites that are important for early disease detection and monitoring of treatment responses. Metabolite profiling for conditions such as neurodegenerative and mental health disorders can offer early diagnosis and mechanisms into the disease especially in Alzheimer’s and Parkinson’s diseases. In addition to these, lipid biomarkers and other metabolites relating to cardiovascular and metabolic disorders are promising for patient stratification and personalized treatment. The gut microbiome and environmental exposure also feature among the influential factors in biomarker discovery because they sculpt individual metabolic profiles, impacting overall health. Further, we discuss technological advances in metabolomics, current clinical applications, and the challenges faced by metabolomics biomarker validation toward precision medicine. Finally, this review discusses future opportunities regarding the integration of metabolomics into routine healthcare to enable preventive and personalized approaches.	College of Pharmacy, Gachon University, 191 Hambakmoe-ro, Yeonsu-gu, Incheon 21936, Republic of Korea	10.3390/ijms252313190	2024	25	23	-	-	13190	-
